"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071402","cellular response to lipoprotein particle stimulus","10/508","38/15845",0.263157894736842,8.20814338997099,8.09626199073856,2.21346438546156e-07,1.60820887809273e-05,1.23526209190383e-05,"TXNIP/CES1/FCER1G/APOA1/APOE/ITGB2/LPL/SYK/TLR4/CD36",10
"GO:0046651","lymphocyte proliferation","28/508","292/15845",0.0958904109589041,2.99091252292094,6.24928861275426,2.49355882586743e-07,1.78249237358781e-05,1.36912890371057e-05,"TNFSF13B/VSIG4/DOCK2/GPR183/AIF1/FCGR2B/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/IDO1/LEP/KITLG/MNDA/PLA2G2A/PLA2G5/SYK/TLR4/TYROBP/HAVCR2/PDE5A/TNFRSF14/WNT3A/CD28/CD86/CD74",28
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","29/508","310/15845",0.0935483870967742,2.91786258572517,6.2063572274217,2.57073264154984e-07,1.8084900106903e-05,1.38909763789009e-05,"IL18BP/TNFSF13B/FCER1G/FCGR1A/FCGR2A/FCGR2B/RFTN1/NCKAP1L/HLA-A/HLA-B/HLA-DRA/HLA-F/IL6/TLR8/STAT4/TLR4/C1QA/C1QB/C1QC/C2/C4BPB/C5/C7/WAS/HAVCR2/IL33/CD4/CD28/CD74",29
"GO:0007599","hemostasis","25/508","242/15845",0.103305785123967,3.222205049782,6.33989146541141,2.71490501302643e-07,1.8800717215208e-05,1.44407940988939e-05,"SH2B3/PROCR/PDPN/ADAMTS18/EDN1/F3/F13A1/FCER1G/FLI1/GAS6/HBB/APOE/IL6/SERPINA1/PLEK/SYK/TLR4/C4BPB/VTN/VWF/WAS/SVEP1/FERMT3/WNT3A/CD36",25
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","10/508","39/15845",0.256410256410256,7.99767817484353,7.96286484091167,2.89210532440508e-07,1.95171525149126e-05,1.4991086650491e-05,"CTSS/FCER1G/FCGR1A/FCGR2B/HLA-A/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-F/CD74",10
"GO:0031349","positive regulation of defense response","39/508","500/15845",0.078,2.4328937007874,5.92528976387744,2.90643516693194e-07,1.95171525149126e-05,1.4991086650491e-05,"CCR7/CTSS/AGTR1/FCGR1A/RFTN1/LY96/CADM1/ALOX5AP/HCK/HLA-F/STING1/IFI16/IL6/IDO1/LPL/MMP12/MNDA/TLR7/SLC15A3/TLR8/PLA2G2A/PLA2G5/S100A8/CCL3/SNCA/SPI1/SYK/TLR1/TLR4/TXK/TYROBP/PLA2G7/CASP1/HAVCR2/FCN3/IL33/CD14/CD28/CD36",39
"GO:0002688","regulation of leukocyte chemotaxis","17/508","121/15845",0.140495867768595,4.38219886770352,6.79679813583658,3.10529492992595e-07,2.05412942230326e-05,1.57777278921925e-05,"CCR7/CMKLR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/NBL1/RARRES2/CCL2/CCL3/C3AR1/C5/VEGFC/PLA2G7/CD74",17
"GO:0002687","positive regulation of leukocyte migration","19/508","150/15845",0.126666666666667,3.9508530183727,6.6085565647259,3.32599623842488e-07,2.1677669601028e-05,1.66505755960775e-05,"LYVE1/CCR7/CMKLR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/KITLG/JAM2/RARRES2/CCL3/CCL8/C3AR1/VEGFC/PLA2G7/TNFRSF14/CD74",19
"GO:0070661","leukocyte proliferation","30/508","334/15845",0.0898203592814371,2.80158187561884,6.056216648978,3.8443130175996e-07,2.46927468029006e-05,1.89664504941527e-05,"TNFSF13B/VSIG4/DOCK2/GPR183/AIF1/FCGR2B/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/IDO1/LEP/KITLG/MNDA/PLA2G2A/PLA2G5/CCL8/SYK/TLR4/TYROBP/HAVCR2/PDE5A/TNFRSF14/WNT3A/IL33/CD28/CD86/CD74",30
"GO:0002269","leukocyte activation involved in inflammatory response","11/508","50/15845",0.22,6.86200787401575,7.55554242861198,3.97397342241597e-07,2.51609288687822e-05,1.93260602226966e-05,"AIF1/IL6/ITGAM/ITGB2/MAPT/CCL3/SNCA/TLR1/C1QA/TYROBP/IL33",11
"GO:0050830","defense response to Gram-positive bacterium","16/508","110/15845",0.145454545454545,4.53686471009306,6.77447244996754,4.26852784574861e-07,2.66452329751519e-05,2.04661513019289e-05,"DEFA1/DEFA3/ANG/HLA-A/IL6/LYZ/PLA2G2A/RARRES2/RNASE1/RNASE4/RNASE6/DEFA1B/H2BC8/HAVCR2/TNFRSF14/CD36",16
"GO:0032943","mononuclear cell proliferation","28/508","300/15845",0.0933333333333333,2.91115485564304,6.0821231098248,4.34338676081923e-07,2.67359585054873e-05,2.05358374042243e-05,"TNFSF13B/VSIG4/DOCK2/GPR183/AIF1/FCGR2B/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/IDO1/LEP/KITLG/MNDA/PLA2G2A/PLA2G5/SYK/TLR4/TYROBP/HAVCR2/PDE5A/TNFRSF14/WNT3A/CD28/CD86/CD74",28
"GO:0032637","interleukin-8 production","14/508","85/15845",0.164705882352941,5.13733209819361,6.96058598992345,4.77260292834846e-07,2.85840218627573e-05,2.19553312521749e-05,"F3/IL6/LEP/TLR7/TLR8/IL17D/SYK/TLR1/TLR4/AFAP1L2/CD14/KLF4/CD33/CD74",14
"GO:0032677","regulation of interleukin-8 production","14/508","85/15845",0.164705882352941,5.13733209819361,6.96058598992345,4.77260292834846e-07,2.85840218627573e-05,2.19553312521749e-05,"F3/IL6/LEP/TLR7/TLR8/IL17D/SYK/TLR1/TLR4/AFAP1L2/CD14/KLF4/CD33/CD74",14
"GO:0055094","response to lipoprotein particle","9/508","32/15845",0.28125,8.7724532480315,8.00976983016066,4.84303299302759e-07,2.86190963001311e-05,2.19822718588789e-05,"TXNIP/CES1/FCER1G/APOE/ITGB2/LPL/SYK/TLR4/CD36",9
"GO:0007596","blood coagulation","24/508","235/15845",0.102127659574468,3.18545820070364,6.14283780465745,5.8057746998773e-07,3.38568335129687e-05,2.60053675615003e-05,"SH2B3/PROCR/PDPN/ADAMTS18/EDN1/F3/F13A1/FCER1G/GAS6/HBB/APOE/IL6/SERPINA1/PLEK/SYK/TLR4/C4BPB/VTN/VWF/WAS/SVEP1/FERMT3/WNT3A/CD36",24
"GO:0001818","negative regulation of cytokine production","27/508","288/15845",0.09375,2.92415108267717,5.99744883607352,6.40069577296216e-07,3.68414073581406e-05,2.82978128909906e-05,"VSIG4/CCR7/CMKLR1/FCGR2B/GAS6/RGCC/NCKAP1L/HLA-F/APOA1/APOD/IGF1/IL6/IDO1/INHA/TLR8/SRGN/TGFB3/TLR4/TYROBP/LAPTM5/RNF128/PLA2G10/HAVCR2/IL33/KLF4/CD33/CD34",27
"GO:0050671","positive regulation of lymphocyte proliferation","18/508","143/15845",0.125874125874126,3.92613292219591,6.3970338219149,7.44297732969097e-07,4.13167672033477e-05,3.17353280295522e-05,"TNFSF13B/GPR183/AIF1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/LEP/KITLG/SYK/TLR4/HAVCR2/WNT3A/CD28/CD86/CD74",18
"GO:0032615","interleukin-12 production","12/508","64/15845",0.1875,5.84830216535433,7.07304579958092,7.45790021721078e-07,4.13167672033477e-05,3.17353280295522e-05,"CCR7/CMKLR1/PLCB1/HLA-B/IDO1/ISL1/LEP/TLR8/SYK/TLR4/LAPTM5/CD36",12
"GO:0032655","regulation of interleukin-12 production","12/508","64/15845",0.1875,5.84830216535433,7.07304579958092,7.45790021721078e-07,4.13167672033477e-05,3.17353280295522e-05,"CCR7/CMKLR1/PLCB1/HLA-B/IDO1/ISL1/LEP/TLR8/SYK/TLR4/LAPTM5/CD36",12
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","7/508","18/15845",0.388888888888889,12.1298118985127,8.5984236664289,7.82136264846717e-07,4.26548875110566e-05,3.27631356191234e-05,"AGTR1/ALOX15B/LPL/PLA2G2A/PLA2G5/PLA2G10/CD36",7
"GO:0050817","coagulation","24/508","239/15845",0.100418410041841,3.13214509274207,6.04454991899524,7.89192413336337e-07,4.26548875110566e-05,3.27631356191234e-05,"SH2B3/PROCR/PDPN/ADAMTS18/EDN1/F3/F13A1/FCER1G/GAS6/HBB/APOE/IL6/SERPINA1/PLEK/SYK/TLR4/C4BPB/VTN/VWF/WAS/SVEP1/FERMT3/WNT3A/CD36",24
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","6/508","12/15845",0.5,15.5954724409449,9.20494586214502,8.26742446277086e-07,4.41460544807234e-05,3.39084980502232e-05,"POSTN/MCOLN2/LPL/MBP/TLR4/CD74",6
"GO:0032757","positive regulation of interleukin-8 production","12/508","65/15845",0.184615384615385,5.75832828588734,6.9960297018641,8.88388862412923e-07,4.65304330958446e-05,3.57399345981288e-05,"F3/IL6/LEP/TLR7/TLR8/IL17D/SYK/TLR1/TLR4/AFAP1L2/CD14/CD74",12
"GO:0036230","granulocyte activation","11/508","54/15845",0.203703703703704,6.35371099445903,7.1720127117575,9.06856664953269e-07,4.65304330958446e-05,3.57399345981288e-05,"CLEC12A/FCER1G/FCGR2B/CXCR2/ITGAM/ITGB2/PLA2G2A/CCL3/SPI1/SYK/TYROBP",11
"GO:0099024","plasma membrane invagination","11/508","54/15845",0.203703703703704,6.35371099445903,7.1720127117575,9.06856664953269e-07,4.65304330958446e-05,3.57399345981288e-05,"ABCA7/AIF1/FCGR1A/FCGR2B/NCKAP1L/ITGAM/ITGB2/SPIRE2/TIMD4/CD36/ARHGAP25",11
"GO:0150076","neuroinflammatory response","13/508","77/15845",0.168831168831169,5.26600368135801,6.8292395543785,9.133907218724e-07,4.65304330958446e-05,3.57399345981288e-05,"AIF1/IGF1/IL6/ITGAM/ITGB2/MAPT/CCL3/SNCA/TLR1/C1QA/TYROBP/IL33/ZEB2",13
"GO:0032946","positive regulation of mononuclear cell proliferation","18/508","146/15845",0.123287671232877,3.8454589580412,6.28618015487363,1.01361111653537e-06,5.10205113597547e-05,3.91887549252914e-05,"TNFSF13B/GPR183/AIF1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/LEP/KITLG/SYK/TLR4/HAVCR2/WNT3A/CD28/CD86/CD74",18
"GO:0002449","lymphocyte mediated immunity","27/508","295/15845",0.0915254237288136,2.85476444681703,5.85232772229699,1.02455449255825e-06,5.10205113597547e-05,3.91887549252914e-05,"HCST/FCER1G/FCGR1A/FCGR2A/FCGR2B/RFTN1/CADM1/NCKAP1L/HLA-A/HLA-B/HLA-DRA/HLA-F/IL6/LEP/CALHM6/TLR8/C1QA/C1QB/C1QC/C2/C4BPB/C5/C7/WAS/HAVCR2/CD28/CD74",27
"GO:0048002","antigen processing and presentation of peptide antigen","12/508","66/15845",0.181818181818182,5.67108088761632,6.92059893843224,1.05464038129962e-06,5.19351796657766e-05,3.98913098610872e-05,"CTSS/FCER1G/FCGR1A/FCGR2B/HLA-A/HLA-B/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-F/MARCHF1/CD74",12
"GO:1990266","neutrophil migration","15/508","104/15845",0.144230769230769,4.49869397334948,6.51479165387287,1.09331259063061e-06,5.32479274909327e-05,4.08996288964651e-05,"CCR7/EDN1/FCER1G/MCOLN2/NCKAP1L/CXCR2/ITGB2/PECAM1/TREM1/PPBP/S100A8/CCL3/SYK/C3AR1/CD74",15
"GO:0072567","chemokine (C-X-C motif) ligand 2 production","7/508","19/15845",0.368421052631579,11.4914007459594,8.32757898081083,1.2042593717996e-06,5.73900810302776e-05,4.40812089235982e-05,"POSTN/MCOLN2/LPL/MBP/TLR4/KLF4/CD74",7
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","7/508","19/15845",0.368421052631579,11.4914007459594,8.32757898081083,1.2042593717996e-06,5.73900810302776e-05,4.40812089235982e-05,"POSTN/MCOLN2/LPL/MBP/TLR4/KLF4/CD74",7
"GO:0006911","phagocytosis, engulfment","10/508","45/15845",0.222222222222222,6.93132108486439,7.25142254207898,1.22083312751511e-06,5.75609832036909e-05,4.42124785485314e-05,"ABCA7/AIF1/FCGR1A/FCGR2B/NCKAP1L/ITGAM/ITGB2/TIMD4/CD36/ARHGAP25",10
"GO:0042129","regulation of T cell proliferation","20/508","179/15845",0.111731843575419,3.48502177451282,6.0851560107004,1.25099983734481e-06,5.83624345169707e-05,4.48280717337743e-05,"TNFSF13B/VSIG4/AIF1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/IDO1/LEP/KITLG/PLA2G2A/PLA2G5/SYK/HAVCR2/PDE5A/TNFRSF14/CD28/CD86",20
"GO:0042060","wound healing","34/508","431/15845",0.0788863109048724,2.46053857536949,5.59484493052038,1.32823283630751e-06,6.132008260953e-05,4.70998354453781e-05,"SH2B3/PROCR/PDPN/CLDN3/ADAMTS18/HBEGF/EDN1/F3/F13A1/FCER1G/GAS6/HBB/IGF1/APOE/IL6/MMP12/MYLK/SERPINA1/PLEK/WFDC1/SYK/TLR4/C4BPB/VTN/VWF/WAS/NDNF/SVEP1/FERMT3/PLPP3/WNT3A/CD34/CD36/CD44",34
"GO:1903037","regulation of leukocyte cell-cell adhesion","31/508","374/15845",0.0828877005347594,2.58534569876626,5.64669916700459,1.39630259759419e-06,6.37980733251282e-05,4.90031752644558e-05,"TNFSF13B/FGL2/VSIG4/CCR7/AIF1/GCNT1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/HLA-DRA/IGF1/IL6/IDO1/ITGB2/LEP/KITLG/PLA2G2A/PLA2G5/CCL2/SYK/LAPTM5/HAVCR2/PDE5A/TNFRSF14/CD4/KLF4/CD28/CD86/CD44/CD74",31
"GO:0009636","response to toxic substance","24/508","249/15845",0.0963855421686747,3.00635613319419,5.80757929690714,1.64670168063409e-06,7.43167351227151e-05,5.70825388055436e-05,"DHRS2/FBLN5/CES1/INMT/SCN11A/ALB/ALDH1A1/ALOX5AP/HBM/HBB/HBE1/HBG2/APOE/MBP/MGST1/MT1F/MT1G/MT1H/MT1X/SCN9A/CCL3/SLC22A3/SOD3/CD36",24
"GO:0030593","neutrophil chemotaxis","13/508","81/15845",0.160493827160494,5.0059541168465,6.57823419949753,1.66005342444693e-06,7.43167351227151e-05,5.70825388055436e-05,"CCR7/EDN1/FCER1G/NCKAP1L/CXCR2/ITGB2/TREM1/PPBP/S100A8/CCL3/SYK/C3AR1/CD74",13
"GO:0002690","positive regulation of leukocyte chemotaxis","14/508","94/15845",0.148936170212766,4.64545987602613,6.45143383810207,1.68100219832427e-06,7.45020174297316e-05,5.72248537829546e-05,"CCR7/CMKLR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/RARRES2/CCL3/C3AR1/VEGFC/PLA2G7/CD74",14
"GO:0007162","negative regulation of cell adhesion","26/508","285/15845",0.0912280701754386,2.84548970852328,5.72167684442673,1.72667423523811e-06,7.5768516936389e-05,5.81976495754043e-05,"SH2B3/POSTN/FGL2/VSIG4/ADAMTS18/RGCC/APOA1/APOD/IDO1/EPCAM/MBP/MMP2/MMP12/PDE3B/PLA2G2A/PLA2G5/PTPRO/SPI1/TGFBI/LAPTM5/HAVCR2/PDE5A/TNFRSF14/KLF4/CD86/CD74",26
"GO:0050866","negative regulation of cell activation","22/508","216/15845",0.101851851851852,3.17685549722951,5.86252820463534,1.79261423611347e-06,7.78908460240676e-05,5.98278063941276e-05,"SH2B3/FGL2/VSIG4/CLEC12A/ADAMTS18/FCGR2B/MILR1/GPER1/APOE/IDO1/INHA/MNDA/PLA2G2A/PLA2G5/TYROBP/LAPTM5/HAVCR2/PDE5A/TNFRSF14/CD86/CD33/CD74",22
"GO:0034368","protein-lipid complex remodeling","9/508","37/15845",0.243243243243243,7.58698659289211,7.30034260635493,1.86194891895185e-06,7.89607056478831e-05,6.06495634774021e-05,"AGTR1/APOA1/APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",9
"GO:0034369","plasma lipoprotein particle remodeling","9/508","37/15845",0.243243243243243,7.58698659289211,7.30034260635493,1.86194891895185e-06,7.89607056478831e-05,6.06495634774021e-05,"AGTR1/APOA1/APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",9
"GO:0042119","neutrophil activation","10/508","47/15845",0.212765957446809,6.63637125146591,7.04273795510538,1.87068458777701e-06,7.89607056478831e-05,6.06495634774021e-05,"CLEC12A/FCER1G/FCGR2B/CXCR2/ITGAM/ITGB2/PLA2G2A/SPI1/SYK/TYROBP",10
"GO:0072593","reactive oxygen species metabolic process","23/508","234/15845",0.0982905982905983,3.06577663369002,5.793886613643,1.93821134111037e-06,8.10391760735957e-05,6.22460325437033e-05,"FBLN5/CYBB/AGTR1/EDN1/HBM/HBB/HBE1/HBG2/ITGAM/ITGB2/LEP/MAPT/MYCN/NCF2/PDGFRB/PDK4/SNCA/SOD3/SYK/TLR4/TYROBP/AKR1C3/CD36",23
"GO:0006636","unsaturated fatty acid biosynthetic process","10/508","48/15845",0.208333333333333,6.49811351706037,6.942902654521,2.29593190141838e-06,9.35515364746123e-05,7.18567520803003e-05,"PRXL2B/EDN1/ALOX15B/PLA2G4F/HPGDS/PTGDS/TBXAS1/PLA2G10/AKR1C3/CD74",10
"GO:0019884","antigen processing and presentation of exogenous antigen","10/508","48/15845",0.208333333333333,6.49811351706037,6.942902654521,2.29593190141838e-06,9.35515364746123e-05,7.18567520803003e-05,"CTSS/FCER1G/FCGR1A/FCGR2B/HLA-A/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-F/CD74",10
"GO:0050727","regulation of inflammatory response","31/508","383/15845",0.0809399477806789,2.52459344997019,5.49685987743329,2.30079365427183e-06,9.35515364746123e-05,7.18567520803003e-05,"CCR7/CLEC12A/AGTR1/FCGR1A/FCGR2B/ALOX5AP/GPER1/HCK/APOA1/STING1/IGF1/APOE/IL6/IDO1/ISL1/LPL/TLR7/PLA2G2A/NLRP2/WFDC1/S100A8/CCL3/SNCA/SYK/TLR4/PLA2G7/CASP1/PLA2G10/IL33/KLF4/CD28",31
"GO:0002699","positive regulation of immune effector process","24/508","256/15845",0.09375,2.92415108267717,5.64864248065619,2.68604941526921e-06,0.000108223372804301,8.31261608514891e-05,"FCGR1A/CADM1/HLA-A/HLA-B/HLA-DMB/HLA-DRA/HLA-F/IL6/ITGAM/ITGB2/TLR7/PLA2G5/SPI1/SYK/TLR4/TYROBP/LAPTM5/FCN3/TNFRSF14/IL33/CD28/CD86/CD36/CD74",24
"GO:0002573","myeloid leukocyte differentiation","23/508","240/15845",0.0958333333333333,2.98913221784777,5.65107993227589,2.98748237213247e-06,0.00011854288907557,9.10525611035515e-05,"DHRS2/FSTL3/CCR7/TMEM178A/GPR183/GPC3/IFI16/INHA/NRROS/KITLG/MT1G/TESC/FAM20C/CCL3/SPI1/TLR4/C1QC/TYROBP/GPR68/IL33/CD4/CD74/MAFB",23
"GO:0034367","protein-containing complex remodeling","9/508","39/15845",0.230769230769231,7.19791035735918,7.05278540090067,2.99566867699996e-06,0.00011854288907557,9.10525611035515e-05,"AGTR1/APOA1/APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",9
"GO:2000379","positive regulation of reactive oxygen species metabolic process","12/508","73/15845",0.164383561643836,5.12727861072161,6.43244226528832,3.21276453731007e-06,0.00012573098666064,9.65737247911147e-05,"AGTR1/ITGAM/ITGB2/LEP/MAPT/PDGFRB/SNCA/SYK/TLR4/TYROBP/AKR1C3/CD36",12
"GO:0010324","membrane invagination","11/508","61/15845",0.180327868852459,5.62459661804569,6.58603907193541,3.23405516229985e-06,0.00012573098666064,9.65737247911147e-05,"ABCA7/AIF1/FCGR1A/FCGR2B/NCKAP1L/ITGAM/ITGB2/SPIRE2/TIMD4/CD36/ARHGAP25",11
"GO:0045088","regulation of innate immune response","34/508","449/15845",0.0757238307349666,2.36189783069989,5.32792142861224,3.29568417974799e-06,0.000127012802475158,9.75582850096569e-05,"VSIG4/CTSS/A2M/FCGR2B/RFTN1/LY96/CADM1/HCK/HLA-A/HLA-B/HLA-F/STING1/IFI16/APOE/LEP/MMP12/MNDA/CALHM6/TLR7/SLC15A3/TLR8/PLA2G5/S100A8/SPI1/SYK/TLR1/TLR4/TXK/TYROBP/CASP1/HAVCR2/FCN3/CD14/CD36",34
"GO:0050921","positive regulation of chemotaxis","17/508","144/15845",0.118055555555556,3.68226432633421,5.884549589966,3.6890180111271e-06,0.00014094592952858,0.000108260292631443,"CCR7/CMKLR1/LPAR1/EDN1/AIF1/F3/GAS6/NCKAP1L/IL6/CXCR2/PDGFRB/RARRES2/CCL3/C3AR1/VEGFC/PLA2G7/CD74",17
"GO:0002237","response to molecule of bacterial origin","29/508","354/15845",0.0819209039548023,2.55519039992882,5.38566746935504,3.85961416844222e-06,0.000146203504226803,0.000112298625467766,"IL18BP/CCR7/DEFA1/DEFA3/DIO2/EDN1/FCGR2B/FMO1/LY96/ALPL/HCK/IL6/IDO1/PPBP/PLSCR4/PTGER2/S100A8/CCL2/SNCA/TLR1/TLR4/C2/DEFA1B/CASP1/HAVCR2/CD14/CD86/LY86/CD36",29
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","8/508","31/15845",0.258064516129032,8.0492760985522,7.14987690345406,4.34675442527695e-06,0.00016326114926125,0.000125400569235911,"TXNIP/CES1/FCER1G/ITGB2/LPL/SYK/TLR4/CD36",8
"GO:0042102","positive regulation of T cell proliferation","14/508","102/15845",0.137254901960784,4.28111008182801,6.05022051228188,4.53624527239554e-06,0.000168946546615605,0.000129767511817136,"TNFSF13B/AIF1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/LEP/KITLG/SYK/HAVCR2/CD28/CD86",14
"GO:0070665","positive regulation of leukocyte proliferation","18/508","162/15845",0.111111111111111,3.4656605424322,5.74077182463194,4.59070478390897e-06,0.000169550030019038,0.00013023104623826,"TNFSF13B/GPR183/AIF1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/LEP/KITLG/SYK/TLR4/HAVCR2/WNT3A/CD28/CD86/CD74",18
"GO:0050867","positive regulation of cell activation","30/508","377/15845",0.0795755968169761,2.48203805426179,5.30038007567793,4.71749514377371e-06,0.000172792879976902,0.000132721872944447,"TNFSF13B/CCR7/GPR183/AIF1/GAS6/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/HLA-DRA/IGF1/IL6/LEP/KITLG/PLEK/CCL2/CCL3/SPI1/SYK/TLR4/TYROBP/SVEP1/HAVCR2/TNFRSF14/WNT3A/IL33/CD4/CD28/CD86/CD74",30
"GO:0042098","T cell proliferation","21/508","212/15845",0.0990566037735849,3.08966906848908,5.57465948962016,4.77832533642415e-06,0.000173586376155999,0.000133331355806693,"TNFSF13B/VSIG4/DOCK2/AIF1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/IGF1/IL6/IDO1/LEP/KITLG/PLA2G2A/PLA2G5/SYK/HAVCR2/PDE5A/TNFRSF14/CD28/CD86",21
"GO:0098754","detoxification","17/508","147/15845",0.115646258503401,3.60711607477637,5.77950889674065,4.89491321140614e-06,0.000176376059780098,0.000135474106338789,"FBLN5/ALB/ALDH1A1/ALOX5AP/HBM/HBB/HBE1/HBG2/APOE/MGST1/MT1F/MT1G/MT1H/MT1X/SLC22A3/SOD3/CD36",17
"GO:0010543","regulation of platelet activation","10/508","52/15845",0.192307692307692,5.99825863113265,6.57025375270925,4.94964117468283e-06,0.000176909755533825,0.000135884037002753,"SH2B3/PDPN/ADAMTS18/FCER1G/APOE/IL6/PLEK/SYK/TLR4/SVEP1",10
"GO:0019722","calcium-mediated signaling","22/508","231/15845",0.0952380952380952,2.9705661792276,5.49077934607377,5.41473158250539e-06,0.000191984722989311,0.000147463090002715,"RCAN2/CCR7/CMKLR1/RCAN1/AGTR1/EDN1/MCOLN2/GNA15/IGF1/CXCR2/MAPT/PDGFRB/PLEK/TMEM100/MCOLN3/CCL3/SYK/TNNI3/C3AR1/CA8/CCRL2/CD4",22
"GO:0019730","antimicrobial humoral response","18/508","164/15845",0.109756097560976,3.42339638947571,5.67745325741406,5.46395336295327e-06,0.00019219239130642,0.000147622599630667,"DEFA1/DEFA3/ANG/CXCL1/HLA-A/LYZ/CCL3L3/NTS/PPBP/RARRES2/RNASE4/RNASE6/CCL2/CCL3/CCL8/CCL13/DEFA1B/H2BC8",18
"GO:0043299","leukocyte degranulation","12/508","77/15845",0.155844155844156,4.8609264750997,6.18077099077995,5.71657540643264e-06,0.000199494977963067,0.000153231702150047,"SCN11A/FCGR2B/MILR1/HCK/NCKAP1L/HLA-F/ITGAM/ITGB2/PTGDS/CCL3/SPI1/SYK",12
"GO:0071827","plasma lipoprotein particle organization","10/508","53/15845",0.188679245283019,5.8850839399792,6.48314092339796,5.92784509918968e-06,0.000205251636559443,0.000157653380351805,"ABCA7/AGTR1/APOA1/APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",10
"GO:0034374","low-density lipoprotein particle remodeling","6/508","16/15845",0.375,11.6966043307087,7.79064199302907,6.4205527264685e-06,0.000219681067064156,0.000168736597683232,"AGTR1/APOE/PLA2G2A/PLA2G5/PLA2G7/PLA2G10",6
"GO:0050729","positive regulation of inflammatory response","17/508","150/15845",0.113333333333333,3.53497375328084,5.67717786495866,6.44371360973382e-06,0.000219681067064156,0.000168736597683232,"CCR7/AGTR1/FCGR1A/ALOX5AP/IL6/IDO1/LPL/TLR7/PLA2G2A/S100A8/CCL3/SNCA/TLR4/PLA2G7/CASP1/IL33/CD28",17
"GO:0070372","regulation of ERK1 and ERK2 cascade","24/508","270/15845",0.0888888888888889,2.77252843394576,5.34632221207767,6.7442956986638e-06,0.00022817342394258,0.000175259560381509,"SPRY1/ABCA7/CCR7/SPRED1/GPR183/GAS6/GPER1/IGF1/APOE/PDGFRB/PLA2G2A/PLA2G5/PDGFC/CCL3/SYK/TLR4/PSCA/FAM83D/HAVCR2/PDE8B/CD4/CD36/CD44/CD74",24
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","8/508","33/15845",0.242424242424242,7.56144118348843,6.86683910226017,7.23010891615672e-06,0.000242756384215201,0.0001864607036272,"CTSS/FCER1G/FCGR2B/HLA-DMB/HLA-DPA1/HLA-DRA/MARCHF1/CD74",8
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","19/508","184/15845",0.103260869565217,3.2208040910647,5.51446620795734,7.39711375974195e-06,0.000246496302129145,0.000189333327257661,"ABCA7/CCR7/GPR183/GAS6/GPER1/IGF1/APOE/PDGFRB/PLA2G2A/PLA2G5/PDGFC/CCL3/TLR4/HAVCR2/PDE8B/CD4/CD36/CD44/CD74",19
"GO:0022409","positive regulation of cell-cell adhesion","27/508","328/15845",0.0823170731707317,2.56754729210678,5.22092865045576,7.61690451804131e-06,0.000251926274805665,0.00019350407864372,"FSTL3/PDPN/TNFSF13B/CCR7/AIF1/GCNT1/NCKAP1L/HLA-A/HLA-DMB/HLA-DPA1/HLA-DRA/IGF1/IL6/ITGB2/LEP/KITLG/CCL2/SYK/HAVCR2/PLPP3/TNFRSF14/WNT3A/CD4/CD28/CD86/CD44/CD74",27
"GO:0071825","protein-lipid complex organization","10/508","55/15845",0.181818181818182,5.67108088761632,6.31541263794459,8.39515386129753e-06,0.00027375194602079,0.000210268333989938,"ABCA7/AGTR1/APOA1/APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",10
