"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001906","cell killing","17/231","237/15845",0.0717299578059072,4.92017827460865,7.39584297103501,7.23524622713093e-08,2.00666214482882e-05,1.6853265494083e-05,"CX3CR1/DEFA1/DEFA3/FCGR1A/FCGR2A/CXCL1/NCKAP1L/HLA-A/ITGAM/LYZ/NTS/CCL8/CCL13/SPI1/C5/DEFA1B/C7",17
"GO:0002443","leukocyte mediated immunity","22/231","393/15845",0.0559796437659033,3.83981582454865,6.93386560394601,7.31913244314462e-08,2.00666214482882e-05,1.6853265494083e-05,"SCN11A/CX3CR1/FCGR1A/FCGR2A/MILR1/NCKAP1L/HLA-A/IL6/ITGAM/CALHM6/TLR8/CCL3/SPI1/SYK/TLR4/C1QC/C4BPB/C5/C7/WAS/CD28/CD74",22
"GO:0002274","myeloid leukocyte activation","17/231","241/15845",0.0705394190871369,4.83851556465664,7.30356965799324,9.22508182071052e-08,2.3323491944149e-05,1.9588599057236e-05,"SCN11A/CX3CR1/CLEC12A/DOCK2/AIF1/MILR1/IL6/CXCR2/ITGAM/MAPT/CCL3/SPI1/SYK/TLR1/TLR4/CD33/CD74",17
"GO:0032602","chemokine production","11/231","93/15845",0.118279569892473,8.1131592421915,8.36791911006082,1.06338109167852e-07,2.3323491944149e-05,1.9588599057236e-05,"AIF1/ALOX15B/ACKR1/MCOLN2/APOD/IL6/MBP/SYK/TLR4/C5/CD74",11
"GO:0032642","regulation of chemokine production","11/231","93/15845",0.118279569892473,8.1131592421915,8.36791911006082,1.06338109167852e-07,2.3323491944149e-05,1.9588599057236e-05,"AIF1/ALOX15B/ACKR1/MCOLN2/APOD/IL6/MBP/SYK/TLR4/C5/CD74",11
"GO:0070098","chemokine-mediated signaling pathway","10/231","77/15845",0.12987012987013,8.90819137572384,8.46088021968924,1.66714183499532e-07,3.42806039820913e-05,2.87911007688337e-05,"SH2B3/CMKLR1/CX3CR1/EDN1/ACKR1/CXCR2/CCL3L3/CCL3/CCL8/CCL13",10
"GO:0002688","regulation of leukocyte chemotaxis","12/231","121/15845",0.0991735537190083,6.80261886873457,7.79321275721027,2.00010445996251e-07,3.87079039604509e-05,3.25094378167281e-05,"CMKLR1/CX3CR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/NBL1/CCL3/C5/CD74",12
"GO:0006909","phagocytosis","16/231","226/15845",0.0707964601769911,4.85614680304946,7.10170266914751,2.12050998340232e-07,3.87582102521869e-05,3.25516883417023e-05,"DOCK2/AIF1/FCGR1A/FCGR2A/GAS6/HCK/NCKAP1L/APOA1/ITGAM/PECAM1/SYK/TLR4/C4BPB/TIMD4/ARHGAP25/APOA2",16
"GO:0002685","regulation of leukocyte migration","16/231","227/15845",0.0704845814977974,4.83475408585541,7.07813851869927,2.2521025626775e-07,3.89969338484683e-05,3.275218408326e-05,"CMKLR1/CX3CR1/EDN1/AIF1/GAS6/NCKAP1L/APOD/IL6/CXCR2/KITLG/NBL1/CCL3/CCL8/C5/TNFRSF14/CD74",16
"GO:0019722","calcium-mediated signaling","16/231","231/15845",0.0692640692640693,4.75103540038605,6.98524084097986,2.85593641493952e-07,4.69801540257551e-05,3.94570162590328e-05,"RCAN2/CMKLR1/CX3CR1/AGTR1/EDN1/MCOLN2/GNA15/CXCR2/MAPT/PLEK/TMEM100/MCOLN3/CCL3/SYK/TNNI3/CA8",16
"GO:0002687","positive regulation of leukocyte migration","13/231","150/15845",0.0866666666666667,5.94473304473305,7.40097843512153,3.01084346185046e-07,4.71698809023239e-05,3.96163613401376e-05,"CMKLR1/CX3CR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/KITLG/CCL3/CCL8/TNFRSF14/CD74",13
"GO:0050920","regulation of chemotaxis","15/231","206/15845",0.0728155339805825,4.99464128104905,7.01920983213402,3.57673993268788e-07,5.34885199024687e-05,4.4923169011032e-05,"CMKLR1/CX3CR1/LPAR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/NBL1/PTPRO/CCL3/C5/WNT3A/CD74",15
"GO:0032722","positive regulation of chemokine production","9/231","70/15845",0.128571428571429,8.8191094619666,7.9744905610646,7.64696719285265e-07,0.00010938487854124,9.18685989988019e-05,"AIF1/ALOX15B/MCOLN2/IL6/MBP/SYK/TLR4/C5/CD74",9
"GO:0019730","antimicrobial humoral response","13/231","164/15845",0.0792682926829268,5.4372558335973,6.94753646579842,8.40982364525542e-07,0.00011528466580371,9.6823627494717e-05,"DEFA1/DEFA3/ANG/CXCL1/HLA-A/LYZ/CCL3L3/NTS/RNASE6/CCL3/CCL8/CCL13/DEFA1B",13
"GO:0061900","glial cell activation","8/231","53/15845",0.150943396226415,10.353671485747,8.2962685027366,9.10594097281263e-07,0.000119834183202214,0.00010064461075214,"CX3CR1/AIF1/IL6/ITGAM/MAPT/CCL3/TLR1/ZEB2",8
"GO:0002250","adaptive immune response","22/231","458/15845",0.0480349344978166,3.2948637970472,6.06169382062257,1.00258986453508e-06,0.000126866179012324,0.000106550542283587,"LILRB5/CX3CR1/FCGR1A/FCGR2A/RAP1GAP2/MCOLN2/NCKAP1L/HLA-A/IL6/TLR8/PRKCB/SYK/TLR4/C1QC/C4BPB/C5/C7/WAS/LILRA6/TNFRSF14/CD28/CD74",22
"GO:0002690","positive regulation of leukocyte chemotaxis","10/231","94/15845",0.106382978723404,7.29713548862485,7.44790653528443,1.10697244969141e-06,0.000134886642943879,0.000113286654208185,"CMKLR1/CX3CR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/CCL3/CD74",10
"GO:0001819","positive regulation of cytokine production","22/231","483/15845",0.0455486542443064,3.12432219264517,5.76701910918003,2.40314863954994e-06,0.000282369965147117,0.000237152826271375,"CLEC12A/AIF1/FCGR1A/FCGR2A/ALOX15B/MCOLN2/HLA-A/STING1/IL6/MBP/TLR8/CCL3/SYK/TLR1/TLR4/C5/TNFRSF14/WNT3A/ARRDC4/CD28/CD74/APOA2",22
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","11/231","127/15845",0.0866141732283465,5.94113235845519,6.80003307472017,2.51374547672438e-06,0.000285180090290455,0.000239512953771379,"DEFA1/DEFA3/ANG/CXCL1/CCL3L3/NTS/RNASE6/CCL3/CCL8/CCL13/DEFA1B",11
"GO:0001516","prostaglandin biosynthetic process","6/231","29/15845",0.206896551724138,14.191670398567,8.64832061774438,3.22791956269254e-06,0.000342575979395434,0.000287717787846109,"PRXL2B/EDN1/PLA2G4F/TBXAS1/AKR1C3/CD74",6
"GO:0046457","prostanoid biosynthetic process","6/231","29/15845",0.206896551724138,14.191670398567,8.64832061774438,3.22791956269254e-06,0.000342575979395434,0.000287717787846109,"PRXL2B/EDN1/PLA2G4F/TBXAS1/AKR1C3/CD74",6
"GO:0042116","macrophage activation","10/231","106/15845",0.0943396226415094,6.47104467859185,6.87410158219543,3.34871072148091e-06,0.000344289321052256,0.000289156764601559,"CX3CR1/AIF1/IL6/ITGAM/MAPT/CCL3/SYK/TLR1/TLR4/CD74",10
"GO:0031640","killing of cells of another organism","10/231","108/15845",0.0925925925925926,6.35121051787718,6.78710020515714,3.96882255915772e-06,0.000384041947636144,0.000322543629033716,"DEFA1/DEFA3/CXCL1/LYZ/NTS/CCL8/CCL13/C5/DEFA1B/C7",10
"GO:0141061","disruption of cell in another organism","10/231","108/15845",0.0925925925925926,6.35121051787718,6.78710020515714,3.96882255915772e-06,0.000384041947636144,0.000322543629033716,"DEFA1/DEFA3/CXCL1/LYZ/NTS/CCL8/CCL13/C5/DEFA1B/C7",10
"GO:0001774","microglial cell activation","7/231","47/15845",0.148936170212766,10.2159896840748,7.69610835293537,4.89394912428901e-06,0.000460031217683167,0.000386364404549132,"CX3CR1/AIF1/IL6/ITGAM/MAPT/CCL3/TLR1",7
"GO:0002444","myeloid leukocyte mediated immunity","10/231","111/15845",0.0900900900900901,6.17955617955618,6.66063727879688,5.08524438788959e-06,0.000464734834337688,0.000390314810473982,"SCN11A/CX3CR1/FCGR1A/FCGR2A/MILR1/IL6/ITGAM/CCL3/SPI1/SYK",10
"GO:0141060","disruption of anatomical structure in another organism","10/231","112/15845",0.0892857142857143,6.12438157081014,6.61951270320733,5.51338965965555e-06,0.000489952840104685,0.000411494546560486,"DEFA1/DEFA3/CXCL1/LYZ/NTS/CCL8/CCL13/C5/DEFA1B/C7",10
"GO:0006636","unsaturated fatty acid biosynthetic process","7/231","48/15845",0.145833333333333,10.0031565656566,7.59817744240595,5.65902976412706e-06,0.000489952840104685,0.000411494546560486,"PRXL2B/EDN1/ALOX15B/PLA2G4F/TBXAS1/AKR1C3/CD74",7
"GO:0040013","negative regulation of locomotion","17/231","327/15845",0.0519877675840979,3.56600076783563,5.70287830080021,6.36420531144208e-06,0.000536877832683191,0.000450905234616342,"PODN/CLDN3/CX3CR1/SPRED1/AIF1/ALOX15B/APOD/MEOX2/NBL1/TMIGD3/PTPRO/STC1/C5/WAS/WNT3A/CD74/ZEB2",17
"GO:0002269","leukocyte activation involved in inflammatory response","7/231","50/15845",0.14,9.6030303030303,7.41067826902309,7.48933532225455e-06,0.000615997830255436,0.000517355400550479,"CX3CR1/AIF1/IL6/ITGAM/MAPT/CCL3/TLR1",7
"GO:0050921","positive regulation of chemotaxis","11/231","144/15845",0.0763888888888889,5.23974867724868,6.2164010038609,8.50698924069835e-06,0.000682634014680429,0.000573320840997001,"CMKLR1/CX3CR1/LPAR1/EDN1/AIF1/GAS6/NCKAP1L/IL6/CXCR2/CCL3/CD74",11
"GO:0009620","response to fungus","8/231","71/15845",0.112676056338028,7.72879702457167,6.91157465416925,8.7250747948994e-06,0.00068346419226712,0.000574018078611803,"CX3CR1/DEFA1/DEFA3/ANG/SPI1/SYK/TLR4/DEFA1B",8
"GO:0050764","regulation of phagocytosis","9/231","94/15845",0.0957446808510638,6.56742193976237,6.5848413655297,9.23878512346034e-06,0.000699916454000497,0.000587835767637595,"DOCK2/FCGR1A/FCGR2A/GAS6/HCK/NCKAP1L/APOA1/SYK/APOA2",9
"GO:0097530","granulocyte migration","11/231","146/15845",0.0753424657534247,5.16797129810828,6.15384384978683,9.70490946241731e-06,0.000699916454000497,0.000587835767637595,"CMKLR1/EDN1/MCOLN2/NCKAP1L/CXCR2/PECAM1/CCL3/CCL8/CCL13/SYK/CD74",11
"GO:0010543","regulation of platelet activation","7/231","52/15845",0.134615384615385,9.23368298368298,7.23343886110881,9.7860659221954e-06,0.000699916454000497,0.000587835767637595,"SH2B3/ADAMTS18/IL6/PLEK/SYK/TLR4/SVEP1",7
"GO:0046456","icosanoid biosynthetic process","7/231","52/15845",0.134615384615385,9.23368298368298,7.23343886110881,9.7860659221954e-06,0.000699916454000497,0.000587835767637595,"PRXL2B/EDN1/PLA2G4F/SYK/TBXAS1/AKR1C3/CD74",7
"GO:0098801","regulation of renal system process","5/231","22/15845",0.227272727272727,15.5893349075167,8.32882504828702,1.35633509636821e-05,0.000949434567457748,0.000797397453072017,"AGTR1/EDN1/GAS6/PTPRO/STC1",5
"GO:0043299","leukocyte degranulation","8/231","77/15845",0.103896103896104,7.12655310057908,6.55472654628577,1.60094992253028e-05,0.00107492351941319,0.000902791309697525,"SCN11A/MILR1/HCK/NCKAP1L/ITGAM/CCL3/SPI1/SYK",8
"GO:0150076","neuroinflammatory response","8/231","77/15845",0.103896103896104,7.12655310057908,6.55472654628577,1.60094992253028e-05,0.00107492351941319,0.000902791309697525,"CX3CR1/AIF1/IL6/ITGAM/MAPT/CCL3/TLR1/ZEB2",8
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","4/231","12/15845",0.333333333333333,22.8643578643579,9.2156731531434,1.98752290801193e-05,0.00130779007347185,0.0010983679228487,"MCOLN2/MBP/TLR4/CD74",4
"GO:0050830","defense response to Gram-positive bacterium","9/231","110/15845",0.0818181818181818,5.61216056670602,5.90403205246144,3.29692085956841e-05,0.00201867029915321,0.00169541178540303,"DEFA1/DEFA3/ANG/HLA-A/IL6/LYZ/RNASE6/DEFA1B/TNFRSF14",9
"GO:0032637","interleukin-8 production","8/231","85/15845",0.0941176470588235,6.45581869111281,6.13440725607742,3.31331903204479e-05,0.00201867029915321,0.00169541178540303,"IL6/TLR8/SYK/TLR1/TLR4/CD33/CD74/APOA2",8
"GO:0032677","regulation of interleukin-8 production","8/231","85/15845",0.0941176470588235,6.45581869111281,6.13440725607742,3.31331903204479e-05,0.00201867029915321,0.00169541178540303,"IL6/TLR8/SYK/TLR1/TLR4/CD33/CD74/APOA2",8
"GO:0050871","positive regulation of B cell activation","8/231","85/15845",0.0941176470588235,6.45581869111281,6.13440725607742,3.31331903204479e-05,0.00201867029915321,0.00169541178540303,"NCKAP1L/IL6/SPI1/SYK/TLR4/WNT3A/CD28/CD74",8
"GO:0070663","regulation of leukocyte proliferation","14/231","264/15845",0.053030303030303,3.63751147842057,5.25629797831,3.41293492982894e-05,0.00204155562166131,0.00171463238101454,"AIF1/NCKAP1L/HLA-A/IL6/KITLG/MNDA/CCL8/SYK/TLR4/PDE5A/TNFRSF14/WNT3A/CD28/CD74",14
"GO:0007596","blood coagulation","13/231","235/15845",0.0553191489361702,3.79451045408492,5.24951930930724,4.22296550854726e-05,0.00248099223627152,0.00208370008645424,"SH2B3/ADAMTS18/EDN1/GAS6/IL6/PLEK/SYK/TLR4/C4BPB/WAS/SVEP1/FERMT3/WNT3A",13
"GO:0032757","positive regulation of interleukin-8 production","7/231","65/15845",0.107692307692308,7.38694638694639,6.27592534505723,4.33697004321099e-05,0.00250283376576524,0.00210204403619701,"IL6/TLR8/SYK/TLR1/TLR4/CD74/APOA2",7
"GO:0050670","regulation of lymphocyte proliferation","13/231","236/15845",0.0550847457627119,3.77843201995744,5.23057647051131,4.41229052931259e-05,0.00250283376576524,0.00210204403619701,"AIF1/NCKAP1L/HLA-A/IL6/KITLG/MNDA/SYK/TLR4/PDE5A/TNFRSF14/WNT3A/CD28/CD74",13
"GO:0006911","phagocytosis, engulfment","6/231","45/15845",0.133333333333333,9.14574314574315,6.65563879230399,4.55544564403293e-05,0.00254024002862175,0.00213346027039901,"AIF1/FCGR1A/NCKAP1L/ITGAM/TIMD4/ARHGAP25",6
"GO:0050671","positive regulation of lymphocyte proliferation","10/231","143/15845",0.0699300699300699,4.79671843308207,5.54728197708907,4.69700614022001e-05,0.00257552503355397,0.00216309493299606,"AIF1/NCKAP1L/HLA-A/IL6/KITLG/SYK/TLR4/WNT3A/CD28/CD74",10
"GO:0050766","positive regulation of phagocytosis","7/231","66/15845",0.106060606060606,7.27502295684114,6.21339363197316,4.79203424404021e-05,0.00258455617424464,0.00217067987758508,"DOCK2/FCGR1A/FCGR2A/GAS6/NCKAP1L/APOA1/APOA2",7
"GO:2000146","negative regulation of cell motility","15/231","309/15845",0.0485436893203883,3.3297608540327,5.03039741044177,4.96780407599757e-05,0.00262435949984973,0.00220410932238219,"PODN/CLDN3/CX3CR1/SPRED1/AIF1/ALOX15B/APOD/MEOX2/NBL1/TMIGD3/STC1/C5/WAS/CD74/ZEB2",15
"GO:0050817","coagulation","13/231","239/15845",0.0543933054393305,3.73100400297053,5.17436195671744,5.02536925503139e-05,0.00262435949984973,0.00220410932238219,"SH2B3/ADAMTS18/EDN1/GAS6/IL6/PLEK/SYK/TLR4/C4BPB/WAS/SVEP1/FERMT3/WNT3A",13
"GO:0050829","defense response to Gram-negative bacterium","8/231","91/15845",0.0879120879120879,6.0301603158746,5.85313338937884,5.4291907711042e-05,0.00276327527804118,0.00232077990876918,"DEFA1/DEFA3/IL6/LYZ/RNASE6/TLR4/DEFA1B/TNFRSF14",8
"GO:0032944","regulation of mononuclear cell proliferation","13/231","241/15845",0.0539419087136929,3.7000413141492,5.13738696253332,5.4741472528434e-05,0.00276327527804118,0.00232077990876918,"AIF1/NCKAP1L/HLA-A/IL6/KITLG/MNDA/SYK/TLR4/PDE5A/TNFRSF14/WNT3A/CD28/CD74",13
"GO:0032946","positive regulation of mononuclear cell proliferation","10/231","146/15845",0.0684931506849315,4.69815572555299,5.46017984278762,5.60321822957923e-05,0.00276327527804118,0.00232077990876918,"AIF1/NCKAP1L/HLA-A/IL6/KITLG/SYK/TLR4/WNT3A/CD28/CD74",10
"GO:0007588","excretion","5/231","29/15845",0.172413793103448,11.8263919988058,7.09766893123908,5.62805731805198e-05,0.00276327527804118,0.00232077990876918,"SCN11A/AGTR1/EDN1/KCNMA1/STC1",5
"GO:0007599","hemostasis","13/231","242/15845",0.0537190082644628,3.68475188723123,5.11904685122097,5.71132884215197e-05,0.00276327527804118,0.00232077990876918,"SH2B3/ADAMTS18/EDN1/GAS6/IL6/PLEK/SYK/TLR4/C4BPB/WAS/SVEP1/FERMT3/WNT3A",13
"GO:0006693","prostaglandin metabolic process","6/231","47/15845",0.127659574468085,8.75656258634982,6.47736685448187,5.86128111161153e-05,0.00279472679089883,0.00234719495316251,"PRXL2B/EDN1/PLA2G4F/TBXAS1/AKR1C3/CD74",6
"GO:0071621","granulocyte chemotaxis","9/231","119/15845",0.0756302521008403,5.18771144821565,5.57727955489493,6.13255447323967e-05,0.00288230060242264,0.00242074518680513,"CMKLR1/EDN1/NCKAP1L/CXCR2/CCL3/CCL8/CCL13/SYK/CD74",9
"GO:0006692","prostanoid metabolic process","6/231","48/15845",0.125,8.5741341991342,6.39215981616332,6.61776370235421e-05,0.00306654120855568,0.0025754825379807,"PRXL2B/EDN1/PLA2G4F/TBXAS1/AKR1C3/CD74",6
"GO:0002275","myeloid cell activation involved in immune response","8/231","95/15845",0.0842105263157895,5.77625882889041,5.67924620330632,7.38720823697803e-05,0.0033123105424576,0.00278189575234401,"SCN11A/CX3CR1/DOCK2/MILR1/ITGAM/CCL3/SPI1/SYK",8
"GO:0002718","regulation of cytokine production involved in immune response","9/231","122/15845",0.0737704918032787,5.06014477325953,5.47564201225057,7.44679100076651e-05,0.0033123105424576,0.00278189575234401,"HLA-A/APOA1/IL6/CALHM6/SYK/TLR4/TNFRSF14/CD74/APOA2",9
"GO:0002548","monocyte chemotaxis","6/231","49/15845",0.122448979591837,8.39915186853962,6.30939530301323,7.45018176722987e-05,0.0033123105424576,0.00278189575234401,"CX3CR1/AIF1/IL6/NBL1/PTPRO/CCL3",6
"GO:0002697","regulation of immune effector process","17/231","398/15845",0.042713567839196,2.92985490221671,4.74269765559238,7.76943799440748e-05,0.00334666438023978,0.00281074835966386,"CX3CR1/FCGR1A/NCKAP1L/HLA-A/APOA1/IL6/ITGAM/CALHM6/SPI1/SYK/TLR4/C4BPB/WAS/TNFRSF14/CD28/CD74/APOA2",17
"GO:0032635","interleukin-6 production","10/231","152/15845",0.0657894736842105,4.51270221007063,5.29287283469289,7.86861832417921e-05,0.00334666438023978,0.00281074835966386,"AIF1/GAS6/NCKAP1L/IL6/MBP/TLR8/SYK/TLR1/TLR4/CD74",10
"GO:0032675","regulation of interleukin-6 production","10/231","152/15845",0.0657894736842105,4.51270221007063,5.29287283469289,7.86861832417921e-05,0.00334666438023978,0.00281074835966386,"AIF1/GAS6/NCKAP1L/IL6/MBP/TLR8/SYK/TLR1/TLR4/CD74",10
"GO:0002367","cytokine production involved in immune response","9/231","123/15845",0.0731707317073171,5.01900538485904,5.44250162181687,7.93434108385114e-05,0.00334666438023978,0.00281074835966386,"HLA-A/APOA1/IL6/CALHM6/SYK/TLR4/TNFRSF14/CD74/APOA2",9
"GO:0002703","regulation of leukocyte mediated immunity","13/231","252/15845",0.0515873015873016,3.53853157424586,4.94082327036046,8.62015685186683e-05,0.00358991342311923,0.00301504486824123,"CX3CR1/FCGR1A/NCKAP1L/HLA-A/IL6/ITGAM/CALHM6/SPI1/SYK/TLR4/C4BPB/WAS/CD28",13
"GO:0042742","defense response to bacterium","14/231","288/15845",0.0486111111111111,3.33438552188552,4.86280907308281,8.73659861328926e-05,0.00359292617971521,0.00301757517893215,"DEFA1/DEFA3/FCGR1A/STAB1/ANG/SLC9A9/HLA-A/IL6/LYZ/RNASE6/SYK/TLR4/DEFA1B/TNFRSF14",14
"GO:0045055","regulated exocytosis","12/231","219/15845",0.0547945205479452,3.75852458044239,4.99984251237203,9.12630043970771e-05,0.00370685536378251,0.00311326038391588,"SCN11A/MILR1/HCK/NCKAP1L/ITGAM/PLEK/PRKCB/CCL3/SPI1/SYK/BRSK1/RIMS3",12
"GO:0032755","positive regulation of interleukin-6 production","8/231","99/15845",0.0808080808080808,5.54287463378372,5.51498766135215,9.89871742261086e-05,0.00388742794169697,0.00326491708429197,"AIF1/IL6/MBP/TLR8/SYK/TLR1/TLR4/CD74",8
"GO:0050848","regulation of calcium-mediated signaling","8/231","99/15845",0.0808080808080808,5.54287463378372,5.51498766135215,9.89871742261086e-05,0.00388742794169697,0.00326491708429197,"CMKLR1/EDN1/MAPT/PLEK/TMEM100/CCL3/SYK/CA8",8
"GO:0070527","platelet aggregation","7/231","74/15845",0.0945945945945946,6.48853398853399,5.75604156383876,0.000100331529356466,0.00388742794169697,0.00326491708429197,"SH2B3/ADAMTS18/IL6/PLEK/SYK/FERMT3/WNT3A",7
"GO:0046651","lymphocyte proliferation","14/231","292/15845",0.0479452054794521,3.28870900788709,4.80127120145182,0.000101127855001371,0.00388742794169697,0.00326491708429197,"DOCK2/AIF1/NCKAP1L/HLA-A/IL6/KITLG/MNDA/SYK/TLR4/PDE5A/TNFRSF14/WNT3A/CD28/CD74",14
"GO:0016064","immunoglobulin mediated immune response","9/231","127/15845",0.0708661417322835,4.8609264750997,5.31344352369241,0.000101616657442535,0.00388742794169697,0.00326491708429197,"FCGR1A/FCGR2A/TLR8/C1QC/C4BPB/C5/C7/CD28/CD74",9
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","15/231","330/15845",0.0454545454545455,3.11786698150335,4.72891032862131,0.000103989791553289,0.00393248751965886,0.00330276107474149,"CMKLR1/FCGR1A/FCGR2A/HCK/NCKAP1L/HLA-A/ITGAM/MNDA/PIGR/PRKCB/SYK/TLR1/TLR4/CD28/CD33",15
"GO:0030336","negative regulation of cell migration","14/231","294/15845",0.0476190476190476,3.26633683776541,4.77089965018761,0.000108689155290371,0.004063492283015,0.00341278747173713,"PODN/CLDN3/CX3CR1/SPRED1/AIF1/ALOX15B/APOD/MEOX2/NBL1/TMIGD3/STC1/C5/CD74/ZEB2",14
"GO:0002449","lymphocyte mediated immunity","14/231","295/15845",0.0474576271186441,3.2552645095018,4.75581131904461,0.000112650611958887,0.0041041665423788,0.00344694838385677,"FCGR1A/FCGR2A/NCKAP1L/HLA-A/IL6/CALHM6/TLR8/C1QC/C4BPB/C5/C7/WAS/CD28/CD74",14
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","14/231","295/15845",0.0474576271186441,3.2552645095018,4.75581131904461,0.000112650611958887,0.0041041665423788,0.00344694838385677,"SH2B3/SESN3/CX3CR1/HBEGF/EDN1/GAS6/LOX/NTS/PDE3B/TMEM100/PDGFC/CCL3/AKR1C3/CD28",14
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","13/231","259/15845",0.0501930501930502,3.44289558575273,4.82135122603511,0.00011351950010835,0.0041041665423788,0.00344694838385677,"SH2B3/SESN3/CX3CR1/HBEGF/GAS6/LOX/NTS/PDE3B/TMEM100/PDGFC/CCL3/AKR1C3/CD28",13
"GO:0070661","leukocyte proliferation","15/231","334/15845",0.0449101796407186,3.08052725717396,4.67420831532097,0.000118814217815689,0.0042488997458002,0.00356850482570005,"DOCK2/AIF1/NCKAP1L/HLA-A/IL6/KITLG/MNDA/CCL8/SYK/TLR4/PDE5A/TNFRSF14/WNT3A/CD28/CD74",15
