"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032732","positive regulation of interleukin-1 production","9/268","67/15845",0.134328358208955,7.94191356649588,7.46876046935764,1.7979246361978e-06,0.000498251500596465,0.000405858128360882,"EGR1/IFI16/ISL1/LPL/NLRP2/TYROBP/CASP1/HAVCR2/CD36",9
"GO:0007159","leukocyte cell-cell adhesion","22/268","412/15845",0.0533980582524272,3.15706057093175,5.81893725478957,2.0956095189999e-06,0.000498251500596465,0.000405858128360882,"TNFSF13B/FGL2/VSIG4/CCR7/GCNT1/HLA-DMB/HLA-DPA1/HLA-DRA/IGF1/IDO1/ITGB2/LEP/PLA2G2A/PLA2G5/JAM2/S100A8/CCL2/LAPTM5/HAVCR2/CD4/CD86/CD44",22
"GO:0050900","leukocyte migration","21/268","381/15845",0.0551181102362205,3.25875543542132,5.85367601710316,2.18774229029405e-06,0.000498251500596465,0.000405858128360882,"LYVE1/CCR7/GPR183/FCER1G/GCNT1/ITGB2/LEP/MMP2/TREM1/PPBP/CXCL16/JAM2/RARRES2/S100A8/CCL2/BMP5/C3AR1/VEGFC/PLA2G7/IL33/CD34",21
"GO:0034368","protein-lipid complex remodeling","7/268","37/15845",0.189189189189189,11.1854578459056,8.13581113043802,2.44274830895818e-06,0.000498251500596465,0.000405858128360882,"APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",7
"GO:0034369","plasma lipoprotein particle remodeling","7/268","37/15845",0.189189189189189,11.1854578459056,8.13581113043802,2.44274830895818e-06,0.000498251500596465,0.000405858128360882,"APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",7
"GO:0045088","regulation of innate immune response","23/268","449/15845",0.0512249443207127,3.02857926403617,5.71964540438555,2.46419637257739e-06,0.000498251500596465,0.000405858128360882,"VSIG4/CTSS/A2M/FCGR2B/RFTN1/LY96/HLA-B/HLA-F/IFI16/APOE/LEP/MMP12/TLR7/SLC15A3/PLA2G5/S100A8/TXK/TYROBP/CASP1/HAVCR2/FCN3/CD14/CD36",23
"GO:0032611","interleukin-1 beta production","10/268","89/15845",0.112359550561798,6.64304880093912,7.00234859449173,2.54498496331906e-06,0.000498251500596465,0.000405858128360882,"CCR7/EGR1/IFI16/IGF1/ISL1/LPL/NLRP2/TYROBP/CASP1/CD36",10
"GO:0032651","regulation of interleukin-1 beta production","10/268","89/15845",0.112359550561798,6.64304880093912,7.00234859449173,2.54498496331906e-06,0.000498251500596465,0.000405858128360882,"CCR7/EGR1/IFI16/IGF1/ISL1/LPL/NLRP2/TYROBP/CASP1/CD36",10
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","7/268","39/15845",0.179487179487179,10.6118446230387,7.88289896752498,3.54545197894301e-06,0.000624708638689759,0.000508865660346189,"CTSS/FCER1G/FCGR2B/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-F",7
"GO:0034367","protein-containing complex remodeling","7/268","39/15845",0.179487179487179,10.6118446230387,7.88289896752498,3.54545197894301e-06,0.000624708638689759,0.000508865660346189,"APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",7
"GO:0015908","fatty acid transport","11/268","117/15845",0.094017094017094,5.55858527873453,6.49148664926243,4.70081973978428e-06,0.000766192364019695,0.000624113321190545,"SLCO2B1/RBP7/SLCO4A1/SLC27A6/APOE/LEP/PLA2G2A/PLA2G5/SLCO2A1/PLA2G10/CD36",11
"GO:0032731","positive regulation of interleukin-1 beta production","8/268","57/15845",0.140350877192982,8.29798376538361,7.23993497838468,4.86650985122655e-06,0.000766192364019695,0.000624113321190545,"EGR1/IFI16/ISL1/LPL/NLRP2/TYROBP/CASP1/CD36",8
"GO:0034374","low-density lipoprotein particle remodeling","5/268","16/15845",0.3125,18.4759794776119,9.17344965297529,5.00068796040096e-06,0.000766192364019695,0.000624113321190545,"APOE/PLA2G2A/PLA2G5/PLA2G7/PLA2G10",5
"GO:1903037","regulation of leukocyte cell-cell adhesion","20/268","374/15845",0.053475935828877,3.16166493734536,5.5491043309068,6.04600886072234e-06,0.000825842411356252,0.000672702149402145,"TNFSF13B/FGL2/VSIG4/CCR7/GCNT1/HLA-DMB/HLA-DPA1/HLA-DRA/IGF1/IDO1/ITGB2/LEP/PLA2G2A/PLA2G5/CCL2/LAPTM5/HAVCR2/CD4/CD86/CD44",20
"GO:0071706","tumor necrosis factor superfamily cytokine production","13/268","169/15845",0.0769230769230769,4.54793340987371,6.08217748097574,6.09304843792922e-06,0.000825842411356252,0.000672702149402145,"CYBB/FCGR2B/LY96/IGF1/ISL1/LEP/LPL/TYROBP/HAVCR2/IL33/CD14/CD86/CD36",13
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","13/268","169/15845",0.0769230769230769,4.54793340987371,6.08217748097574,6.09304843792922e-06,0.000825842411356252,0.000672702149402145,"CYBB/FCGR2B/LY96/IGF1/ISL1/LEP/LPL/TYROBP/HAVCR2/IL33/CD14/CD86/CD36",13
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","6/268","29/15845",0.206896551724138,12.2323726196603,7.94108924684713,7.58334554587585e-06,0.00095510909890175,0.000777998241443656,"CTSS/FCER1G/FCGR2B/HLA-DMB/HLA-DPA1/HLA-DRA",6
"GO:0098754","detoxification","12/268","147/15845",0.0816326530612245,4.82637831251904,6.11339299891139,7.58883506505363e-06,0.00095510909890175,0.000777998241443656,"FBLN5/ALOX5AP/HBB/HBE1/HBG2/APOE/MGST1/MT1F/MT1G/MT1X/SLC22A3/CD36",12
"GO:0001818","negative regulation of cytokine production","17/268","288/15845",0.0590277777777778,3.48990723466003,5.59338082229133,8.5334701240169e-06,0.0010369637488633,0.000844674157103234,"VSIG4/CCR7/FCGR2B/RGCC/HLA-F/IGF1/IDO1/INHA/SRGN/TGFB3/TYROBP/LAPTM5/RNF128/PLA2G10/HAVCR2/IL33/CD34",17
"GO:0031348","negative regulation of defense response","16/268","259/15845",0.0617760617760618,3.65239439866306,5.64518985143095,8.92765155601114e-06,0.00104870146944611,0.000854235290990961,"FGL2/VSIG4/A2M/FCGR2B/GPER1/HLA-B/HLA-F/IFI16/IGF1/APOE/ISL1/MMP12/WFDC1/PLA2G10/HAVCR2/IL33",16
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","5/268","18/15845",0.277777777777778,16.4230928689884,8.58749167339273,9.54056636092323e-06,0.00108454696309334,0.00088343376795374,"LPL/PLA2G2A/PLA2G5/PLA2G10/CD36",5
"GO:0045807","positive regulation of endocytosis","12/268","151/15845",0.0794701986754967,4.69852723139271,5.98974555762523,9.99035273893775e-06,0.00110018759537552,0.000896174076285633,"FCER1G/FCGR2B/GPC3/APOE/PLA2G5/CCL2/SNCA/C2/VTN/FCN3/CD14/CD36",12
"GO:0002250","adaptive immune response","22/268","458/15845",0.0480349344978166,2.8399758847683,5.24114044025338,1.13729570384594e-05,0.00121449395768275,0.000989284014158811,"IL18BP/TNFSF13B/CTSS/GPR183/FCER1G/FCGR2B/RFTN1/HLA-B/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-F/TREM1/STAT4/C1QA/C1QB/C2/TXK/HAVCR2/IL33/CD4/CD86",22
"GO:0042116","macrophage activation","10/268","106/15845",0.0943396226415094,5.57765418192059,6.20247824612902,1.23925465886914e-05,0.00128445100525143,0.00104626856183782,"VSIG4/FCGR2B/CD93/ITGB2/SNCA/C1QA/TYROBP/PLA2G10/HAVCR2/IL33",10
"GO:0055094","response to lipoprotein particle","6/268","32/15845",0.1875,11.0855876865672,7.4907787054743,1.38636883632968e-05,0.00139587536549308,0.00113703092230708,"TXNIP/FCER1G/APOE/ITGB2/LPL/CD36",6
"GO:0048002","antigen processing and presentation of peptide antigen","8/268","66/15845",0.121212121212121,7.16644052464948,6.5845284836575,1.483394164466e-05,0.001396887318374,0.00113785522349181,"CTSS/FCER1G/FCGR2B/HLA-B/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-F",8
"GO:0019884","antigen processing and presentation of exogenous antigen","7/268","48/15845",0.145833333333333,8.62212375621891,6.93692836031382,1.49057643091289e-05,0.001396887318374,0.00113785522349181,"CTSS/FCER1G/FCGR2B/HLA-DMB/HLA-DPA1/HLA-DRA/HLA-F",7
"GO:0002697","regulation of immune effector process","20/268","398/15845",0.050251256281407,2.97101177529438,5.22355997594241,1.50629165999466e-05,0.001396887318374,0.00113785522349181,"FGL2/VSIG4/A2M/FCGR2B/HLA-B/HLA-DMB/HLA-DRA/HLA-F/ITGB2/LEP/TLR7/PLA2G5/TGFB3/TYROBP/LAPTM5/HAVCR2/FCN3/IL33/CD86/CD36",20
"GO:0002274","myeloid leukocyte activation","15/268","241/15845",0.0622406639004149,3.67986313247043,5.49871319951453,1.56195745317965e-05,0.00141136873461669,0.0011496512752553,"DHRS2/VSIG4/FCER1G/FCGR2B/CD93/ITGB2/MT1G/PLA2G2A/PTGDS/SNCA/C1QA/TYROBP/PLA2G10/HAVCR2/IL33",15
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","6/268","33/15845",0.181818181818182,10.7496607869742,7.3537858210596,1.67058597539428e-05,0.00147178624432236,0.00119886525128953,"CTSS/FCER1G/FCGR2B/HLA-DMB/HLA-DPA1/HLA-DRA",6
"GO:0006935","chemotaxis","21/268","436/15845",0.0481651376146789,2.84767390113652,5.13143988286709,1.73741445987669e-05,0.00149332891624523,0.00121641315329493,"CYSLTR1/CCR7/GPR183/F3/FCER1G/FPR1/ITGB2/MMP2/PDGFRB/ENPP2/TREM1/PPBP/CXCL16/RARRES2/S100A8/CCL2/C3AR1/VEGFC/SEMA3B/PLA2G7/CCRL2",21
"GO:0042330","taxis","21/268","438/15845",0.0479452054794521,2.83467082396238,5.10733179532182,1.85992841582014e-05,0.0015605685088929,0.00127118415788008,"CYSLTR1/CCR7/GPR183/F3/FCER1G/FPR1/ITGB2/MMP2/PDGFRB/ENPP2/TREM1/PPBP/CXCL16/RARRES2/S100A8/CCL2/C3AR1/VEGFC/SEMA3B/PLA2G7/CCRL2",21
"GO:0002366","leukocyte activation involved in immune response","17/268","307/15845",0.0553745928338762,3.27391949049541,5.27721292292858,1.95655797350481e-05,0.00160346751130953,0.00130612817472402,"FGL2/DOCK11/GPR183/FCER1G/FCGR2B/HLA-DMB/HLA-DRA/HLA-F/ITGB2/MFNG/PTGDS/STAT4/TYROBP/HAVCR2/IL33/CD86/ITM2A",17
"GO:0032640","tumor necrosis factor production","12/268","164/15845",0.0731707317073171,4.32608299963597,5.61598621392641,2.29875621435085e-05,0.00176891561846594,0.00144089637718999,"CYBB/FCGR2B/LY96/IGF1/ISL1/LEP/LPL/TYROBP/HAVCR2/IL33/CD14/CD36",12
"GO:0032680","regulation of tumor necrosis factor production","12/268","164/15845",0.0731707317073171,4.32608299963597,5.61598621392641,2.29875621435085e-05,0.00176891561846594,0.00144089637718999,"CYBB/FCGR2B/LY96/IGF1/ISL1/LEP/LPL/TYROBP/HAVCR2/IL33/CD14/CD36",12
"GO:0002263","cell activation involved in immune response","17/268","311/15845",0.0546623794212219,3.23181120122858,5.21379439637565,2.30902719777053e-05,0.00176891561846594,0.00144089637718999,"FGL2/DOCK11/GPR183/FCER1G/FCGR2B/HLA-DMB/HLA-DRA/HLA-F/ITGB2/MFNG/PTGDS/STAT4/TYROBP/HAVCR2/IL33/CD86/ITM2A",17
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","6/268","35/15845",0.171428571428571,10.13539445629,7.09664851009243,2.37982230063236e-05,0.00178436038030392,0.00145347713635486,"CTSS/FCER1G/FCGR2B/HLA-DMB/HLA-DPA1/HLA-DRA",6
"GO:0002285","lymphocyte activation involved in immune response","14/268","222/15845",0.0630630630630631,3.7284859486352,5.36999518554838,2.59649493164461e-05,0.00190626002898242,0.00155277229793747,"FGL2/DOCK11/GPR183/FCER1G/FCGR2B/HLA-DMB/HLA-DRA/HLA-F/MFNG/STAT4/TYROBP/HAVCR2/CD86/ITM2A",14
"GO:0030595","leukocyte chemotaxis","14/268","223/15845",0.062780269058296,3.7117662807041,5.34926699259433,2.72914857509846e-05,0.00196275909768306,0.00159879444990193,"CCR7/GPR183/FCER1G/ITGB2/MMP2/TREM1/PPBP/CXCL16/RARRES2/S100A8/CCL2/C3AR1/VEGFC/PLA2G7",14
"GO:0071827","plasma lipoprotein particle organization","7/268","53/15845",0.132075471698113,7.80871585468882,6.51242119994228,2.90368579431978e-05,0.00203676066942183,0.00165907352455742,"APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",7
"GO:0050727","regulation of inflammatory response","19/268","383/15845",0.0496083550913838,2.93300144187678,5.0229243165081,2.94763888026428e-05,0.00203676066942183,0.00165907352455742,"CCR7/FCGR2B/ALOX5AP/GPER1/IGF1/APOE/IDO1/ISL1/LPL/TLR7/PLA2G2A/NLRP2/WFDC1/S100A8/SNCA/PLA2G7/CASP1/PLA2G10/IL33",19
"GO:0006909","phagocytosis","14/268","226/15845",0.0619469026548673,3.66249504688945,5.28779146565304,3.16354233632874e-05,0.00207179016885985,0.0016876073213695,"FCER1G/FCGR2B/CD93/ITGB2/LEP/NCF2/PLA2G5/CCL2/C2/TYROBP/SRPX/FCN3/CD14/CD36",14
"GO:0032609","type II interferon production","10/268","118/15845",0.0847457627118644,5.01043511257273,5.73544947344622,3.17470684218024e-05,0.00207179016885985,0.0016876073213695,"CCR7/HLA-DPA1/INHA/ISL1/TLR7/TXK/LAPTM5/HAVCR2/IL33/CD14",10
"GO:0032649","regulation of type II interferon production","10/268","118/15845",0.0847457627118644,5.01043511257273,5.73544947344622,3.17470684218024e-05,0.00207179016885985,0.0016876073213695,"CCR7/HLA-DPA1/INHA/ISL1/TLR7/TXK/LAPTM5/HAVCR2/IL33/CD14",10
"GO:2000353","positive regulation of endothelial cell apoptotic process","5/268","23/15845",0.217391304347826,12.8528552887735,7.46129333008201,3.49602486817194e-05,0.00223999847917053,0.0018246238881349,"F3/GPER1/RGCC/CD248/CCL2",5
"GO:0071825","protein-lipid complex organization","7/268","55/15845",0.127272727272727,7.52476255088195,6.35788832171248,3.71419260369495e-05,0.00231698449389502,0.00188733398496078,"APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10",7
"GO:0032102","negative regulation of response to external stimulus","19/268","390/15845",0.0487179487179487,2.88035782625335,4.93169494197523,3.77220148352674e-05,0.00231698449389502,0.00188733398496078,"FGL2/VSIG4/A2M/FCGR2B/GPER1/HLA-B/HLA-F/IFI16/IGF1/APOE/ISL1/MMP12/WFDC1/CCL2/SPP1/VTN/PLA2G10/HAVCR2/IL33",19
"GO:0070664","negative regulation of leukocyte proliferation","9/268","97/15845",0.0927835051546392,5.48565163871365,5.81241494421117,3.86504382448029e-05,0.00231698449389502,0.00188733398496078,"VSIG4/FCGR2B/IDO1/PLA2G2A/PLA2G5/TYROBP/HAVCR2/IL33/CD86",9
"GO:0071402","cellular response to lipoprotein particle stimulus","6/268","38/15845",0.157894736842105,9.33523173605656,6.74749628590714,3.87917381213978e-05,0.00231698449389502,0.00188733398496078,"TXNIP/FCER1G/APOE/ITGB2/LPL/CD36",6
"GO:0015718","monocarboxylic acid transport","12/268","175/15845",0.0685714285714286,4.05415778251599,5.32885495785462,4.36564648188747e-05,0.00255048833690677,0.0020775379935315,"SLCO2B1/RBP7/SLCO4A1/SLC27A6/APOE/LEP/PLA2G2A/PLA2G5/SLCO2A1/SLC22A3/PLA2G10/CD36",12
"GO:0070663","regulation of leukocyte proliferation","15/268","264/15845",0.0568181818181818,3.35926899592944,5.07037013817667,4.51217500496965e-05,0.00255048833690677,0.0020775379935315,"TNFSF13B/VSIG4/GPR183/FCGR2B/HLA-DMB/HLA-DPA1/IGF1/IDO1/LEP/PLA2G2A/PLA2G5/TYROBP/HAVCR2/IL33/CD86",15
"GO:0022409","positive regulation of cell-cell adhesion","17/268","328/15845",0.0518292682926829,3.06430879140881,4.95525042955683,4.52074250321426e-05,0.00255048833690677,0.0020775379935315,"FSTL3/PDPN/TNFSF13B/CCR7/GCNT1/HLA-DMB/HLA-DPA1/HLA-DRA/IGF1/ITGB2/LEP/CCL2/HAVCR2/PLPP3/CD4/CD86/CD44",17
"GO:0060326","cell chemotaxis","16/268","296/15845",0.0540540540540541,3.19584509883017,5.0021214051492,4.59882862562345e-05,0.00255048833690677,0.0020775379935315,"CCR7/GPR183/FCER1G/ITGB2/MMP2/PDGFRB/TREM1/PPBP/CXCL16/RARRES2/S100A8/CCL2/C3AR1/VEGFC/PLA2G7/CCRL2",16
"GO:0072593","reactive oxygen species metabolic process","14/268","234/15845",0.0598290598290598,3.53728154101288,5.12883976077979,4.63198789903613e-05,0.00255048833690677,0.0020775379935315,"FBLN5/CYBB/HBB/HBE1/HBG2/ITGB2/LEP/MYCN/NCF2/PDGFRB/PDK4/SNCA/TYROBP/CD36",14
"GO:0050729","positive regulation of inflammatory response","11/268","150/15845",0.0733333333333333,4.33569651741294,5.38405397428089,4.93664367903925e-05,0.0026764203576822,0.00218011778343968,"CCR7/ALOX5AP/IDO1/LPL/TLR7/PLA2G2A/S100A8/SNCA/PLA2G7/CASP1/IL33",11
"GO:0050670","regulation of lymphocyte proliferation","14/268","236/15845",0.0593220338983051,3.50730457880091,5.09018373488525,5.08126332130681e-05,0.00271308665822503,0.00220998486079803,"TNFSF13B/VSIG4/GPR183/FCGR2B/HLA-DMB/HLA-DPA1/IGF1/IDO1/LEP/PLA2G2A/PLA2G5/TYROBP/HAVCR2/CD86",14
"GO:0097006","regulation of plasma lipoprotein particle levels","8/268","79/15845",0.10126582278481,5.98715284337805,5.82858812155101,5.57577751827948e-05,0.00293269253349506,0.00238886807421023,"APOE/LPL/PLA2G2A/PLA2G5/PLTP/PLA2G7/PLA2G10/CD36",8
"GO:0032944","regulation of mononuclear cell proliferation","14/268","241/15845",0.0580912863070539,3.43453892363907,4.99534142320373,6.37504229352136e-05,0.00330377191799548,0.00269113627467999,"TNFSF13B/VSIG4/GPR183/FCGR2B/HLA-DMB/HLA-DPA1/IGF1/IDO1/LEP/PLA2G2A/PLA2G5/TYROBP/HAVCR2/CD86",14
"GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","4/268","14/15845",0.285714285714286,16.8923240938166,7.80288417596285,7.00886168196823e-05,0.0035762855598212,0.00291311629178338,"FGL2/HLA-DMB/TYROBP/HAVCR2",4
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","12/268","184/15845",0.0652173913043478,3.85585658663206,5.11085388728732,7.10385894402622e-05,0.0035762855598212,0.00291311629178338,"CCR7/GPR183/GPER1/IGF1/APOE/PDGFRB/PLA2G2A/PLA2G5/HAVCR2/CD4/CD36/CD44",12
"GO:0050866","negative regulation of cell activation","13/268","216/15845",0.0601851851851852,3.55833678828082,4.96565908373686,8.13217608858228e-05,0.00403630824453014,0.00328783457280413,"FGL2/VSIG4/FCGR2B/GPER1/APOE/IDO1/INHA/PLA2G2A/PLA2G5/TYROBP/LAPTM5/HAVCR2/CD86",13
"GO:0032735","positive regulation of interleukin-12 production","6/268","44/15845",0.136363636363636,8.06224559023067,6.15296963372521,9.11161177656298e-05,0.00445962776397333,0.00363265574776129,"CCR7/IDO1/ISL1/LEP/LAPTM5/CD36",6
"GO:0002286","T cell activation involved in immune response","10/268","134/15845",0.0746268656716418,4.41217420360882,5.20282938154678,9.37806576357679e-05,0.00451348255804175,0.00367652396671839,"FGL2/GPR183/FCER1G/FCGR2B/HLA-DMB/HLA-DRA/STAT4/TYROBP/HAVCR2/CD86",10
"GO:1901654","response to ketone","13/268","220/15845",0.0590909090909091,3.49363975576662,4.885319192943,9.79027597882445e-05,0.00451348255804175,0.00367652396671839,"TXNIP/POSTN/ADCY3/FBXO32/CCR7/CYBB/A2M/IGFBP7/PAPPA/SPP1/TBX2/TGFB3/BTG2",13
"GO:0051047","positive regulation of secretion","16/268","316/15845",0.0506329113924051,2.99357642168902,4.69529181200787,9.94834802113444e-05,0.00451348255804175,0.00367652396671839,"GPER1/RGCC/HLA-F/IGF1/INHA/ISL1/ITGB2/LEP/NNAT/S100A8/SNCA/SPP1/TGFB3/VEGFC/PLA2G10/ECRG4",16
"GO:0032615","interleukin-12 production","7/268","64/15845",0.109375,6.46659281716418,5.74774321422387,9.99011462903678e-05,0.00451348255804175,0.00367652396671839,"CCR7/HLA-B/IDO1/ISL1/LEP/LAPTM5/CD36",7
"GO:0032655","regulation of interleukin-12 production","7/268","64/15845",0.109375,6.46659281716418,5.74774321422387,9.99011462903678e-05,0.00451348255804175,0.00367652396671839,"CCR7/HLA-B/IDO1/ISL1/LEP/LAPTM5/CD36",7
"GO:0071715","icosanoid transport","7/268","64/15845",0.109375,6.46659281716418,5.74774321422387,9.99011462903678e-05,0.00451348255804175,0.00367652396671839,"SLCO2B1/SLCO4A1/LEP/PLA2G2A/PLA2G5/SLCO2A1/PLA2G10",7
"GO:0002237","response to molecule of bacterial origin","17/268","354/15845",0.0480225988700565,2.83924656379121,4.59049756445263,0.000115311085674382,0.00508426137305988,0.0041414602916346,"IL18BP/CCR7/DIO2/FCGR2B/LY96/IDO1/PPBP/S100A8/CCL2/SNCA/C2/CASP1/HAVCR2/CD14/CD86/LY86/CD36",17
"GO:0051250","negative regulation of lymphocyte activation","11/268","165/15845",0.0666666666666667,3.94154228855721,4.98197958065821,0.000116738817311846,0.00508426137305988,0.0041414602916346,"FGL2/VSIG4/FCGR2B/IDO1/INHA/PLA2G2A/PLA2G5/TYROBP/LAPTM5/HAVCR2/CD86",11
"GO:0002695","negative regulation of leukocyte activation","12/268","194/15845",0.0618556701030928,3.65710109247577,4.88422656207748,0.000117749595399956,0.00508426137305988,0.0041414602916346,"FGL2/VSIG4/FCGR2B/GPER1/IDO1/INHA/PLA2G2A/PLA2G5/TYROBP/LAPTM5/HAVCR2/CD86",12
"GO:0042742","defense response to bacterium","15/268","288/15845",0.0520833333333333,3.07932991293532,4.67105115256117,0.000120090233719724,0.00508426137305988,0.0041414602916346,"ADAMTS5/FCER1G/PLA2G2A/TREM1/PPBP/RARRES2/RNASE1/RNASE4/S100A8/H2BC8/CASP1/HAVCR2/IL33/CD4/CD36",15
"GO:0050672","negative regulation of lymphocyte proliferation","8/268","88/15845",0.0909090909090909,5.37483039348711,5.3978858118103,0.000120528101768326,0.00508426137305988,0.0041414602916346,"VSIG4/FCGR2B/IDO1/PLA2G2A/PLA2G5/TYROBP/HAVCR2/CD86",8
"GO:0050766","positive regulation of phagocytosis","7/268","66/15845",0.106060606060606,6.27063545906829,5.62798735647955,0.000121695588440699,0.00508426137305988,0.0041414602916346,"FCER1G/FCGR2B/PLA2G5/CCL2/C2/FCN3/CD36",7
"GO:0002468","dendritic cell antigen processing and presentation","4/268","16/15845",0.25,14.7807835820896,7.2337761972539,0.000124076753145048,0.00508426137305988,0.0041414602916346,"FGL2/CCR7/FCGR2B/HLA-DRA",4
"GO:0034638","phosphatidylcholine catabolic process","4/268","16/15845",0.25,14.7807835820896,7.2337761972539,0.000124076753145048,0.00508426137305988,0.0041414602916346,"ENPP2/PLA2G5/PLA2G7/PLA2G10",4
"GO:0015732","prostaglandin transport","5/268","30/15845",0.166666666666667,9.85385572139303,6.36672913616271,0.000134400432602187,0.00544398993666792,0.00443448251308125,"SLCO2B1/SLCO4A1/LEP/SLCO2A1/PLA2G10",5
"GO:1903532","positive regulation of secretion by cell","15/268","292/15845",0.0513698630136986,3.03714731138826,4.60855397998878,0.000139803384090297,0.00559053779893851,0.00455385524156321,"GPER1/RGCC/HLA-F/IGF1/INHA/ISL1/ITGB2/LEP/NNAT/SNCA/SPP1/TGFB3/VEGFC/PLA2G10/ECRG4",15
"GO:0032945","negative regulation of mononuclear cell proliferation","8/268","90/15845",0.0888888888888889,5.25538971807629,5.31018063720291,0.000141191221369332,0.00559053779893851,0.00455385524156321,"VSIG4/FCGR2B/IDO1/PLA2G2A/PLA2G5/TYROBP/HAVCR2/CD86",8
