gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
10	-0.37729670619003	7.05223589800679	-3.54620522557352	0.000564790939546415	0.00248154134365619	-0.828231841067092
100	-0.736039335523733	8.02412993412483	-4.16029821321082	6.12419820822981e-05	0.000362469003337194	1.25537526561188
10000	-0.309609856109509	6.54876313308802	-3.48953008980049	0.000684895294483354	0.00292779795356929	-1.00733248138798
10001	-0.0853685395120258	10.4451234060831	-2.07344326054247	0.0403450633960179	0.0917723246912663	-4.66639778161401
10003	0.067591787175433	7.43406640223391	0.625342506311328	0.533526101424181	0.663303743285393	-6.53918337211299
100049587	0.337144232263588	7.03083289442703	0.841437694541224	0.404275356696253	0.544092682192692	-6.03481680969751
10005	0.108712335844692	6.80126507707955	1.49054872424834	0.138794227271771	0.244346414772184	-5.67185416263038
10006	0.191199297314255	9.15445985034545	3.52616468254811	0.000604788396987757	0.00263338072597946	-0.891827644458298
10007	0.272236575942888	10.5177382069876	4.31509934520323	3.37294737159082e-05	0.00021651827305514	1.81973689485556
10009	-0.234720700164484	10.627549713735	-5.33241876020067	6.0293487815347e-07	6.68990591703069e-06	5.69143984661336
1001	-0.14761198346604	7.64770563077346	-1.13698110058255	0.257889408133705	0.391128922397438	-6.12729264576337
10010	0.0615195299145281	9.84972242977631	0.9028775495908	0.368461932556432	0.509947591351292	-6.36282557892415
100101267	-0.312640217467808	10.2277548926477	-2.94971653276463	0.00490396016419881	0.0157745551630402	-2.42594928543853
10011	-0.0612616491093585	8.05787605059339	-0.997380626281112	0.320987110660175	0.461021222102534	-6.26266941744675
100113407	0.759692588030293	6.73325736428931	6.2098733994472	1.21863650252245e-08	2.30214617734063e-07	9.45683224332304
100127206	-0.0558560363497439	5.3502728534958	-0.555063030850256	0.58142914742971	0.701951269443582	-6.23109959413839
100127983	0.170901956828796	5.56521713886479	1.46379852442354	0.148143554938217	0.256529500357751	-5.65170703074391
100128731	-0.355154481568224	12.0809401070274	-5.43590451976865	3.86092592060349e-07	4.56719921147772e-06	6.12027062735474
100128927	0.0602681786465027	7.60854834754028	0.860221523818402	0.392877967395035	0.532967859351727	-6.33791834489047
100129583	0.162715961189586	6.63453572169264	0.529561391986218	0.597812908511044	0.71562021844364	-6.2781617087316
100129792	-0.0427897033517326	5.71328478536637	-0.789876079363884	0.432516991310419	0.571312189169903	-6.39537745330301
10013	0.0782707498611543	7.65092613042341	1.21669621932076	0.226189568010033	0.354300332092913	-6.03501801566073
100130613	-0.622841111501667	6.44720901641239	-3.41234329515894	0.00112118407785437	0.00448224429724535	-1.36008430187329
100130705	0.0751988808973196	5.37032758575931	1.01574605048766	0.31357496792302	0.453184713094872	-6.19395537200318
100130742	0.0970170692411759	8.14205473374495	0.252840696076206	0.801471004047359	0.870868239243477	-6.3517601692371
100130958	0.181211202178196	5.61302650224277	2.04899514533366	0.0430815322802715	0.0967912780219709	-4.70713851225533
100131187	-0.310057740479664	8.47155139512797	-2.38612471444486	0.0189089313961903	0.049063073648761	-3.99765205587263
100131801	-0.157241554167922	11.7213112363703	-2.64868370993184	0.0093918645760664	0.0274506131848983	-3.37881181749624
100132247	-0.0774638170857556	9.62204252247215	-0.649544974635396	0.517758445550605	0.649550830753375	-6.20875613089462
100132406	-0.360420646470574	10.7222778794972	-2.02300456727572	0.0462530114576479	0.102316914052243	-4.4485398268637
100133941	-0.0425406313952362	12.8052169605616	-0.710144935505214	0.479267046819404	0.614138630055622	-6.50522182003397
100134934	-0.204949631715407	6.03057626271503	-1.36061065292159	0.179991765653478	0.297682607893502	-5.48272139358791
100134938	0.0592696792837369	10.1614263986764	0.301321456790883	0.764470900769017	0.843950841396829	-6.3384527938856
10014	0.136736389194379	5.29219189582314	2.00746832527663	0.0470243183382481	0.103656899885305	-4.79570950978673
10015	0.32945974395362	9.0570212994315	5.76823423139478	6.76764859320092e-08	1.0166550770129e-06	7.76812624571065
10016	0.0176601445881497	11.5885644092075	0.441113581096902	0.659951839443002	0.76569263383688	-6.67038503638305
100169851	-0.358466328507599	6.70855046542415	-1.77241746690763	0.0826717901954536	0.162680340545123	-4.87509408431607
100170841	0.0137869853777064	6.13253975226627	0.138620843796778	0.890028539628044	0.930472319650501	-6.74630017021644
10018	-0.0649131208855957	5.15218698302528	-1.07853393326862	0.283033157778104	0.419784626819622	-6.19106427715332
100188893	-0.290566749359892	11.7640903840483	-5.2519775989061	8.50080752037314e-07	8.99925462799889e-06	5.36123840734743
10019	1.12295845189653	8.46784941057222	7.62553939624983	4.36142444519433e-11	2.08907464340715e-09	14.9850264872681
10020	-0.0765431141260249	11.3623728599366	-1.25201782792563	0.213081957348743	0.338947445266383	-5.99218377008547
10021	0.184339607115146	5.81640366391381	1.5440596072009	0.125297657605727	0.22591723084295	-5.59261904490524
10023	-0.0773005808661611	5.57427417561417	-0.939457211608228	0.350323958624589	0.491440291161692	-6.29576481241107
10024	-0.430855006325411	7.50677903074854	-4.30679203238039	3.48389283947235e-05	0.000222742980921917	1.78907162050761
10025	-0.0925400240347771	10.1264744847908	-1.08366776288171	0.280759413586929	0.417259518446291	-6.18559475733857
10026	-0.599014805612492	8.89792118426719	-7.30283151332037	3.83505296812225e-11	1.88854813438627e-09	15.0133266840443
100287171	0.0377818662779712	11.3776615680492	0.417982219467501	0.676856297935718	0.778606808340622	-6.33664873004041
100287284	-0.516634118957636	6.11441169843965	-2.53300059690526	0.0146316596397409	0.0397439766260146	-3.40113485925823
100287932	-0.0968715979732973	12.3220142424064	-2.88483706344705	0.00467016407616812	0.0151335760479304	-2.76833045169002
100288413	0.0227413775083165	10.7768419769586	0.252589858279184	0.801032208597885	0.87062359957556	-6.73540885810338
100289635	0.0883366883256673	6.23146028448564	1.07868006653651	0.283972001521139	0.420749928893432	-6.15729260942007
1003	0.540320317850919	10.4042519765071	4.49593044127782	1.65131551681722e-05	0.000116589658982371	2.49764400885297
100310812	-0.287125207568603	7.72964345587376	-3.14379448455969	0.00285889618022953	0.00997540940909947	-1.93699694986383
10036	-0.233843628615921	5.81283930124797	-2.01710760210546	0.0459932041648938	0.10183213718297	-4.77705909981523
10038	-0.0334942869769034	9.2724668876275	-0.604999427945174	0.546361075988342	0.673623744507463	-6.58525542972807
10039	0.51929155761289	7.2646236644255	5.63085775965765	1.64881563976111e-07	2.19355101819422e-06	6.93995821560572
10043	-0.0279608270686227	10.9161064845253	-0.425141644763373	0.671521036074994	0.774247634556444	-6.67726069920884
10044	0.664440059528923	6.16944263317963	4.33149177209965	5.3268498141472e-05	0.000322128334224955	1.50971712597416
10045	-0.351631545027742	6.19208157768739	-3.22835214478324	0.00161926124859823	0.00613380919385817	-1.8021739381177
10048	0.274536689655559	7.8434420762214	1.74119027283466	0.0843014589003726	0.165145700746724	-5.27770455704684
10049	-0.154370729730108	9.94073617474292	-1.98240221483502	0.0497982598163009	0.108651312114446	-4.8438182622932
100505576	0.259379272150386	5.2520887192034	3.99131744343296	0.000171782337924889	0.000885740048870951	0.399469692346817
100506049	-0.115860217089277	6.01165196762223	-1.03021973281633	0.306784563384871	0.446067859392899	-6.17938021989774
100506084	0.0244642008541565	6.72145941237212	0.22508572850109	0.822371906405921	0.884370131959404	-6.73063545302746
100506144	0.807488134426032	8.00000035322431	10.5737030997442	5.48554584327888e-18	4.8083552089261e-15	30.3995006131454
10051	-0.144638832932772	9.88390846310426	-1.81763215885681	0.0717013542539577	0.145267126017119	-5.14593792012037
10052	0.192740829012078	13.6451118164995	3.7108805920826	0.000380031591078194	0.00177095529590426	-0.3981241391375
10053	-0.137402505900916	7.61427978206134	-2.22613513421681	0.0279371119423613	0.0675352329649112	-4.35230910320019
10054	0.0395113675159619	7.69137196903955	0.547081552928293	0.585373650226631	0.705595810101972	-6.61837297047504
10055	-0.167200757693823	12.375858383713	-2.85721642217073	0.00506667381221651	0.016211691659421	-2.84196964724996
10056	-0.0553821156080892	13.9177556544595	-1.49807408153069	0.136830335545539	0.241763012744289	-5.66087342892842
10057	0.555202867853511	7.48782291761547	6.64234529673573	1.04731655493937e-09	2.89597894710443e-08	11.8014461063494
10058	-0.302977231470306	8.2170905902246	-4.44191092105696	2.04799486897062e-05	0.000140247648624703	2.29307250452844
10059	-0.155332174984874	9.15199240729655	-2.23270083980939	0.0274879815103155	0.0666517017783321	-4.33834339761019
10061	-0.360875593859746	7.24668071662894	-3.77143628895562	0.000257068441391819	0.00125638886145525	-0.0938839965388381
10062	-0.223907554758314	7.90884537278771	-2.02548205334448	0.0451131080713349	0.100288853360204	-4.76078838361356
10063	0.026840264057637	11.6740006074959	0.287906093675637	0.774014461740773	0.850736522180407	-6.38175842149818
10066	-0.0463345287302286	6.86871414625091	-0.541433708094926	0.589247047761873	0.70870544108331	-6.62142520245505
10067	-0.01917220684354	10.6553105480148	-0.373150954656734	0.709717111739807	0.804269598313546	-6.69789090716636
10068	1.09620586121638	7.58432371990848	6.63213319769723	1.10120890427114e-09	3.01174622477026e-08	11.7527814890461
10069	0.0870346755190434	6.59445929695065	1.36487113984718	0.174935084468765	0.291408871704858	-5.84735188801221
10072	0.0110611247876101	7.16448581961966	0.129799497036193	0.896985791912847	0.934846793771127	-6.7474798288273
10073	-0.197111399399153	8.323558640151	-2.57698290246945	0.0112204570428978	0.0317574802097257	-3.55393489290736
10075	-0.0979212155146966	7.94285053671006	-1.79893319314697	0.0750457206596741	0.150494912935798	-5.16919786059521
10076	-0.432289866154636	8.28020727371461	-8.02374121761567	9.23983716116007e-13	9.10020141979198e-11	18.6392807002928
10078	-0.0688406526564018	9.17882039157535	-1.03778771012737	0.301527328870825	0.440469594403336	-6.23357156392053
10079	0.49937619210535	8.17768576624714	5.19436177104525	1.08545077792744e-06	1.11150920489754e-05	5.12646239185647
10081	0.0733266653725472	13.940592701104	1.86674920136993	0.0644615780582853	0.133736795850864	-5.05845389939545
10082	-0.818148419779943	7.5320083990128	-9.19877196457347	2.54753184491422e-13	3.35795344159332e-11	20.0506000853794
100820829	0.294314541004026	5.63905629846113	3.81597200438334	0.000308232511012024	0.00147519086829151	-0.151816293646978
10084	-0.0983372712311255	7.81227226856804	-1.39088541962868	0.166922463783458	0.281349650282454	-5.8122499095303
10087	-0.167455166651608	6.07649524284798	-2.03143007972603	0.0444967830639893	0.0992712018191394	-4.74919386053314
100874261	-0.0938812715912318	5.70425293085415	-0.572068023093172	0.569945522316663	0.692570524137618	-6.22165440314112
100885850	-0.258962290995757	7.87965209136793	-1.8891291943723	0.0617717210190569	0.129288448088	-4.69828012459072
1009	0.83354803495172	11.568772628679	6.78599437321093	5.1536515440414e-10	1.61915170642634e-08	12.4894158247999
10090	0.441041556380717	5.86113009922643	3.07087890441764	0.00313126274210473	0.0108080659838232	-2.30896663179339
10092	0.370013819737572	12.8205102173648	7.08705613244097	1.14418691012292e-10	4.77808634730066e-09	13.9508834438373
10093	0.10738738245896	9.95847287115626	1.52980481516352	0.128787522503264	0.230667557928558	-5.61398872478509
10094	-0.0279490001798683	11.9441037036025	-0.305433244105711	0.760671071862689	0.841186183108863	-6.3766471155316
10095	-0.459580926492362	8.49451856583707	-3.42206070393232	0.000859193080860851	0.0035684704810641	-1.21750053848922
10096	0.0820452902378547	10.9491442514563	0.844438471317549	0.400162620662154	0.540424536077977	-6.41331594573071
10097	-0.0313004945884337	11.3803286101276	-0.606897196675778	0.545105172305075	0.672548298661431	-6.58411428480935
10098	0.406362025438732	7.23502903675766	3.58411531745004	0.000495860110142015	0.0022204147103192	-0.707140720385801
10099	0.172157914963899	10.3661166254048	1.61044889064861	0.110017792450726	0.204335408354029	-5.49059284476848
10101	-0.113392677664858	6.17352239805853	-1.22822237656705	0.221849700572727	0.349344031324933	-6.0211715389037
10102	-0.395059980768794	6.71796702290059	-3.80539134208817	0.000227656330376313	0.0011351089669588	0.0198934986477308
10103	-0.00988606007180873	5.2830620544672	-0.0981798112931787	0.921958962517558	0.950644781313687	-6.76236021508717
10105	-0.0457285899105974	5.58873206401689	-0.525717166331519	0.600088287030039	0.717755868180638	-6.62975292850591
10106	0.285439157220223	10.9596292706861	4.20670154414857	5.12908771919147e-05	0.000311822108549006	1.4229703542333
10109	0.117857716008005	12.6298252868335	2.42221756423765	0.0169739331230355	0.0449433652892215	-3.91909987998609
10112	-0.419442125023435	8.72405046481817	-3.83196799255612	0.000206897551025434	0.00104377581784946	0.109498194515099
10113	-0.215323669051308	7.84197838805167	-1.93131526299329	0.05588380749428	0.119199297868624	-4.94011872539764
10116	0.115022226576133	5.39346685776334	1.2979053227787	0.196894722187962	0.319105239408076	-5.93475636316448
10120	-0.0610520039302028	8.34798395106801	-0.98582835927901	0.326596599880857	0.466891127138947	-6.2739729649537
10121	0.107451932395384	9.58903283427661	1.63079436939625	0.105645951787082	0.197744947766319	-5.45850427090514
10123	0.358593643229175	7.49983063162372	3.19406133501719	0.00180661671381066	0.00675881297691306	-1.90273050114991
10124	-0.0771703170527073	10.6628426240137	-0.51831806633753	0.605381332483568	0.722017833850564	-6.29053880223211
10125	0.523676657362659	5.51220283341494	2.75045303785587	0.00735697268409312	0.0223410857656048	-3.12766744696903
10126	0.287043126394592	9.62320550052566	4.73507384787514	6.24569517207347e-06	5.05742642316952e-05	3.42370069310135
10127	0.124984620692761	8.84902310246807	1.83658712425997	0.0688311887667445	0.140507635103609	-5.11243710351262
10128	-0.0712147735894499	8.60499857742479	-0.933281430674351	0.352613237848843	0.493506520256113	-6.33524041687508
1013	1.05946806014773	5.48043219717378	6.18930222039019	2.43536481897681e-08	4.16124567655774e-07	8.84392012370736
10130	-0.755497285154021	10.1626304939614	-6.07357091890676	1.62733991044828e-08	2.93507160185894e-07	9.14466543459374
10131	-0.403147682325219	8.62034142574204	-4.05474611496117	9.12305485839718e-05	0.000511959906282206	0.879280238790159
10133	0.682451543657518	9.37900955008015	4.26274701475832	4.13328348332685e-05	0.000258695440007865	1.62719865346067
10134	-0.335338241965024	11.7012616051884	-6.81322415355431	4.50240114369485e-10	1.44563359798744e-08	12.6205310422946
10135	0.115977975249499	7.46152195405176	1.01108400344995	0.314080580111533	0.453643665333555	-6.26055799653161
10137	0.0559959391355454	8.71844525620198	0.971152758189408	0.333492870871836	0.474319610518754	-6.29962222205816
10138	0.3041337047014	6.52352995191209	4.15381555377673	6.27716361594084e-05	0.000370023387192531	1.23207066081372
10140	0.773786903881253	6.17492483171862	5.67146554477755	1.05506642356097e-07	1.49647002196176e-06	7.33989532228435
10144	0.175988265954674	9.78785247595734	1.49223722334496	0.138351677101808	0.243885696457697	-5.66939499275273
10146	0.0810026263404132	10.1492500184938	0.59144519378198	0.555372994036648	0.681405925953922	-6.59330243951839
10147	0.083144222963778	9.99200049916112	1.11317358847056	0.267935298117646	0.402706936839888	-6.15366647913579
10148	0.129020394929442	13.6904350587462	1.33922310094583	0.183116270221921	0.301541549244834	-5.88133148356885
10149	-0.155303534117078	5.20608386102607	-1.99380046760702	0.0504388793435542	0.109809193704026	-4.77716161206303
10150	0.240358826698264	10.8487577929626	3.14193548278498	0.00213040286943481	0.00778889409077482	-2.05386494486705
10153	-0.190999348097608	10.9635546313344	-2.65458806101479	0.0090556986075863	0.0266568121566851	-3.3632494532284
10155	-0.222531761001737	9.21916715924772	-3.07060052159234	0.00266130263824032	0.00939683717039096	-2.25729740778825
10157	-0.383389711460619	6.8744263859464	-3.65142108072748	0.000392632007824351	0.00181759485850771	-0.489631530976466
10159	0.191433503734352	12.5548484445512	4.33401147151562	3.13290752102943e-05	0.000203042520337031	1.88970668738965
10160	0.683377079871707	8.54912886537682	6.26877699016761	6.42567713509671e-09	1.34105411732596e-07	10.0436460477883
10161	1.13026605645803	8.07568509559774	7.05571298893991	5.5441437282835e-10	1.71838970572093e-08	12.5133197158117
10162	0.445872771956272	10.1396550565119	4.18724923259854	5.52573139932453e-05	0.000332549252185233	1.3525483274843
10163	0.372931641719749	8.50083937129526	4.36882367045187	3.0566727219753e-05	0.000198836844114839	1.93767676322451
10165	-0.277620514408714	9.92411744473779	-4.40993016525596	2.32459650526744e-05	0.000156619912889483	2.17278313421478
10166	-1.06185077920852	9.06304924410201	-6.37070882081123	3.93466499749465e-09	8.7870843402648e-08	10.5185685723313
101669762	-0.152123976361974	6.31937583277973	-1.70052182797077	0.0938877127610925	0.180098386169406	-5.29128982831518
10168	0.415108079348783	6.64871634626917	3.16324459594598	0.00238670797085665	0.00855826906056206	-1.81700896365541
10169	-0.236750911376061	12.6532804351647	-3.67578452332927	0.000383531248878902	0.00178394436829293	-0.446386322872784
1017	-0.0526149498765785	11.0288139465328	-0.822188859330384	0.412656227953112	0.55222524824375	-6.43166260284548
10171	-0.197180637718152	7.83919662571975	-2.94153540478719	0.00394393778963429	0.0131147900967524	-2.61525298994222
10172	0.152597163731653	7.98022533319035	3.09692661945877	0.00245252901636684	0.00876101091326747	-2.18268029431169
10174	0.399355957426477	9.22574866963349	5.39018819334779	3.75072308876293e-07	4.45185690379844e-06	6.11864833083555
10175	-0.120393477592032	10.9775761571494	-2.1828095001901	0.0310646148806348	0.0738253472151384	-4.44351871634988
10179	0.0962223818052783	9.40114492852282	1.50848318389291	0.134149751102555	0.238275510291682	-5.64559721219926
10180	-0.00404947012852759	9.23405898999635	-0.0768626365294542	0.938865236006467	0.961292282001482	-6.76421744565973
10181	0.0992950327696759	10.7842309028111	1.87430054536208	0.0634046573066592	0.131950029349839	-5.04480919345653
10184	0.385001735391394	9.32209457910377	4.40465203304007	2.37357978193352e-05	0.000159307914077628	2.15298961792268
10186	0.811340400770874	9.86568345115695	7.8596607643014	2.17673887687051e-12	1.88912917081272e-10	17.8048448614394
10188	0.114726579269276	8.94538487095553	1.46874790877872	0.144607816703542	0.251974916472498	-5.70336473672717
10189	-0.460783013611061	8.17025452883201	-3.78922558799603	0.000241236195391549	0.00119096359938306	-0.0343739017167817
1019	-0.139587090808341	10.6348422056449	-2.29345338238954	0.0236227584479851	0.0589425816042736	-4.20733450230169
10190	0.0636016443164791	9.66311637738324	0.910745725646726	0.364318004148794	0.506010056309024	-6.35577320026854
10194	1.15796157876665	8.7453180998063	7.93906044745253	1.43873313915733e-12	1.35604465927781e-10	18.2080277700256
10195	-0.217013498210723	9.51773283730897	-3.39120469272957	0.000952090147207627	0.00390526260428098	-1.31250474271032
10196	-0.0895417876692663	9.8225184218616	-1.49978628146769	0.136386550066158	0.241246353466837	-5.65836762201202
10197	0.0630296181825876	9.01787199007128	1.09414884646695	0.276156495419666	0.412062049516272	-6.17434934609947
10198	-0.372863801864854	7.4973221261464	-5.65060875194444	1.16044688258176e-07	1.62101946601919e-06	7.24812584680207
10199	-0.199350544435225	9.58116896190009	-3.22623739624892	0.00163027030951637	0.00616751592493126	-1.80840126498493
102	-0.302293515548385	9.59533662892447	-3.19132845581174	0.0018223853531925	0.00680328739923715	-1.91070597915026
1020	0.316198421040163	7.35182836963287	3.92182951609214	0.000149252298345049	0.000785748361047165	0.416019758465785
10200	0.11100189233109	8.68236508758513	1.22942166619906	0.22140163409315	0.348889172789844	-6.01972351705798
10201	-0.069966770301018	8.48785652815445	-1.12111346539478	0.264555116652598	0.398836995393133	-6.14493140034548
10202	2.2228893599718	7.1778480469235	6.59646132539631	1.3118442355677e-09	3.49424457256444e-08	11.5830508125123
10203	0.351374114250527	5.83072819441613	2.10975846037618	0.0387949486994995	0.0887993531336893	-4.5539894937638
10204	-0.404392428691955	8.90419143123802	-5.46336610186588	2.70543529632859e-07	3.35899335551959e-06	6.43290675269017
10205	-0.917143639415122	7.84509484828538	-3.77414508678716	0.00027241882869668	0.00132402952200762	-0.126333529854777
10206	0.0898296088530565	10.0465038178287	0.676025886640184	0.500369799271057	0.633697910954645	-6.54012783183598
10208	-0.0622509359234147	8.44168379708258	-1.13573052513587	0.258410430184409	0.391648072236784	-6.12869160781483
10209	0.168920411756431	12.1309766791314	2.94325431045308	0.00392363838256396	0.0130596742898669	-2.61057215150908
1021	0.373816354973687	9.95609296510735	5.59947153872128	1.46441534707676e-07	1.98091554395082e-06	7.02392909294405
10210	-0.041693989260999	7.74542447888905	-0.779191836359949	0.437453457398368	0.575923442599189	-6.46574489030979
10211	0.325604962483112	9.46743236853389	4.42494947284331	2.19048344785642e-05	0.000149015775414711	2.2291988257142
10212	-0.266918680755484	10.614737417132	-3.83888560025287	0.000201797213223671	0.00102098324531723	0.132900307256379
10213	-0.0700353395115008	11.1886217260628	-1.22543896169922	0.222892146787132	0.350583068105763	-6.02452692824811
102157402	0.00948345006947273	9.56146263988818	0.0901842048294729	0.928296370549959	0.954708651420352	-6.76310982950822
10217	0.4022544281509	9.98542981121219	6.23466380508213	7.56594231410319e-09	1.54770752285348e-07	9.88553246793659
1022	-0.516091763555695	11.6513430821991	-5.8637891996661	4.34923750350682e-08	6.93149842490709e-07	8.19485913310342
10220	-0.0847106524173974	6.83590329600972	-1.09988743199699	0.274021926985866	0.409642568601451	-6.15672751603835
10221	0.0590981066105747	10.2324017330649	0.977420341385346	0.330395097313985	0.470945316774655	-6.29359310753405
10223	-0.0372534866445334	5.46831705959421	-0.644377404294139	0.521633621398954	0.652777429991081	-6.49894084952634
10224	-0.0690753723478862	8.25870950769028	-0.889087990863602	0.376089541320525	0.516769007297981	-6.03522085230437
10226	0.0877644112338139	12.5563972045957	1.25182191567167	0.21315309417573	0.339029839774517	-5.99242464173293
10227	-0.218777828381058	10.5528436860815	-4.32159887143331	3.28852317950529e-05	0.000211952573014365	1.84375860928375
10228	0.0195067670730708	8.6802610103835	0.386195075593591	0.700059629825775	0.797345723133814	-6.69296676819215
10229	0.0628364326584338	6.7115097972092	1.00026809573995	0.319262785693063	0.459184173926089	-6.27129180823124
10231	-1.16622249891087	7.14094714973256	-5.86398210997811	1.72889275970235e-07	2.28232070559804e-06	7.01439093257018
10232	0.222733206312132	5.21788242169945	2.04889942895688	0.0445768859568969	0.0993866701908126	-4.67249429146677
10235	-0.0188784450414439	6.12631302641554	-0.28092069765024	0.779271667331205	0.854532532681763	-6.72788996012767
10236	-0.0603195080189204	11.9819710338795	-1.64584749254153	0.102502062505055	0.19289004484501	-5.43451523957949
10237	-0.291173782301528	10.8424032880615	-4.07340941515669	8.5064242392187e-05	0.000482608813390754	0.94525651837945
10238	0.169716828172565	10.1025536955631	4.1664682934468	5.98193324225736e-05	0.000355609602136364	1.27758103033069
10239	0.0183411346489788	6.57606220437378	0.122939696530908	0.902401595509838	0.938427000289653	-6.41508308703143
1024	-0.0537262139248961	5.51861612630634	-0.5655828341996	0.57276976991925	0.69478767793329	-6.60815379889601
10240	-0.311696636924309	9.94200686361176	-5.07729278427025	1.47501963913262e-06	1.44300051861796e-05	4.80399492089052
10241	0.289941031981776	7.44917496777497	3.61758051310497	0.00044168881191255	0.00201123287315297	-0.599394430491348
10242	-0.0626781572915923	5.70582045485274	-0.648466301007156	0.51900338967599	0.650693586813257	-6.49631319465057
10243	0.0784997952993655	6.38076485113482	0.681441283996722	0.497560254153848	0.631567642507943	-6.50278299418001
10244	-0.117408650423968	10.6348051350264	-2.08251985046013	0.0394931763824221	0.0901151731303192	-4.64830379885826
10245	-0.169199897105293	9.15854348844864	-2.75563008259206	0.00680462101576764	0.0208807651019469	-3.107503900767
10247	-0.406240109051902	8.38317587337769	-4.45879171010849	1.91508053975528e-05	0.000132126237475206	2.35681336003811
10248	-0.554648136487006	8.17330292135736	-5.42276693678543	3.24397929583858e-07	3.9275000715018e-06	6.25824781999753
1025	-0.0485910680235712	8.59573265431999	-0.764050719214751	0.446388363868407	0.584757650519861	-6.47731564849135
10250	-0.112020978939653	10.7547559631665	-2.46613626809511	0.0151205197111647	0.0408522850506937	-3.81753740004733
10252	1.0780677152301	9.01776523914535	9.40685658098585	5.82997851221136e-16	2.55513383243943e-13	25.8213558074845
10253	0.0227184182035354	9.95843338842354	0.408790074699498	0.68344743319244	0.784182011342147	-6.68403794286248
10254	-0.102284935647601	7.89749786526152	-1.48245345320963	0.141364274833965	0.247701859281783	-5.67280728647689
10256	-0.192162644595351	6.48887693404098	-2.40867860882474	0.0175846752670676	0.0462947803134048	-3.95007690025912
10257	0.251391070062352	6.51050670722602	2.79636444432981	0.0068162914968439	0.0209088482662658	-3.01778982565325
1026	-0.440796071204292	11.4798930467592	-4.04885962499272	9.32625800604392e-05	0.000521028136086539	0.858518020751178
10260	-0.158526658555006	7.61031017073539	-1.46777718110984	0.144871010019917	0.252258013176317	-5.70475741760993
10261	0.99968940828857	5.54304933430842	6.1275517637832	3.17218048508963e-08	5.26125790767325e-07	8.5880218915235
10262	-0.0548808011234193	11.0818495581687	-1.43754618955289	0.153254957142302	0.26297519806512	-5.74768498404956
10263	-0.533193509660872	7.47784584288098	-6.05072735389016	1.81265642737502e-08	3.22943900694222e-07	9.0404005879885
10266	0.833117799554161	8.18393943295249	7.25292464790349	2.30828949505723e-10	8.3608725491422e-09	13.3648148300509
