GSM2668701	GSM2668702	GSM2668703	GSM2668704	GSM2668705	GSM2668706	GSM2668707	GSM2668708	GSM2668709	GSM2668710	GSM2668711	GSM2668712	GSM2668713	GSM2668714	GSM2668715	GSM2668716	GSM2668717	GSM2668718	GSM2668719	GSM2668720	GSM2668721	GSM2668722	GSM2668723	GSM2668724	GSM2668725	GSM2668726	GSM2668727	GSM2668728	GSM2668729	GSM2668730	GSM2668731	GSM2668732	GSM2668733	GSM2668734	GSM2668735	GSM2668736	GSM2668737	GSM2668738	GSM2668739	GSM2668740	GSM2668741	GSM2668742	GSM2668743	GSM2668744	GSM2668745	GSM2668746	GSM2668747	GSM2668748	GSM2668749	GSM3461184	GSM3461185	GSM3461186	GSM3461187	GSM707051	GSM707052	GSM707053	GSM707054	GSM707055	GSM707056	GSM707057	GSM707058	GSM707059	GSM707060	GSM707061	GSM707062	GSM707063	GSM707064	GSM707065	GSM707066	GSM929667	GSM929668	GSM929669	GSM929670	GSM2453819	GSM2453820	GSM2453821	GSM2453822	GSM2453823	GSM2453824	GSM2453825	GSM2453826	GSM2453827	GSM2453828	GSM2453829	GSM2453830	GSM2453831	GSM2453832	GSM2453833	GSM2453834	GSM2453835	GSM2453836	GSM2453837	GSM2453838	GSM2453839	GSM2453840	GSM2453841	GSM2453842	GSM2453843	GSM2453844	GSM2453845	GSM2453846	GSM2453847	GSM2453848	GSM2453849	GSM2453850	GSM2453851	GSM2453852	GSM2453853	GSM2453854	GSM252349	GSM252350	GSM252351	GSM252352	GSM252353	GSM252354	GSM252355	GSM252356
10	7.22769054320167	6.94289226899891	6.72841566091741	7.75766200833603	7.86366204931599	6.75526420875275	7.12017053098364	7.30555875641592	8.08237711006702	7.20215806090949	7.56106921711618	7.79695882307611	7.45390263814679	7.3243002121526	7.37897444922516	6.78493983056905	7.20620597874636	6.83364886761838	8.64792247411727	7.20144663370379	6.7846403552802	6.88204245855287	7.37743361485562	7.2785808240525	7.76427782031014	7.31324523048787	6.54088374840961	6.9767451134801	6.87401394318646	6.76012599981658	7.34884396535737	6.94429524974159	6.55847534080388	7.0268433176708	6.49070951274362	6.65687414208801	7.23055198234064	6.46590167690935	6.98731715764355	6.42162680877405	6.5058635678206	6.89268572529666	6.9093042223219	6.86101123652693	6.59512861967031	6.54141935752215	6.95639792037305	6.5520932375144	6.61058542325056	6.13108780566227	6.30235726981068	6.14220817646425	6.89326131450162	9.74951388453852	10.219567680838	10.5857435424507	11.082571581494	10.8248877753158	9.65942254209375	11.151956368394	10.2121113658774	9.09484078095679	8.76866447720268	10.47289812877	9.83327282213628	10.0627903098092	9.64947345170807	10.8049781288423	10.1151308702957	4.87574100641661	4.44232597012428	4.20965126908787	4.4379286734767	6.9823336318979	6.90680660450486	6.75006679188462	6.67867591724886	7.14914495553648	7.18224702460017	7.04879228832961	6.89537379855185	7.00747765310988	6.60152266442498	6.75683532170687	6.86103967951861	6.87318376606422	6.99126058842751	7.18224702460017	7.14520136307655	6.89055996359333	6.74370396133042	7.44782506427024	6.7073830728165	6.83359769833116	6.79165795097441	7.10064952820775	6.56206590811414	6.72003099082278	6.70989327010966	6.79032378674412	7.01503139744417	6.8763617703936	7.15652850963888	7.13784765666276	7.4189139584523	6.79583141679704	6.83887860996597	6.72601566491791	6.60233336179789	4.16565471740992	3.88797857714382	3.6601673582025	3.94302175921287	3.99367865752775	3.70925616461012	3.70752584481889	3.85341368710451
100	9.03809903499831	8.58301542772567	10.0827054669456	7.97972167004252	8.86228920239833	9.92983490018942	8.35056425808654	8.5620705303859	8.05263259192334	8.90210103286963	8.63110503717043	9.19361755832447	8.01443998888099	7.97821157535757	7.91088645403151	8.60638435349792	7.72095178437417	7.61090469774786	7.30380391388187	7.90595742917162	9.55477730851337	8.32905852313957	8.47551448864401	8.42994850395333	7.68162357385924	7.80428801303821	7.82260780603567	7.55126190317359	6.87428264251467	8.24167452824332	7.63843411743852	7.04464145490949	7.70283080873299	6.79782404904566	7.78858168976913	8.38674558240852	7.81609970347072	8.73803734891106	8.60311239560628	7.25490462784856	7.11379615891953	7.41339977830507	7.0839131319479	7.81341234864742	7.41214735359584	7.38500405233177	8.02134419503636	8.0985719883972	6.38673010899236	6.87060285837282	7.04475097335988	7.37017596112804	7.4674535788722	11.8183379507255	11.5860161347542	11.6543751260593	11.3992466835474	12.2276620370128	12.0682014408137	11.3762327621994	12.4214238079508	11.9356084579505	11.5793614339328	11.0432967909849	11.462004326607	12.1381760492534	11.679700088233	11.4586166400915	11.5138717054026	4.81619932154413	4.89133686285492	5.60732062898319	4.77870293624649	9.60608630480796	11.1550216822437	11.1769772744948	10.621270087627	10.1299469185704	8.97401419234274	11.3075680606351	11.056198065429	10.8010554046372	12.3426584396428	9.89482934704963	11.8131449664357	10.5158847590124	8.89302725667839	9.78875949024274	8.91215750434141	9.01156473864028	9.29090897398177	9.7725391354753	10.5015025963142	11.6747334191697	10.1271396920696	9.42147963508747	11.9240317614631	8.41862274399157	8.69992498444058	9.76751101831786	9.52789257332043	9.5633982129432	8.38116034830447	9.5844331195702	9.73756701522862	9.64174161193989	10.0732602676646	10.1915187276239	8.82208151119967	4.87410920581979	4.92823219231085	4.86350389698699	5.42297551100089	4.94054627856291	4.91334823640847	5.51268259446148	4.58917998115888
10000	6.04329455579589	7.07493310998632	6.12995200849402	6.98382370279324	6.49773196607711	6.49160369914817	6.86564828251004	6.39197096963439	7.37003673191748	6.86025753818721	6.85018024871473	6.5546530531115	6.82532567094439	7.1373787216521	6.42127603129987	6.04414846616591	6.88943687507285	7.06761643384303	7.24119606048637	6.56905151355206	6.78918838452881	6.30064711904034	6.81891359266386	6.81943828559451	6.64577624394516	6.73694969054628	6.1284108197354	6.46486052040358	6.64195511673752	6.86369321940696	6.49181414329553	5.99006975010152	6.76439244190323	6.33589797447178	6.59420302721848	6.6842343601157	6.8527361046457	6.01310579504177	5.88116497375503	6.3696151051093	6.27037336040195	6.65185080728476	6.32608364733494	6.47212346346006	5.73110227304806	5.89499352155446	6.63367264659774	5.73422684429306	6.42523668010666	5.85211782556649	6.07638813521608	6.02013307511716	6.04492296075783	11.0840034578781	10.6942823456523	11.0962510122864	11.0912721294765	10.8537455607945	11.3623355595104	10.6371992460049	10.6197331532743	10.7987971858853	10.6522708260596	11.1609537079427	10.6032752368278	10.7645716868166	10.3414125176205	11.0063431494701	10.7760899857222	5.89790885457953	5.67857509089658	5.72449225405632	5.65442682630652	9.58433298321742	9.60668455295209	9.50114874553661	9.55055227888612	9.7919055778741	9.38596333195588	9.31947950991652	9.0858473403094	9.52732242843621	9.23667478079994	9.65663613265668	9.76331259128006	9.98434549906285	9.51817576848564	9.78988412953067	9.57874354864796	8.65249933914405	9.83857934999921	9.922891741985	8.66640021469955	10.0207909644454	8.04176777914976	9.81582256965168	9.6536659537035	9.4045850990061	8.93810816244052	8.7606290113529	8.38230560372933	9.73186210254148	9.51259382639328	9.54403974660788	10.0244050948818	9.69347812519302	8.88084125448011	9.83822638366717	8.91157813422265	4.14310218786806	4.0843068797551	4.19964547808436	4.16543524337284	4.00624340019381	4.07651386900683	4.28855307777471	4.13310616998982
10001	10.6193812007824	10.4784527808058	10.5474560255166	10.521784132678	10.9829022734743	10.4109156073638	10.4765142723316	10.4718486622958	10.474670367024	10.1918285564518	10.6514666090573	10.554379548396	10.7766521922635	10.6024908370277	10.5170770224281	10.2919260305476	10.26751839789	10.4795240746347	10.3961588784757	10.6018183376512	10.5145511469076	10.4822979889231	10.6168406988171	10.5134123644363	10.5031086356341	10.3903074218706	10.3363214742172	10.3557989782294	10.4178148338966	10.5595131031987	10.496201386819	10.1993330180981	10.3414454295878	10.6113073469795	10.5436018128731	10.2235118512527	10.5098396485876	10.2544091873729	10.4120398929911	10.591599427829	10.2475253949601	10.3082890242194	10.3087628175316	10.4811726779263	10.3275632516966	10.0341256420646	10.4665267897099	10.3229050438474	10.2388495747261	7.32151066932601	7.10539543151713	7.29670157516501	7.52793245492016	13.4010813267367	13.3074919789564	13.3535324146349	13.2049047133062	13.2240430113521	13.3493882684546	13.4323891047264	13.4923517897007	13.369375859617	12.9996224526627	13.7780250200655	13.3327287348373	13.4730544477908	13.3617087691842	13.1217080318367	13.1223752061615	6.89201269832111	6.82563023103925	6.7042127618997	6.73614076865512	8.73736075117759	8.7049948782107	8.44892861384299	8.36859400119256	8.38205606826392	8.54341567725047	8.55867104037984	8.58733308764939	8.62099345298776	8.47917702429473	8.27078695514194	8.40493672407501	8.29662927463141	8.59890497720214	8.55902885722145	8.69697216439399	8.52088339353665	8.64541190520222	8.74904793383152	8.24452803816609	8.39432936211715	8.29248870630021	8.44732320071046	8.32416392173085	8.33635261463162	8.32340154088234	8.58825190435317	8.54486182787763	8.48338070874048	8.47946973475498	8.78160398467906	8.78001805842376	8.60326384097044	8.79116223980744	8.3619933541187	8.58497308755431	6.52508038804264	6.06525618039387	6.04305964929242	6.22894750265909	6.67658069554385	6.34754815311519	6.57294648435534	6.27248785846189
10005	6.35190521559938	6.58882030313177	6.72156385066522	6.46514007881445	6.78602420842871	6.77555741539343	7.07971509374497	6.66776280000771	6.89861562125077	6.90580501255773	6.28341646867357	6.98080724256718	6.63489108377522	6.35347289398791	6.40095554869558	6.25562459340342	7.11037577390796	7.11688993630375	6.77776717054629	6.72182011088312	7.154256802426	7.00653465541431	7.39927390488621	6.27310617607279	6.99660113158083	7.04377214267993	6.8769479095332	6.45169646784957	7.26467136312109	7.0013340156614	6.62233622547309	7.09822626420259	6.0709818103738	6.86783091567093	7.14336261613221	6.57815648130395	6.8504629081562	6.90809249463678	6.89710343354171	6.92435858645999	6.77374487254617	6.72083388467419	7.04803617434199	6.68976034518972	6.9448934888966	7.21878140126418	6.80504447703563	6.80777313128374	6.74425436162015	6.68441442550684	6.71905653172448	6.9581424104927	6.79700681133674	11.6020896477323	11.4005059534224	11.5128854290786	11.7654228412702	11.5494307876833	11.7618972957392	11.0653713426895	11.807161589781	11.9439788110486	11.3054222448678	11.2915779152741	11.4033720795831	11.1117317010899	11.8235302158866	11.8469161971003	11.3867630537739	5.71191013972351	5.66392570192306	5.5716497549005	5.66392570192306	9.2228484635584	9.0485719070828	9.38800869558943	9.28698112310302	9.5581531967159	8.80607269753494	8.92363104980326	9.00444362860322	9.09531645410416	9.21755014398271	9.34916808413717	9.18033479644258	9.45228659967323	9.36621473273401	9.41649313281615	9.0528258733993	9.40541838003618	9.13010054621974	9.17982038304244	8.96812803888142	9.32014760550406	9.2750102559237	9.4624676598116	9.1522426707166	9.29666033215992	8.81168816241565	9.47471803024481	9.16527930621408	9.20158061700666	9.39990161687993	9.26696269550863	9.72782547955103	8.97186913478009	8.67604719795276	9.3031885978178	8.21118304673968	6.16282486805714	5.37681621943622	6.18532267672217	6.13019796900996	6.10123577789369	5.86483925787189	6.20313793731768	6.0624702121492
10006	8.84753214427852	8.95695000180549	8.34810423660871	8.72567368203668	9.27924546141207	9.13812945337781	9.17942553117449	9.11294843660925	9.11860702408171	9.29818436390804	8.97022089257103	9.21093055926726	9.06644295236279	8.81526239907569	9.04948924246681	9.35760749752065	8.95634767370995	9.10373629548504	9.63321008473991	9.16862728658082	9.155600669048	9.08206322050349	9.07212368462429	9.3157617913894	9.18051357333442	9.20982721391282	9.11860702408171	9.30109534416561	9.36778097065781	9.01381585962872	9.19865781709369	8.84668908618229	8.97577554763505	8.95665606932128	9.21653955563257	9.48899611916429	9.26847709939475	9.2437005346114	9.24924209492437	9.48165898164224	9.42302025663636	9.17673122597792	9.11860702408171	9.36989971477442	9.20754791565019	9.08736890789523	9.06861131716865	9.38358532687933	9.39989639790067	8.30976743088881	8.11530957286459	8.13286026723442	8.21443826804705	13.1424044348087	13.4754036330985	13.5134051568337	12.9361067665529	13.247395468793	13.5375627555191	13.3388522807625	13.6593100234398	13.4216707953546	13.0843003161024	13.7191089141406	13.1745304523803	13.6839088706262	13.5445758378046	13.3949575985409	13.0868422864557	7.75494815500759	7.80328799046072	7.76983868855733	7.78875426893856	9.66461929371339	9.83907679087884	9.61841547333059	9.67996526321257	9.73457354111049	9.99725215356443	9.57357225957828	9.53427017007939	9.65604622990829	9.77168412723969	9.59820947162742	9.81552289311336	9.78318962556317	9.48030861055866	9.53724265936019	9.70803640247832	9.24417973009115	9.82284607093878	9.82068574434701	9.68142711557618	9.83619628294822	9.57907107751829	9.65222291482719	9.78507781059929	9.90345581371722	9.4607408159215	9.2644922169177	9.40138484102996	9.57172808880071	9.64996631496702	9.57255790829665	9.63426362761655	9.46639339033874	10.3065599808449	9.62668189366716	9.45613648684291	7.30696578691479	6.66139416848049	7.07962741645636	7.31048437540913	7.61319889645929	7.21130956966157	7.7449566200076	7.44284285734001
10007	10.1333274584583	9.53664245535995	10.0196033067515	10.3935410774607	10.5400498783987	10.1151125479244	10.3253590392866	10.3328760066865	10.2984733248849	10.633264955515	10.3061102596281	10.2381884958271	10.4778395005578	10.1445908338631	10.222034914673	10.6181318016813	10.3734110609268	10.6416426088797	10.2518180251578	10.674910810847	10.5487805079009	10.7919838488849	10.6968716073469	10.5013418022291	10.6174323456055	10.3117803094086	10.6288007627387	10.8696017739646	10.6878030432311	10.4951045363352	10.4765142723316	10.6254537212076	10.7655601367305	10.5517792430456	11.060337119512	10.7353818213498	10.2376448021297	10.3865263544258	10.6058404656434	10.9519458041219	10.594936575751	10.615657133178	10.737337512977	10.5873919632399	10.6555904392032	10.5457280332519	10.6416426088797	10.8583489978174	10.7079402986717	7.53712676160502	7.06267953266989	7.66649711854327	7.22973764996435	13.103832323574	13.6229905055739	13.1870185528632	13.059228040783	13.5527928002419	12.9476070508419	13.1483977285573	13.1829046044347	13.1265116336071	13.1369326112076	13.6321099776178	13.0236279970382	13.0335942601615	13.3205910276581	13.4106534604612	12.6148100048417	7.07679669918624	7.50165186681266	7.45135947638772	7.85351010887669	7.82133406759644	8.32794304891907	8.50172163250233	8.19899528196692	8.06128466417116	7.65197361268063	8.08575685148294	8.27503778517549	8.28637685352419	8.01495037337935	7.91474221100852	8.25210184885561	8.15552356975969	8.17184451445324	8.09667021582015	8.04890793028019	8.51929132988028	7.87178354102035	8.37424352295501	7.76191915325276	8.37911548908858	8.50730870974007	8.25542590737827	8.23394352541778	8.31619785449244	8.12015749731302	8.54208139773752	8.64030502200847	7.77438170623413	8.20766912931228	7.92972602714722	7.98305382036155	8.14489528819532	8.24780003078067	8.03652023226453	7.75396148688881	7.24123776086225	6.82440509835857	6.99428786926144	7.00187690425355	7.63621741528631	6.85754803112059	7.05221698943637	7.59910519034166
1001	7.82599926905342	8.3674917885043	8.31832155367851	8.49795776827002	8.06192665059895	7.23429579410447	8.24894268496715	8.03329374681906	6.82678147872799	8.10347863971388	7.79821000609648	8.24026677953813	8.04779592252758	7.88889182840587	7.84502009972568	8.51840073400353	7.27375254155823	7.85910474953423	7.07879283428125	8.05903420486238	7.91188940204657	7.61855870792037	8.42687282481931	7.36975817819839	6.46129080196978	7.36408743221912	6.86783091567093	6.93005522239769	7.89077776338401	7.31627653651171	7.6288252808959	6.99633435714184	7.14737266016204	7.96018420500436	7.21715605902139	7.8700340927989	7.54328117271494	7.7238067582201	6.52525497642254	7.87640245882452	7.17492793861009	7.50948296172361	7.73319902979319	7.74301670155616	7.33673077176554	7.53112283554619	7.82564388905798	8.24261348796891	7.11866056103723	7.91266498648656	7.3851904629139	7.63834883763489	7.47006560697905	14.1662461361856	13.5445758378046	14.7036771234736	15.2414187813435	14.0501956117674	13.2387147614289	12.2564209899856	14.6757429218451	14.8925164411	14.9836083944209	14.2475383864543	14.0371812245327	14.6365981088664	14.8499068820025	14.2548964252641	15.2964829421727	7.19266714085362	7.50705318434787	7.63243629611678	7.69529789643917	9.80154081725203	9.32448082687884	9.90516903883398	9.61709674159331	9.29472390896779	9.81327071397384	9.22967159881045	9.64371179786532	8.80763404927743	9.3472264824316	10.0645553085018	9.36186235513094	9.56045417178016	9.94001752997713	9.36401127315393	9.72362351726386	10.0338471228829	9.54314051875202	9.32635217409356	10.1269075165311	9.41803989932465	7.57674726538839	9.44675626449457	9.2800152684862	10.2465614541001	9.4009267409203	8.81598825328445	8.52673344248013	9.79759369780911	9.63027298842616	9.05394534833632	9.14673547984731	9.67018151623978	7.84803781009564	9.68322223134323	9.84446395852162	7.08383797571589	7.21811635510368	7.15642349495915	7.17179537982794	6.90966254084194	6.89783704166842	7.55504549003242	7.04293597903558
10010	9.54209505015605	9.64830142455648	9.50291124461729	9.38577825900672	9.33395804501315	9.66637269389011	9.9699140033394	9.2168682778426	9.89893190736602	10.0384150780343	10.064497944356	9.92111526191749	9.76883570064628	9.71217223781891	10.1854368876564	9.87553866899077	10.1819807988448	10.014684874053	9.98580652265459	9.66173928240303	9.82797504713539	9.80496190646901	10.1784855599268	10.1949300823508	10.0538753202554	9.87999168599384	9.87168753679187	10.0347442830138	10.3712690692138	9.71316274353175	9.83336721282595	9.95449849656321	10.3404156113762	9.30727328162703	9.73980520135752	9.93276395609901	9.88081648929531	9.83522352375508	9.65772641607509	9.84766897671498	10.1529506568241	9.95007102655931	9.87504839648932	9.70990493321074	9.83184437867616	9.39321888517677	9.95593930272036	9.56471808809132	10.0855097586639	8.75260368956619	8.76800534116735	8.40396379834156	8.50579442597085	14.2837840014637	14.3642124143443	14.2584250515689	13.7914970023786	14.5093356720099	14.1300875834609	14.3306159471828	14.2708150883195	13.9224552703143	13.7741678478122	14.8017967317752	14.2169398257263	13.8466719005508	14.3782789367232	14.5455848430284	13.4738285321593	8.13703473587256	7.82184259963023	7.85780175014695	7.81465040868658	10.008165267542	9.96710532469438	9.88996140122651	10.1950247587616	10.4409998676808	10.9172082397749	10.0507859113423	9.98469240381244	10.0154509340014	10.0142755741897	10.2296947247921	10.3149213982748	10.3363170464226	10.2416057898226	10.4630065525423	10.2372230381218	9.53394992487942	10.2278072190476	10.06240262609	10.1253067746202	10.0114975438247	9.58960777638282	10.3875506637414	9.96251343465261	10.033989229604	10.4367880730983	9.61422878041085	9.75850347028101	10.2910208233545	10.3076859521208	10.4661139532263	9.89650129536945	10.0998993504078	10.2632130556332	10.1607742739215	10.3149213982748	6.75704872578107	6.48569806634444	6.69965558767818	6.86990315535683	7.24281025542666	6.82740108610327	7.21603319010591	6.82334770810146
10013	7.62352095764481	7.52542001506226	7.95641807506469	7.30888859605516	7.2968799502905	7.31918747890164	7.48833954006733	7.57007896993475	7.57034976647081	7.39339786281842	7.49066229277359	7.72497618438966	7.49924977789769	7.17660369091557	7.50678093348314	7.58400642656602	7.79867809068986	7.54965143202563	7.64323466865758	7.16489288928771	7.84813466908278	7.71315224313957	7.86071088313912	7.43532715254055	7.93908285375716	7.89230981710008	7.70533651034054	7.92867845214499	7.62198844437878	7.8805020413559	7.42596458162671	8.02595204053103	7.6058966892175	7.9157998134067	7.6939548090777	7.64488752186401	7.43217074380067	7.71342261626006	7.86789864860542	7.60894591248753	8.14159119820235	7.81582438117671	7.92100307152174	7.35609544456705	7.84162360943492	8.04582110076268	7.07820854294905	8.02960376207213	7.54328117271494	5.14032687305394	5.17788017323473	5.13718304334878	5.35548491389164	11.3815486740058	10.6968556086406	11.1377569091886	11.0413245288069	10.5695348128349	10.1171961781655	11.1107522864458	10.8217180138237	12.4228828454451	11.4169116964822	10.6751667046871	12.1182550875465	12.3018689150571	11.0970903817888	11.9671960546285	11.6434069972063	5.41182761816118	5.6103771248914	5.67406546410127	5.54243051016184	9.40218288083802	9.43049727825338	9.62160415161238	9.56273767700389	9.65522531864765	9.17884284070076	9.23390513291009	9.17292690065667	9.48388166375806	9.47187000995216	9.73395464917048	9.60239902218848	9.66572313568713	9.35955268748937	9.48240043311744	9.13410621783476	9.91907036139957	9.48188677564204	9.1616558596107	9.68142711557618	9.7730479745392	10.1245172365684	9.48316786096512	9.73045104653718	9.81173978210948	9.63333579701493	9.99203918427298	10.018473481883	9.49708171117419	9.46237483062941	9.32100014458192	9.3306640395208	9.59202476576382	9.45374498394657	9.60851232174525	9.24511532769689	5.13572895580031	5.20324165883829	4.84790006279489	4.9451308809918	5.01101643293749	5.0136925950404	4.88338397001457	5.10206994416645
