GSM3461184	GSM3461185	GSM3461186	GSM3461187
100288797	3.82887060165685	4.32011661429123	4.03971794177017	4.16343048532974
100289187	6.28893638407026	5.95972325047434	5.89450154308379	5.68903458286298
100289255	2.3925002767415	2.80959558301566	2.9402221245593	2.8366953172516
100289635	6.91323314398234	6.75653421973531	6.45167346958211	6.34397246393717
100289678	5.63961817150812	5.84171317294521	5.77847405355273	5.77764721003729
100293516	5.79887751447845	5.46187522289201	6.16449335884788	5.90154385053983
1003	6.93331293922929	6.4781095840483	6.72650421920014	7.24796079970262
100303755	7.58381266170025	7.55413665704297	7.55935033549076	7.42053486927277
100316904	6.21949559607307	6.30904094572061	6.33747838741616	6.38899851525879
100329135	1.82037353304896	2.00254540654696	1.87519048178027	2.17882429775417
10036	6.57765318444678	6.63619946147838	6.68470228494861	6.62238931417582
10038	7.73860680169317	7.8418518018418	7.91516415354277	7.71772105299062
100381270	6.2436952011596	5.94947318058714	6.21346654101159	6.90515660544368
10039	4.07240502948372	4.50874724573428	4.16174362838868	4.21227206971687
1004	2.99970391176336	3.10789436681412	3.12469116646692	3.24428229955529
10040	5.30051431474801	5.01190235878421	4.92340061393091	5.01412921557185
10042	8.07884090777421	7.82453315160893	7.81903872013679	7.71922984616513
100421372	7.20325420641293	7.49334274439123	7.463520735817	7.55782642001497
10043	6.79862236078632	6.92727505182481	6.91337300367824	7.00238295814847
10044	5.14898199919012	4.95200673313366	5.01988920816822	5.19714838428936
10045	6.57072233510947	6.48114991633399	6.35612377377345	6.38397045807804
10046	4.27969101950668	3.75230258269223	3.70125014035032	3.75230258269223
10047	3.73563957374058	4.32510313204015	4.34791039857203	4.5617847452396
10048	8.51796081358583	8.08331384894412	8.19012531239403	8.25617177302912
10049	7.89229038160337	8.17256775412167	8.17478775583615	8.56533643947057
1005	2.53981767748993	2.4891164466452	2.55199007337039	2.4314927774345
10050	2.91384848817432	2.8729780665985	3.13612566612397	3.11736949129457
100505478	5.44765520865727	5.47210019607524	5.39174790825558	5.77911318889778
100505573	6.28951810017692	6.02532283249092	6.2159575437264	5.51801085207613
100505576	4.95870844803074	4.60793246296559	4.65583109013888	4.15511155529313
100505741	1.72211707800766	1.38851353418775	1.50312695803179	1.59149810748221
100505841	2.9846155675368	2.50579457992719	2.63085206447313	2.43456432615087
100505876	6.43563478844818	7.05048756054566	7.44922796853803	6.62521491583182
100505989	2.06382072733453	2.23209905133327	2.38835176058472	2.39889761271797
100506013	6.35010647062814	6.7876151857124	7.39791457021693	4.99394360122261
100506049	3.24510586820783	3.40018832422992	3.50940040465059	3.82256536081508
100506084	1.77715513152081	1.92661236137835	2.15725575678716	1.75943901166053
100506127	2.59922175688073	2.68551325260005	2.70173047089769	2.65274326754505
100506144	7.50105976394528	7.15704791809363	7.0596930111213	7.313612653423
100506243	6.22513007363265	5.43659321267306	6.25288751718684	6.77155128188811
100506374	4.25649165820727	4.560672383407	4.29197927066487	4.79557205711911
100506540	3.55593074281032	3.65364138056346	3.72605296060716	3.86141255701873
100506581	5.1557130028605	5.58187735808579	5.93091584341922	5.62287316503294
100506742	2.54082865969363	3.13710356570252	2.94395019437804	2.89047338190699
100507027	2.42934205395334	4.10229417086448	3.80228681643484	2.60492145554926
100507043	3.51401959153778	3.64905661912311	3.7468654098817	3.72938158523203
100507050	4.09118294239247	4.62511181211221	4.79818080865428	4.85162348352311
100507203	2.62670888918576	3.17383251880398	2.91616913890941	3.02784737398715
100507290	4.58252847759828	4.92080886741007	5.03655451623839	5.21504771244659
100507421	4.45187109001822	4.56383803525817	4.61344851518712	4.75508939715126
100507436	4.94143117125071	5.19747284102406	4.97444315938194	4.87789375039016
100507537	1.30155320160499	1.62188921124354	1.4506475202318	1.0344053128904
100507650	4.0314026700652	3.8604136279871	4.25601091016457	4.15641212064979
10051	7.80522736012597	7.62410116115058	7.59371151119092	7.16321282008671
10052	5.89512214412791	5.01176065674715	4.89216870352354	4.491102155669
100528062	5.43710001835802	4.92864164004587	5.02763436437873	5.28944355444855
10053	6.85550996893584	6.86576990772451	6.97916427109781	7.08045031076851
100533106	4.80802220599951	5.00990484845301	4.78321680338735	4.99357143306374
10054	5.90100174335346	6.02956907916029	6.13867259498002	5.94153961590408
10055	9.08853133045615	8.87456350834898	9.24368584186809	8.87429916088818
10056	2.75894382581713	3.00614698811063	2.87903936809615	2.93033237057565
10057	5.38338854798507	5.40659253113142	5.25713015759803	5.39698464572838
10058	5.94161433658392	5.63179277865442	6.02370168741575	5.6897526929346
10059	8.78349936968862	8.65703300682067	8.64549460461763	8.30296945900274
1006	2.57367355837156	2.58298040243689	2.52835803128332	2.70743107606144
10060	2.77310635954939	2.69224560823193	2.65786758106344	2.69545649511797
10061	5.7048295753431	5.9775063200179	6.10702802245215	5.83164347899672
10062	5.97995394716015	5.91508881508419	6.28743664453352	6.04635309953626
100652824	3.15524494517692	3.47198764281195	3.63320270195641	3.43336521665273
10066	8.02476702267657	8.06427370618358	8.10663069110529	8.09019202074514
10067	8.99725358408124	9.09481150916109	9.04966509311282	9.3262680777597
10068	4.87039584341221	4.64063335514292	4.96857527295548	4.92526246438646
10069	6.76632359941923	6.49440817577364	6.59040669419296	6.28431868992246
1007	2.60143143331348	3.21539184672749	3.27764882006837	3.11176829497853
10071	4.93337969117212	5.17437206975342	4.87015613380723	5.24209288870639
10072	6.1115662917207	5.94934710080873	6.45714053611291	6.01674499937098
10073	7.62302693726614	7.78008632870383	7.77390412111883	7.75288702845515
10075	4.97827444681011	5.2046852955253	5.13334414604138	5.16294254869612
10076	6.83706788693444	6.75032740712912	6.68458541384546	6.91299916301286
10077	5.41553382905775	5.15403918921507	5.26253419878667	5.36644217761749
10078	6.4904142379525	6.57955406564755	6.83341455055459	6.72359292963305
10079	5.60908280160014	5.03797910947562	5.25206136044311	5.17675633356481
1008	2.85444094147525	2.44138096334592	2.4986225362768	2.55964864834133
10081	7.9328534407589	7.82860402455532	7.9570862038832	7.68171809078155
10082	5.65542201648999	4.98265671082915	4.47150636002361	3.68646881612267
100820829	5.80679884519116	5.71303619633273	5.96673594471666	5.76202262964853
10083	4.4510921440017	5.07744804043197	4.92361993800912	4.84898518846606
10084	7.13688459637038	6.99425040934735	7.0362912227491	7.03849120092262
10085	5.59595280288238	4.81401439524794	4.64508324036583	4.57524236209534
10086	5.28240323143585	5.59699176962678	5.6414658548466	5.81563898079191
100862671	5.79100026240995	5.99453518579271	6.01458152963429	6.23145713116314
10087	7.41171751776319	7.35664229799693	7.54186545150017	7.46694466547937
100885848	2.9870151989386	3.12186191239254	3.00923174852721	3.25035003124074
10089	4.73181201148449	4.80311733427247	4.97168474725076	5.07665759441261
1009	7.91130569217708	7.25632229324734	6.66096370180385	6.71706806351841
10090	5.64832813227663	4.71884891101322	4.56315631292684	4.60354232253631
10092	8.43384210033098	8.00890183852179	8.07772647502009	7.99780124147663
10093	8.26175958225086	8.00595439965717	8.23659248546023	8.1268182644988
10095	10.3300715087271	10.329383769923	10.7671594427946	10.2334890595802
10096	8.17002244178334	8.13852788709951	7.98179219310407	7.87091448990422
10097	9.6894405575321	9.28587652362748	9.36664183797723	8.9769776177709
10098	6.88213741570434	5.97505798964038	5.77629072429447	5.59219397199666
10099	5.05136866050372	4.96914610553463	5.22831468368324	5.01790216110491
100996492	4.28733634610652	4.60344603232776	4.70755558346722	4.59874525269476
101	5.28031106748285	5.37006541500635	5.42091183198021	5.39725871808044
1010	2.00254540654696	2.41702196845354	1.98023732419387	2.10759171633846
10100	4.09299047962824	4.28791891479514	3.73181889765309	4.55091310228566
10101	8.06122226524304	8.28420768919922	8.49404642033672	8.50040990474784
10102	5.24965936182005	5.17616390921313	5.41944643593235	5.27776401466169
10103	5.16080473449282	5.62975309918486	6.45747116362378	5.95002071148475
10105	8.21541208731367	7.76136722475362	8.64203617118003	7.97189459978441
101059948	4.29816503135304	5.29287335075213	5.60186044955741	5.36931326841831
10106	4.5899855554526	4.6274761562158	4.65309719341306	4.67479528618907
101060200	3.80431034794329	3.80605668465581	3.72947029854484	3.61866716268436
10107	3.9013490700268	4.03380149682111	3.99614602152332	4.110067560947
10109	11.2730088603956	11.243393785652	11.3261348974404	11.2519792220641
10110	5.70020534146494	5.047167521016	5.57745638749527	5.4879473050758
10111	5.8678953713506	5.82169077126035	5.64133680814346	5.567945711025
10112	7.44469716990428	6.93379128575787	7.59752861973705	6.67714086767332
10113	7.99119787781815	8.04827141548442	8.29792072789887	8.1863584385373
10114	4.45330914872266	4.38623125770353	4.14162352932514	4.27653809045638
10116	6.36491775118868	6.27641368020677	6.16131766507482	6.03629003219008
10117	2.84448662380042	3.36002977640153	3.59077494126206	3.44801476507605
1012	5.58495206521624	5.42084554114164	5.89356815633663	6.10930059916794
10120	6.59380650734523	6.99191432861222	7.15309528432404	7.10028884528903
10121	7.89650013995365	7.6976869387372	7.82520448744645	7.78680902801817
10123	9.31357193189723	8.95353000548272	8.93387454990918	8.26377188086184
10125	3.77126115686628	3.38076551093143	2.49575717902257	2.48750011558395
10126	6.20703466214261	6.30639483576739	6.17994603429041	6.54499894237029
10127	6.18607606070511	6.2196302435527	6.08894661551902	6.35211868670481
10128	8.44399077145971	8.53485197729219	8.54921829093801	8.20460734922844
10129	4.29144648873292	4.08213432417923	3.90404216721721	4.03978716836797
1013	5.26263404457723	5.09969344812606	5.02727308379975	5.33981151066421
10130	11.4965779190346	11.796317448138	11.7418828658619	11.7379407196636
10131	8.1255749026117	8.23120443861078	8.76352812632841	8.29870207054856
10133	7.63510519467023	7.29070146185627	7.16103078706102	6.8612732930248
10134	10.6663468046993	10.8379575754673	11.0762532570836	11.0000658036941
10135	6.74955969869707	6.83607489103779	6.34150634564711	6.21176690183642
10136	3.97409664153465	4.52617330445215	4.70446569820369	4.64151207619489
10137	8.06794170629218	7.86756934899014	8.01572464330972	7.80741246791317
10138	5.28382569429554	5.19727557253576	5.21991578845478	5.30400442555874
10139	6.56204782378742	6.29513416791359	6.43446270020401	6.48164467922992
1014	4.25045023471465	4.28531932836756	4.78579880290749	4.69112449243146
10140	6.71509140839601	6.05261432149538	6.22069973146637	5.86644078840556
101410538	6.79268394755629	6.5759652460901	6.58971185309619	6.44742305934471
10142	8.05179763929099	8.147404910478	7.82276624592218	8.06021571015452
10143	3.38763375678962	3.57671593642398	4.07127119654847	4.05255105176809
10144	8.86926452335743	8.95292982571404	8.67656970341435	8.89576640254913
10146	6.49709113708979	6.59082994702525	6.53853891980513	6.32819751584108
10147	5.85884892042692	5.8751059650248	5.7785050299681	5.98474019297562
10148	11.5888168862157	12.0230391843647	12.1094280553415	12.3565369374104
10149	3.40098742978152	4.04184904809423	4.11556414821693	3.71764031252226
1015	3.76188518041303	4.22896463919023	4.25523657652606	4.06210281854235
10150	7.78202367486844	7.95191357860456	7.65662540837969	7.80385780813882
10152	6.64361477959732	6.47821219543454	6.42378036602579	6.46489737929112
10153	9.82510275894807	9.5132894843296	9.07923268979515	9.42757298753025
10154	3.70125157473654	3.40772710545121	3.63848908875571	3.66453435682468
10155	7.93096188158794	8.12118715568175	8.32728911473614	8.18398204882999
10157	5.02176459327398	5.22911487238164	5.14813489389745	5.29597894616966
10158	3.87330917241282	3.88024816702347	4.84447600048349	4.40503718723802
10159	10.3869196593766	10.2866340036515	10.2277069481232	10.1336219032281
1016	5.62257937530119	3.75061522195908	4.55280683229252	3.29880660189235
10160	7.22564988090286	6.90998501392695	6.78293067879677	6.30141780706544
10161	6.6554558545469	5.28374008576338	4.79035778374613	3.75348740717106
10162	7.24340173068397	7.18847307337822	7.24329063711847	7.24123579158397
10163	7.95656644203035	7.71941930163658	7.99792179149512	7.55220046223739
10164	4.49607025976047	3.72457541944769	4.13449719106167	4.13449719106167
10165	7.26277979500228	7.01841705694121	7.51021108943563	7.0348894736822
10166	6.20699570479803	6.83497906575526	7.28277101997152	6.58455132118563
101669762	3.89304237164885	3.84486707750269	3.76089959854181	3.78443336967905
10169	8.92497913126663	8.29068351766208	8.51631738875722	8.14490091493635
1017	8.61331601389042	8.85031848199558	9.03959947660843	9.26166234714003
10170	8.38343597911992	8.62168152916882	9.47083125414948	9.86554019113123
10171	6.81816677305899	6.9310991501589	7.14076413067317	6.69316198071511
10172	4.97856388511244	4.60225282443078	4.45521500592707	4.47776256373602
10174	5.09169930050886	4.91107559366399	4.9908673979145	5.09331133414768
10175	8.74281689724295	8.62040128338703	8.79475148325314	8.5024276493913
10178	2.46714205187375	2.84354409757819	2.99562814389664	3.19926245526761
10179	7.50357795998332	7.43389609695059	7.41103541171332	7.51878835918095
10180	7.01500751634267	6.93721664687349	6.78903148338618	6.5823227477968
10181	7.78528122394033	7.65516301498533	7.52092195446663	7.82928650918966
10184	7.63999342642115	7.42295442148428	7.14109831005111	7.12597335649209
10186	8.18531152638801	8.10877140497205	7.59049956462709	7.79976893705356
10188	5.08767332361446	5.24826861036263	5.18828603755179	5.57207427340664
10189	8.65129477657742	8.67554532606845	9.32335434434142	8.86075075623875
1019	8.95472926694515	8.76353127460165	9.08034816683408	8.88267372807513
10190	8.83195924628312	8.77930083108101	8.71167098041815	8.38274088882322
101927581	4.55065572683734	4.78151465212983	4.71578623374538	4.65354855086736
101928991	5.27596502614505	5.58955517585289	5.62652810987544	5.8741341442558
101929726	3.99412210109118	4.59413441498249	4.73332413814243	4.78234969626187
101929926	2.66138492151004	3.16697405090499	3.60222463081996	4.00727342365644
10193	5.5576547072362	5.47724289557005	5.35022409566306	5.56555074234913
10194	7.99486848683402	7.04961240550368	7.17694637205001	6.5948339613531
10195	7.3913784660549	7.59403127363664	7.69280686632871	7.90253127928142
10196	6.88434043058725	6.67105337518254	6.82644051072189	6.70183297623286
10197	7.22670312186007	7.25370193592078	7.47193782122969	7.29340801280419
10198	5.68500887263945	5.43818944158241	5.49558994799272	5.02228992946282
10199	8.17561632249532	8.26157698355059	8.0464239889657	8.12621718772905
102	8.76743065191864	9.31178171518584	8.7350446303717	8.88540669354531
1020	6.41973855962255	6.11577770074013	6.74949787337624	6.00344587627655
10200	8.2808097049682	8.570807509416	8.25118894624314	8.06426722146344
10201	7.23388850743592	7.2575995284046	7.290674465321	7.46645135006062
10202	4.22815667085877	4.38733630922193	3.83400380764657	3.82841491379524
10203	4.64065690627865	4.04259968296201	3.80698215937191	4.07811408558905
10204	7.14176844455475	7.13239414850087	7.1957061015782	7.14102394808662
10205	5.37551552257186	4.85124867810949	4.7315906217476	5.02762628644378
10206	7.41938113167245	7.32187629907195	7.07277635407921	7.4790833395898
10207	3.11929439452409	3.38913846084745	3.35017429467347	3.6148216493865
10208	6.35987757357359	6.37062245852118	6.04136615522012	6.52704568801792
10209	9.7813530643585	9.70780353516012	9.68413850156015	9.77370404418691
1021	5.93371682708533	5.86623355126475	5.66663810703026	5.27438325250322
10210	8.02460251763626	7.88357833793388	7.83419477388924	7.96508601601478
10211	8.33468800022238	8.34414639801962	8.18993408133504	8.45211218087606
10212	8.22667713488164	8.42690647145792	8.68418947797921	8.485537954061
10213	9.90129070314833	9.59668345977381	9.82337216730757	9.24880001742163
10214	4.39275913062493	4.25987949219213	4.24400998093331	4.3805773093984
10215	2.91018986420558	3.2144072612466	3.14745468105948	3.3760433793481
102157402	8.82235010473837	8.76537908690539	8.54476003387106	8.56744845849365
10216	1.8860457995582	1.92699196917852	1.67432474397183	1.93223436996129
10217	7.83604699296858	7.64809037393465	7.65706029202554	7.54704455994018
10218	3.30341664851005	3.83747317863622	3.7526216107213	3.98856113629743
10219	4.53185204083025	4.93173314186135	5.18770462159174	4.89904699110633
1022	9.28159226020016	9.75125351645932	9.74083603994146	9.72772113706743
10220	4.45018357572804	4.29510826646138	4.48111538487232	4.4783024584644
10221	5.30105891985746	5.52168423821104	5.86932544001677	5.83209915643041
10223	3.93457046380296	4.67695686790835	4.63427628636171	4.59315188734142
10225	3.1581040943599	3.53251630664202	4.29948218311344	4.21982573160142
10226	9.6306148280088	9.3005173845486	9.56962019761163	9.31415112105298
10227	6.91380341221287	7.22404740018167	7.14910439677809	7.24154748672585
10228	6.95383040856075	7.19731987690151	7.1679890089615	7.34564428326723
10229	6.10434406895092	6.1244403885348	6.50081721090411	6.44663256239465
10231	3.85039999352151	3.49549907036145	3.8409849347456	4.11157261824645
10232	3.2066349061682	2.72505709156513	2.90540072838843	3.2647635048123
10233	4.20251264154454	3.93974877448422	3.79268995301761	4.03073650401461
10234	4.02466586894399	3.13649409023919	3.28422782480631	3.17208811295148
10235	5.76258719947732	5.6421534707106	6.33082700776422	5.70495434053003
10236	9.474900203585	9.42812460027396	9.48026611176897	9.42379684698811
10237	8.87634842083128	8.91771795841652	9.09327361159458	8.94476720402439
10238	7.04095704760035	7.0890451402401	7.0353850080534	6.86118301190536
1024	5.39917242997578	5.49620853872297	5.46201921980905	5.19005596499888
10240	7.74228461295508	7.57601402271582	7.76130995369242	7.4769938048485
10241	7.31958963259956	7.15615890141193	7.03184830453471	7.04544822436039
10242	2.80248432338891	2.86772184741386	2.76764238437441	2.82622567841939
10243	6.02852598266807	5.22961300092792	5.41934845205696	5.32332883297738
10244	7.71816462871499	7.83343895882364	7.84174074146563	7.73144306191164
10245	7.81075185861317	7.83227640082442	7.77715309679795	7.97928185134328
10246	3.33409235140142	3.07903818410108	3.71872122880757	3.18035132867255
10247	7.22489404714973	7.22185820324271	7.42195541463801	6.91853928522859
10248	8.10915282016991	8.17256775412167	8.41504371530346	8.23095670335207
10249	2.38588730677651	2.92145353226461	3.08601754313516	2.91444771580124
1025	6.01398102368223	6.01749422638557	5.87568540501323	6.01312205844612
10250	9.09958218742427	9.21775786874015	9.21913689232423	9.02194906912618
10251	3.32010897916742	3.54746694971278	3.24369391367925	3.7800943250002
10252	5.625291078305	5.6088790520719	5.45017182355291	5.85473311425043
10253	7.43967987484912	7.30175267162283	7.6219975410623	7.36984199846803
10254	6.64271736932266	6.38332071783687	6.26582474057955	6.33628729712277
10256	6.04216993804446	5.87240537533928	5.83461504273427	5.9507902155777
10257	4.20935901043227	4.08107470917691	3.75483980032675	3.81745637282734
1026	8.79494140348998	9.12764906055108	9.01123868603407	9.15990076528539
10260	5.64702235655851	5.66285099967299	5.82348950387605	6.51739401714069
10261	3.66804556021457	2.57141519830519	2.03575682930324	2.37370643126017
10262	5.96849375445975	6.07161862826576	6.23816643707097	6.32682792325851
10263	7.1500950564638	7.54375372979907	7.67729636693152	7.69988587404216
10265	2.84902725763009	2.8521951700684	2.82117143959885	2.83284154869459
10266	5.06697903234135	5.01919173335797	5.29844316942573	5.27573782443113
10267	6.06326308435255	5.79110161828898	6.04300764535243	5.96633619089133
10268	3.94665514220367	4.41672717006079	4.67772393616984	4.54330342008239
10269	9.47503024297427	9.45339068774951	9.46729528682342	9.10819196477843
1027	9.42771853976287	9.78508656729752	9.58765026591774	9.49094656867037
10270	7.07007572175313	7.18929112699716	7.22597619781262	7.39102700324213
10272	9.53216702150602	9.99235851771038	9.8542262867567	11.3350570260915
102723899	2.00982094724221	2.076785430917	2.13485398532305	1.89738126332609
10273	8.47328427063411	8.48705464349693	8.67333717423913	8.62365269736059
10274	7.69976766561303	7.57765558630431	7.52288291191759	7.41593772710923
10276	9.34024530558123	9.043408092496	9.14742480978225	8.83648733323823
10277	6.77502932001847	6.68439889474938	6.72058486987755	6.60287067809958
10278	7.85399365666569	7.85851731972086	7.68651955490807	8.03523696137489
10279	7.37642813915691	7.77512461348131	7.56709959611086	7.59072090452
1028	10.6362484928814	10.7577811407794	10.9039961876716	10.575717374618
10280	7.89836917171347	7.81851291563106	8.24490237637792	8.10421867373648
102800317	5.0897910369163	5.39503306185384	4.88239950469335	5.58118330928003
10282	9.50547828838874	9.36369221522876	9.12299466185946	9.25245916934535
10283	8.29814941182297	7.90478247998457	7.6911317700754	7.55708805390454
10284	7.57624601960374	7.13282988640332	7.31352902415383	6.95015397625861
10285	8.93500302451228	8.87289239153023	9.07361768421848	8.85090147342354
10286	8.39638403484114	8.39711330928674	8.01207469878554	8.1128631487239
10287	6.88475390165709	5.98942534576547	6.24695058384979	6.23669134760773
10288	2.76560256368363	3.06922176861891	2.85206889758398	2.89687893184372
10289	9.55462493854839	9.20038161048346	9.45763472722296	9.66109932146631
1029	4.04733944975596	4.10942471873552	4.10984633092764	4.28024301864532
10290	5.27337731410898	5.30199528379719	5.14782280225214	5.36928683074015
10291	7.39019934954143	7.40039797242721	7.36862603020101	7.2984632892505
10293	5.33101733654891	5.09676571191214	5.5979728733777	5.1998276262288
10294	8.44797083517079	8.54609344003411	8.5645755318179	8.29178846995211
10295	6.14315870387409	6.24344450952292	6.32533277456556	6.62282655208614
10296	8.64582213015242	8.59011189530199	8.70254933250185	8.70619598869403
10297	5.33125945677612	5.5769222139319	5.78968269939573	5.88278999145976
10298	6.10222618688683	6.2146118303242	6.32847549004708	6.35120824736738
10299	7.53997653775599	7.88347256714174	7.11567527847983	7.26470574882138
103	10.1907879235503	10.1307953943474	10.0476734042675	9.99307649510708
1030	3.47913957254981	3.05214665278043	3.13068811999987	3.34183470496806
10300	6.08713230044742	6.08250858521864	6.10687662936875	5.77722643251495
10302	7.63086829576336	7.53277260230823	7.31532033482722	7.39720597820025
10307	5.83766112103681	5.82611469322539	5.70605285046172	5.76150890957468
10308	6.09760241863034	6.05589077018202	5.68012524091141	5.36469724724175
10309	4.4436466467614	4.75335742250691	4.73853367656753	4.79584974347914
1031	6.42673517551659	5.99108225354601	5.80405589144903	5.85622913465215
10311	5.14017980769107	5.27349592846361	5.27579694009461	5.45403639568849
10312	6.21635896509125	6.21449272106648	6.20569866572549	6.388977427297
10313	9.32513542072264	9.24102699776067	8.77876761350323	9.17332832446692
10314	7.69270868338844	7.65166638495855	7.53251627075466	7.35564786398522
10316	3.63405899784784	4.00569824903748	4.30457388526328	4.35717573996781
10317	3.57203243911714	3.71793660897704	3.87570315541002	4.24671615422123
10318	7.44380154979755	7.27053298194267	7.49883476578224	7.27555865070876
10319	6.40137280267724	6.12491745618865	5.97955444252062	6.0123017223568
1032	5.01777913622727	4.79511112229742	4.82834203245406	5.2813055868452
10320	4.45531100009644	4.29564703304212	4.48298599971781	4.47890792144359
10321	2.00254540654696	2.54913895747113	2.54913895747113	2.26572592358706
