GSM252349	GSM252350	GSM252351	GSM252352	GSM252353	GSM252354	GSM252355	GSM252356
23604	3.50469731139481	3.69795790626053	3.57121633801826	3.3697690759456	3.31567034427108	3.54836357412433	3.43797882498767	3.47063613576468
23607	4.05794130897602	3.82175575492843	3.76005466229268	3.92244339835781	4.06614099389826	4.18709753868006	3.88166457217014	3.94948618696266
23608	7.46963479038487	7.34093867420712	7.07354055331649	7.49325749833883	7.46655529774107	7.64009559045887	7.47015507836486	7.34616689387653
23609	6.26258586869699	6.07203593487288	6.01059379075135	5.934512354452	6.31711314079894	5.91599393692534	6.34196143396033	6.09017315871577
23612	5.18643645133816	4.39082672217283	4.42404590680012	4.35218287569104	4.35837995606687	4.16918706271632	4.0526355474113	4.15128143990248
23613	7.4620759541123	7.87435347256908	7.20480936851627	7.35516987443564	6.86563028220099	7.04982092592801	6.97144917427161	6.83336963833695
23616	5.07808119165021	5.08412504557221	4.8633337494445	4.86635005153664	4.78481536886977	4.58110847126174	4.81401065486688	4.8652738789695
23617	2.80282979309304	3.14402459768974	2.90024715641163	2.85824287215935	2.82253479851324	2.81681310083095	2.74276441491912	2.85229450484659
23619	3.61380875956404	3.83710959672544	3.79306684942867	3.6199800220555	3.42958136251846	3.856269740823	3.55129873721499	3.76154681075416
23620	3.39770416186564	3.46338241949727	3.39554898734289	3.16796590126827	3.13826688882407	2.9504443921683	3.18229110277517	3.03311265585097
23621	5.23145746806957	5.37729318261258	5.92632799107566	5.63564786737657	5.40553366812733	5.46156197538405	5.75402609432852	5.6574658794748
23623	7.29983518578841	7.01046590724101	6.77644794474286	7.00917298510872	7.04802159969279	6.9382856490933	6.95913109411938	6.98498893400976
23624	3.36861956834627	2.8458497660718	3.12895516932211	3.14075521308366	2.93750960198079	2.86122938918593	3.20728362909906	2.93834436527088
23625	7.02141742574687	6.99635840026959	7.13555660475083	7.0051201439144	7.13743817455821	6.88503369031906	6.95776405964105	6.99558706246647
23626	2.5048504389697	2.6109943501107	2.30992647767265	2.3232429115484	2.44715427470621	2.35545193182882	2.44715427470621	2.38218999917489
23627	3.07060036790667	3.14300281181863	2.76474350771216	2.75449155312048	2.77190398251353	2.92986684853148	2.76052205134978	3.08426555092171
23630	3.20162518143169	3.67225965611954	3.20948739211394	3.26654743247325	3.26292793008425	3.16326567168295	3.11690079467939	3.20334631642549
23632	3.74954131705499	3.77465379821642	3.78781348095833	3.6527667039814	3.55994009426541	3.72532191523289	3.79392808340152	3.69847843224487
23633	6.43163308601836	6.40178032128433	6.52417520162699	6.39525962742519	6.25912864698287	6.32189285811737	6.15763722651734	6.27885088066551
23635	3.66544775450604	3.92379148402838	3.67139499664895	3.86389995895238	3.82451596849488	3.76540899271138	3.67430838890282	3.9415921202377
23636	6.40447537659	6.50613242041601	6.11063217526395	6.18816000635669	6.41528823510069	6.17618052011201	6.22846201090982	6.21590732965583
23637	7.424734944987	7.81124167555141	7.44174152147562	7.68170529480418	7.6018996277426	7.78652844543724	7.68383073447324	7.66066747255865
23639	3.46819118446686	3.16393043680275	3.39781850675859	3.27048406977407	3.06869362266157	3.18086368047589	3.23080994722724	3.15178072532405
23640	5.67536247901721	5.92008131527334	5.78902151807757	5.67783877999148	5.98317160748658	5.69052608978409	5.80506492920077	5.61020869384314
23641	2.977207531826	3.03231679650639	2.93598522229175	2.93925489184109	2.79375019091361	2.99783770044115	3.00053515431856	2.90155943586026
23643	4.03137408330344	3.50011869688782	3.81542584381021	3.74774607653071	4.76542006524785	4.13354397179603	4.05485464531222	4.8126310169039
23644	5.36990036771469	4.85838660678485	4.89207538257784	4.83281970131213	5.17370732687267	4.89243537424273	4.77275188686873	5.02960092049552
23645	6.76285823007376	6.2041557651892	6.32732612161669	6.31217306151612	6.74086755320605	7.03106266059121	7.20250372299006	7.1311135307436
23646	9.35308786473717	8.63901589263461	8.9032818963339	8.58581099582856	9.25886601644043	8.67186273328787	9.11579410599979	8.80148656325881
23647	7.59383491702275	7.48670303681553	7.31403977352924	7.17238209700114	7.47463048246055	7.62743794649566	7.18790408474088	7.47609171949113
23648	7.08487279860979	7.86154838900159	7.21030418211437	7.09801619008697	6.74530798533493	7.14167219859417	6.62079328695349	6.97239691004401
23649	4.32911514321539	4.39114387494492	4.01527521197694	4.04610987035852	4.04735504002265	4.11526819354787	4.1448792557304	4.02875670153549
23650	8.00077511559943	7.16098862234599	6.8195519149454	6.66471711811607	7.91812795947722	7.3533817035113	7.23016128984466	7.38657240609315
23654	7.8632912582956	8.28263424749614	8.13536124767414	8.31754545147186	7.7986492657242	8.20689132922594	8.3910453083248	8.39228302931566
23657	3.44460889564103	3.39000543449362	3.11070454893126	3.35308689755155	2.92328821292355	3.09229736812	3.08185684217761	3.10928357085225
23658	4.58675560318124	4.51383274968669	4.375840677041	4.50752465393626	4.64510136557881	4.42212515201168	4.3261600280316	4.50150179646977
23659	5.99548299678588	5.02296439164878	5.66170453063616	5.53628454573025	6.65097560486512	6.01283766781678	6.13197269505325	6.63084391837662
23660	3.95507184771143	3.97671430113522	4.16060639079015	3.97381694449283	4.06232326498743	4.1873734801307	4.12585291022415	4.14940097316413
23670	8.60501106418201	8.43323403318842	8.14928562759882	8.24011628260798	8.59626476452109	8.80479652451939	8.31898710389819	8.60319936708422
23671	2.60851298261565	3.12994373288179	2.68189090909007	2.53523861979846	2.66300501447233	2.66300282584704	2.61406142580328	2.49815461013162
23673	7.59103567307198	7.43189745870739	7.85495938517346	7.80589212043124	7.88381602429663	7.88261871625061	7.93907690049744	7.90256338818552
23676	2.55609575793225	3.16702351270957	2.59845176015459	2.50503734224429	2.62914871090475	2.82278190997523	2.35692761928118	2.52577608507286
23677	7.78842956358452	8.18454012219605	7.23324460269558	7.53189449633114	7.47499483707223	7.71789665109151	7.31648429599747	7.52838902504725
23682	8.23509866610009	7.27637570997489	7.87934356384581	7.19651046274996	8.23662437085281	7.96656010348205	7.88686416276459	7.3586989163197
23683	5.38910571402685	5.35998083514201	5.46898162845844	5.5233127933706	5.38386704240258	5.42964352856306	5.69851388710559	5.55070532794394
23704	4.46576738223993	3.44845790008152	3.59532908144213	3.66263359805712	3.29969895818289	3.58658346795081	6.15569637374509	3.72660510289816
23705	7.42841871540344	7.84802032543257	7.40892039021954	7.1259752724658	7.8556109242335	8.42009109923733	7.5983587982137	8.15512457892747
23708	4.86737356132667	5.10040945053834	5.62721274429333	5.54631065761364	5.54365511988508	5.47212695883097	5.428347359073	4.46381083281659
23710	7.44427540487609	5.99769305082548	7.70515531703293	7.47349601268949	7.35728757211279	7.04791716018928	7.54983714234835	7.12475398922924
23729	3.93283188476396	3.78889438050588	3.77421617458216	3.54194014291613	3.39475716346683	3.94125837538423	3.70311021767801	3.70733556869543
23731	8.04118013183328	7.68326781997293	8.28869328058	8.41838717549851	8.21736423947678	8.41336766099694	8.18948900400694	8.08523869708886
23732	2.8919683120326	3.50616596314367	2.7631434461862	2.8857303785038	2.9617160204197	2.83814592080238	2.72354394290639	2.72184837639867
23741	7.75853711429488	7.68784855335868	8.1364594780791	8.08332296623367	8.18283423086551	8.09782607807274	8.15042789433446	7.91902635667499
23742	3.18096130404338	3.04822172022693	2.94959681100882	3.12894258127019	2.80839061908493	2.84954084664704	2.88522426305411	2.88441652522536
23743	2.97726965584998	2.90715915055188	3.33546179075867	3.67335502114539	2.72622681110323	3.09478486860506	3.81769055927902	2.7871416918593
23746	3.71772145944061	3.76148036870672	3.50202538356639	3.51471587745025	3.51127549072565	3.41320970126488	3.40120818803729	3.42205042811145
23753	6.20383180584538	6.403520478404	6.9353228117218	6.82520488514069	6.48348777441118	6.2248825238739	6.80764796678635	6.47377250306385
23759	5.6521516589142	5.47776690551262	5.38911005687559	5.33399706450987	5.20867266088706	5.14912707456407	5.31167068246649	5.43105830878616
23760	9.13204096415156	8.81420537376593	8.88513811208877	8.94371450438951	9.09000285927972	9.27199410395356	9.02852485742923	9.2131819092106
23761	8.82951468467333	8.41532011980904	8.53969347665201	8.45977797982	8.58356249963354	8.76778597143137	8.43915276289336	8.53239114803057
23762	4.93377102476613	5.11971475929631	4.65299717400642	4.76699894420934	4.88436482678243	5.04681248862683	4.48055546217375	4.78338848853387
23764	8.58895436271515	8.404119541185	8.99951550050513	8.8516996519739	9.08996677592014	8.36859451602225	8.81923822426749	8.38624639112316
23765	5.36525114219185	5.29653129858996	5.49435729349446	5.4463440197777	5.41085057574275	5.25148591337253	5.60405149457139	5.97909845301376
23767	4.16798581909984	5.97966666096774	4.40275592308915	4.39157186587833	3.91404811072706	4.59405631964967	4.98694483550787	5.79068938921908
23768	4.66729840348847	5.6345450241414	4.9068165435144	4.51795227677211	3.89877801568444	3.56990143064924	4.29697724400128	3.80688678374483
23769	3.1262891635865	3.28330798717223	3.03143496356224	3.2206436246906	2.89698634837621	2.98252422207015	2.92210131189889	3.14316083315852
23770	6.00343381584466	5.63960118213049	5.64357803416655	5.86875068994231	5.67905059653741	5.68846955865047	5.75065893441598	5.69753530053862
23774	6.00153410611561	6.37089413735989	5.94249262651306	6.03977032064555	5.96443729526051	6.23799248362752	5.76627098107669	6.12860680656342
23780	5.55044302801142	6.03166297086015	5.55756861703622	5.57390155267556	5.39485109061599	5.78478081561869	5.69575716146116	5.46312310542687
23786	5.2753962909109	4.39647924822222	4.9816538564512	4.93781741372243	5.17691149948259	5.06923914062838	4.99145642273367	4.91892185942906
23787	10.4541075965704	10.3485585761074	10.5984038648706	10.4568275803618	10.4157357869528	10.4537840227084	10.6889488070967	10.4898477490014
23788	6.24719573351577	6.05549416002766	6.49655763818453	6.48435372347946	6.23720972138956	6.19853976893539	6.40738694470376	6.27981657750915
238	3.0533514701264	3.14634864393603	2.9039821731058	2.9852004947896	2.91835915396007	2.94422850666514	2.97283376538966	3.01014119142481
239	2.9675782897415	2.9675782897415	4.25092381636753	6.87051097617661	3.0829786730067	2.90443943343665	3.39181574606538	3.2335315780688
2395	3.2389817516871	3.1426835164249	3.00530204326082	3.12356825129194	3.28583092519492	3.15242073324535	3.2390968174799	3.0664210456165
24	3.6758391428685	4.77774185754164	8.32835495788149	8.8700490948452	3.35837815895042	3.66121339964225	3.7140260789431	3.950662698589
240	4.38516107734196	4.00684116065403	4.51501357223009	4.26887170643559	5.50673813279114	4.71348667053779	4.86363591316394	5.66150169237392
241	7.43804504071159	4.90996294281494	7.58101248219455	6.15272982060232	8.50646715430786	5.44363584991049	8.09412054723555	8.28470790999172
24137	5.13277248291972	6.12585406382433	5.12085314287351	5.4703805980702	5.13987240904228	5.49768723914153	4.47061202499404	4.98020173059435
24138	6.13247608168439	6.39640742145422	6.92370385048284	6.79764884377092	6.79622934556697	7.06537479495675	7.38566231362796	7.13202932531572
24139	5.7618272134242	5.41197603002316	5.31543500218454	5.42048486541099	5.63339235775569	5.64301869574374	5.25170794627538	5.32680074265302
24140	6.01822764975888	6.12792670446491	6.30829769888257	6.10610587652321	5.9244282400848	5.95600508758092	6.23745065857238	5.89586446888898
24141	3.12711371923209	3.12562679747333	3.09766179217805	3.12825667821396	2.86670022963419	2.8325328417702	2.6958659450922	3.14405774987801
24142	4.57227657289562	4.67027114290815	4.40504232912311	4.37111349520418	4.26238828000047	4.51379799939815	4.08839868244762	4.49082719543973
24144	4.89993888517366	4.68423372369797	4.61820455135069	4.76747678264602	4.8176857550133	4.82928232628497	4.68378157043626	4.71068342047861
24145	5.86498699907222	5.36626856305284	5.10530765550686	5.09435759136743	5.23275086233932	4.84103935381499	6.35238908345578	4.99986003153655
24146	6.33094051935274	6.26172348121038	6.13587810063717	6.37413091981752	5.76597081972392	6.1416160835131	5.82445220392245	6.11475107779477
24147	5.99051764309805	6.56126504707888	5.74026644884914	6.02934366887261	5.69314711129327	5.57088997640237	6.01732361362611	5.69437048620267
24148	6.61747011815097	6.34028078458293	6.49340651930816	6.40594898150199	6.57424582026636	6.5084529146291	6.46479225373406	6.25961743087052
24149	5.00664377207871	4.84613725967063	4.70015983382797	4.93151440854648	5.04489030634634	5.03759418725494	4.92523431775318	5.10368809957993
242	3.69054996856981	3.49509653875929	3.08038525601934	3.06926156658668	2.93330814956931	3.29858946029491	3.05724002097645	3.24682146493598
2444	2.9186560461024	2.90640778753555	2.93505509586615	3.15954169788403	2.88090563013048	2.95142237029232	2.79663725030246	2.80839364122759
245711	2.69931446551873	2.82463301428291	2.63079832567855	2.47551012094564	2.48490715555586	2.40451604518039	2.37929502047046	2.56439771260099
245802	2.68529853622025	2.47572602367047	2.478886525101	2.55475411276923	2.51229904485686	2.50996329419972	2.55958365996873	2.55799198325994
245806	4.01098253904955	3.76800789713403	3.74632004622872	3.71013561529648	3.4317001787841	3.41551609004684	3.64683319147792	3.61692773465449
245812	6.80037629262167	6.99769604267029	7.05520391629357	6.90112275336748	7.4377750774058	7.4774270605015	6.95835283594454	7.23584227006109
245932	2.68244449862292	2.65496520396289	2.69102344043222	2.61120064459598	2.71443070062731	2.84612455347484	2.75646898627615	2.61841419336271
245934	2.78095065790472	2.911681765807	2.9435412460868	2.98297125441492	2.98895438690796	2.76757535942985	2.96118812156865	2.87989995023788
245936	2.95555109998822	2.99013365546407	3.00924659792215	2.67346972206488	2.98365197266263	2.92619239691432	2.81408434045076	3.0231330403978
245937	5.64123214487614	5.14516208642358	5.64194800608985	5.69754995981922	5.07267526593051	4.91991172814584	5.22632689948166	5.35024488474555
245938	2.61131769571004	2.66204720177121	2.85687968884393	2.6663585961143	2.50806828442698	2.84187926199504	2.64918391420746	2.67833558085914
245972	2.92342499552291	2.94317997265309	2.76055119211517	2.77885381547676	2.76704441336389	2.75307303538835	2.74578180119775	2.7291629840116
245973	7.01447178034024	6.78794639840597	6.21284975063503	6.09390301096005	6.16993826437158	6.14410788104024	5.62848566557309	6.00356728563756
246	2.76846521995427	2.76335202483323	2.56261810465712	2.57977562186967	2.71808402075009	2.73694809697761	2.76788682792028	2.4889477664226
246175	4.88482115784167	5.18167078422174	5.13016532841819	4.89761361328858	5.25444824717633	5.389045819517	4.91202001323465	5.09831921401315
246176	3.94619735005469	4.198074606886	4.14785337268569	3.82305050310847	3.85356900574424	3.77739723727202	3.81343582332559	3.88768116311353
246213	2.52694671775717	2.50756004811282	2.29445263163902	2.56938773795522	2.62280292292225	2.44019559432528	2.44759802070492	2.61086473696283
246243	4.87183571902091	4.96213947913248	5.03738806443494	4.99070839819144	5.05148341179003	5.04684813925095	5.09529113258952	5.03220187228721
246269	2.93039595535862	2.90044048434832	2.80181554059099	2.81641073571543	2.7858913706943	2.77397322913087	2.89669211545899	2.7858913706943
246329	3.80175626439691	3.84909583049096	3.56092112380269	3.78567666674624	3.69069089291823	3.9404770789337	3.22234133174826	3.74426525536249
246330	4.54012131596185	4.95017239122977	4.42650468634343	4.56676358258325	4.31934940584827	4.49491512764266	4.28601432706384	4.40188553777033
246744	3.40244208615301	3.13021912597129	3.04993288290176	2.97964046932985	3.03380702764067	3.17631458861378	2.96519787231225	3.26177700001739
246777	6.61337087915549	5.1960732602452	5.27898530842841	4.91077263079702	6.88090756125691	5.48607316758073	5.27752891684102	6.58724594501462
246778	3.97665794586832	3.77404062302954	3.55323726868948	3.44928147654122	3.26743271865898	3.86618034827869	3.3887844219653	3.7273410115586
247	3.31719750959672	3.26742334363761	3.24793579211399	3.21835406622175	3.17124443437864	3.16744652319236	3.18917851242237	3.203889405788
2475	4.75798835013367	5.01659720755349	5.00718441753634	4.83803754082179	4.69807958257766	4.85724584906874	4.53326400323023	4.89329564452323
248	3.14210833695721	3.00332261653607	2.98042592736038	2.80642766973709	3.12703839551111	3.18763793552054	2.88418098352998	3.00786012742228
2487	8.11250710798046	7.67542962431305	7.22388140219271	7.25465890547562	7.79851948490599	7.91734242649845	6.26484219885348	7.54196602343278
2488	3.22040916185548	2.71320905866791	2.96566560203983	2.86907689191696	3.03382381627334	2.83788460016124	2.68481150490287	2.82310889727806
249	2.76132762007978	2.80978238947919	2.77702509684006	2.7303864011039	2.7506900727583	2.71808402075009	2.72017726196956	2.82497534411128
2491	2.95032506702101	3.2314323588439	2.86901079178213	2.89838154608958	3.04754766655895	2.96730858314629	3.03034438181477	2.9522479863064
2492	2.95614621611002	2.86770364256119	2.7641378857957	2.83978926256163	2.59429628972643	2.68500571106455	2.78184214743135	2.64257300280812
2494	2.66380803279038	2.70393264143062	2.78088323248492	3.22283077999599	2.54939370134934	2.63806612748378	2.74324516568705	2.68240052705831
2495	9.65030075594616	8.49647140493838	9.40952068723933	9.20592862717064	8.99651586161812	8.63312142098751	9.18041879150172	8.89990454780603
25	7.74659938627834	8.01700478799198	8.27349325740547	8.15656424805965	7.67270841070787	7.9257102526413	7.71062374442877	7.76160433779964
250	3.51140059558209	3.37310393951108	3.70416903883116	3.38042730480128	5.03640540442221	3.48096924212266	3.43219877332666	3.89155500892696
251	4.20268547476184	4.08822145448891	3.92115901541155	3.91686623605835	3.68169609464993	3.91642235008205	3.68131551136855	3.91616447636671
2512	12.3712502070001	11.4418298832188	11.8443171179141	11.8300281253996	12.5070072545594	11.9240593751186	12.3512660970262	12.322071573872
2515	2.42323037267335	2.75475980775918	2.33827854899589	2.4155155972392	2.49016746005589	2.52351621366688	2.39112589690957	2.58360695734941
2516	3.21444348499398	3.2514079392451	3.32981941964037	3.16819712610387	3.13174198562251	3.27622922495159	2.99761702746485	3.10327852115226
2517	9.28099723503449	8.10396708874193	8.99945833630125	9.02305906895717	9.84827039653761	9.49288310325376	9.66880493312673	9.73622854770139
2519	7.85543460934998	7.78015898020919	8.04578129483141	7.93034991347955	7.99099619205113	8.23704323358597	8.14926527993677	8.15925422265654
2520	3.89838490079861	3.83396630098319	5.44667136238126	6.61567287493696	3.54248377509549	3.65733742373726	3.2468751768729	3.50468332883954
2521	8.16959958222266	8.05492866065832	7.80364422999517	7.89854040893644	7.97202397413996	7.91719348356915	7.95236322094672	8.07007796726897
2523	4.26071631947159	4.16800095998166	4.39316329728152	4.17950400557699	4.23230787338769	4.64599231149052	4.39188378110944	4.43193170273478
2524	3.00514032339901	3.38504902305075	3.28927992039283	3.08914802912074	3.0297484108556	3.21753735639738	3.14827549000326	3.18372601508142
2525	4.0069276843421	3.41688104694227	3.06349433889702	3.15623299020489	3.14245361638426	3.5349631194326	3.25544170996193	3.19726261458254
2526	6.23898959362176	5.95519832923158	5.97479340777705	5.74292836151532	5.93066101344826	5.9482261196305	5.78577803099564	5.72806939843158
2527	3.87400365012211	3.98973441703758	3.5389153074407	4.20692151886177	3.79327619711429	3.8586674876539	3.74378279666566	3.93790948424227
2528	3.84157985699554	3.55997691646197	3.70397828353893	3.59529176684689	3.15634672334399	3.35256715188483	3.55503773895868	3.65472716164983
252839	6.92198603159121	6.64807875275894	7.35788673054142	7.41782228874046	7.10578293568338	6.93462665269181	7.00839487741028	6.86872265656635
252884	2.66627970578716	2.94366141723583	2.76400761422314	2.76577673915602	2.60378535248493	2.74104408609391	2.67847315566783	2.72835143050819
2529	3.27768794011459	3.50712006185599	3.34886272288916	3.02023850150177	3.28282744718908	3.48770429357851	3.01846128325417	3.40091925831381
252969	5.4109466935124	5.26960568768073	5.46836839551851	5.3080970269606	5.57698794700157	5.06889102044007	5.68273998286133	5.31695965563285
252983	2.60492033005358	3.00452852345323	2.84931009867297	2.98569832566216	2.51452801453849	2.67308629570441	2.89275091470042	2.67775773183442
252995	3.68617003873316	3.75184264835127	3.54756728117407	3.49209480902032	3.50526903992116	4.042501215749	3.46459889981558	3.8062088684139
2530	7.59556966834527	6.72507313010553	6.97300900753264	6.67622261635172	7.36557107885629	7.18201095905744	7.06703526815955	6.73421765605119
253012	2.45153880334245	2.46199489767982	2.48826308985485	2.53816260698341	2.59759800178635	2.297099130028	2.38361412909701	2.41542614684312
253017	2.19470775859685	2.5146381278788	2.24559255052652	2.17322158745447	2.45350436659364	2.27865568081752	2.24675071122195	2.27355899424126
2531	4.47256225775539	4.40767118739963	4.4901152953215	4.59460530904519	4.43939807710642	4.3294404583309	4.70454298882823	4.39335068340283
253143	5.11275455586472	5.51509077903969	5.23343204718055	5.13985689752653	4.9611048348604	5.26240515817983	4.99403150561431	5.17379100298084
253152	2.72337416421153	2.77711277850655	2.55415634023964	2.79664689845703	2.37975321500728	2.73319094621052	2.62826776463624	2.5275548015893
253190	3.75858069347826	2.87850549962207	3.57583957403264	2.97869188968831	3.20246230558523	3.16858202729094	2.86258550992233	2.94639920478782
2532	3.90793044916769	4.12571201107372	6.66880392741718	6.81991422165725	5.00564840572806	4.45939036179324	5.35155027367923	6.17875971283356
253260	6.57108914851783	6.90329044868554	6.43865005978788	6.53990249837953	6.59534146714212	6.80639312836739	6.31409127273579	6.92146197596153
2533	5.1512530846936	5.05894584459131	4.98200131131354	5.01057379522576	5.85710214841564	5.66883529713413	5.21733643159947	5.54857721037513
2534	4.94675533581982	5.60028218423122	6.83216763337242	6.54756301330653	5.51868639475476	5.41112776333864	6.71547882835708	5.54106402817989
253430	3.50557818506704	4.01462201543093	3.46641180456124	3.41587948184479	3.67850662146781	3.56654117929997	3.24790134254068	3.38462172285774
253461	6.33040386536372	6.29212372172181	6.72786508526617	6.54026622258453	6.36343694841895	6.40904637181932	6.54383787986704	6.6952079087771
2535	5.96514971709853	6.99199672391048	6.12606199153081	5.70641252587217	5.99593745735706	6.32835282633174	5.90009734464896	6.60663186312999
253512	3.40363485075108	3.38456736887089	3.60589504750097	3.85399177278568	3.23603548338547	3.35298631585315	3.80224428576786	3.44022426001811
253558	6.25117436508239	6.27574252472406	6.09269187393829	6.67155697599896	6.04578631248193	6.17316054799716	6.41077479612452	6.13698580332815
253559	2.55938002189035	2.60973445824723	2.47323309455427	2.50496307229084	2.51603738941606	2.46199595699581	2.47797553437895	2.57584514647047
253635	3.62966929000253	4.00557345760462	3.84031839815595	3.85675850974624	4.0497285139152	3.80515770462311	3.65205553024797	3.91422910981631
253639	2.3281431636457	2.28224622998765	2.34893688504115	2.39037349645619	2.36700585002684	2.28224622998765	2.05524186312857	2.25498162390614
253650	2.99446466315693	2.76562678061371	2.41712071132322	2.79913165010396	2.65422490542782	2.5430172672441	2.60674634916808	2.74368152339017
2537	10.0216241446812	9.67002940499045	9.46958411796953	9.29348811022191	9.89589251208707	9.96197474882037	9.58146113669474	9.15166577906819
253725	3.07060036790667	5.80004659760159	8.21875640032765	7.72245603547739	8.16039134223863	7.16074745334474	6.91242086756839	7.82577001343761
253738	2.57105131622894	4.42815552889458	2.58060603974806	2.4586223162054	2.70083438812008	2.69697343013436	2.69959188345389	2.68551765045051
253769	3.67676711266282	3.77562279128558	3.60043866168362	3.49302401783303	3.59707683447031	3.61154746122855	3.48423801929152	3.54252986896862
253782	3.90566304567603	4.0936121048167	4.59778179976642	4.31846931955311	4.22730935096244	3.98681081822876	4.96088531683679	4.16610233525108
2538	2.7674638775009	2.70115271798106	2.74948518482072	2.8843682896319	2.78249134427565	2.54541592559014	2.60846829261871	2.73261934106826
253827	5.76563404754145	5.61200096810565	5.94267269998214	5.86382735736218	5.7599417246473	6.06825636105211	6.55461187375593	6.29393698658419
253832	5.66378366996513	5.63239042318279	5.2793729282196	5.43614758681649	5.60498497136013	5.49013476761298	5.59552121012543	5.27813996100379
2539	5.79158908050201	5.39535954399104	6.01479813922127	5.85902287382308	5.75824641797298	5.15223368949538	5.54357329052971	5.16147868991816
253943	6.85546239906386	6.76426850027516	6.90970984557485	6.89830909522808	7.33798408318817	6.77037469913459	7.4281370917094	7.22756693320837
253959	6.45152724241116	7.48147098236	7.45946721803705	7.48724207016258	6.46650701324507	7.09898863705707	6.38534844758334	6.69184504365623
253980	3.87158323315091	3.94078283836666	3.78207716049062	3.69323049741682	3.88688641423587	3.68515264450579	3.49876884787377	3.84873762155754
253982	4.0677592600527	3.76203364448695	4.13942739798128	3.9098264421077	3.65113213550001	3.66581230925188	3.9650238815772	3.82228261401591
254013	2.69280053459496	2.82881840005237	2.77252219305915	2.77552721793047	2.75962087159003	2.71005616506084	2.70572388338917	2.69800606299552
254042	3.20731520982845	3.37591456670628	3.08465126279264	3.24142329666936	3.26112937216241	3.41021922323083	3.45347314352742	3.42098476567642
254048	5.42679880010006	6.14760399396071	5.5540776269247	5.58129173368951	5.14981112150229	5.54445684839922	4.86851198018867	5.4349411260524
254050	4.93132367390966	4.53837452834099	4.68107082066768	4.70945581641498	4.42744584107835	4.39273118429481	4.57971256095902	4.67166727680615
254065	2.93693257633833	3.02929765543603	2.85724773256511	2.95000559722357	2.74065936580581	2.96266135376694	2.72869006469721	2.95711772329269
254102	4.94619913061226	4.43472296380378	5.23114965667786	5.01668221061544	5.40647928376996	5.44019673571797	5.61106188267153	5.78362462528626
254122	3.12538716915497	3.01487437548777	3.04599423191747	2.90076582967844	2.95710976070063	3.34283985726965	3.0968114053749	3.09518955706506
254158	2.66024223906545	2.55662306959396	2.47951267741199	2.47327304852605	2.41915283004621	2.44765172106454	2.72236376931452	2.53046431681651
254170	5.6058644814131	5.64017810239118	5.68456930013233	5.89792211156103	5.56137065519777	6.04065945525366	5.78548554192882	5.68440413791123
254173	3.39495233470973	3.35633574076265	3.24992040700163	3.06649742312694	3.20528689510814	3.27985828985697	3.18511126767194	3.29063940329942
254187	3.81595679236352	4.22419555231247	3.65012274748692	3.37714794765991	3.51716414511884	3.60049789467635	3.4723566486993	3.65982393311285
2542	6.15337104748426	5.54894414874248	5.55316581453958	5.65925308906438	6.02203357688464	5.52106280128348	5.68934902067751	5.65633477623148
254225	6.06525299223487	6.30953645487668	6.05360313390486	6.17081278453342	6.09936558475502	6.17601178826416	6.11538782050668	6.16869003721874
254228	3.48103933648336	3.8624518238474	3.73235974679373	3.93695272262811	3.98534755323792	4.27630804424733	4.43607089679775	4.47025131495884
254240	2.89775472389583	3.24962661744839	3.22989242367322	2.94691380128018	2.68561512690807	2.90016377262672	2.98290743445232	2.52515003732391
254251	3.65249089182027	3.8887197787205	3.72091575002942	3.74680417683648	3.7945268237415	3.89937166037056	3.75641318309182	4.01820629136421
254263	4.93394401544411	5.14618802454824	4.7286608956874	4.74389565369594	4.65184849901557	4.52886207698172	4.51008266576852	4.4274906127933
254268	2.48014592758789	2.60666843343363	2.53849087386811	2.37675277983763	2.44540908992001	2.44411988693952	2.51699124534653	2.48764529312426
254295	5.72732007909459	5.52771182953719	6.22009927089351	6.17021812519629	5.83043253546268	5.45559643657459	5.52387431719177	5.66036792229864
2543	2.98217917696395	2.98940905571238	2.9935617118802	2.8103995733154	3.00960786466585	2.75513469681755	2.94878015392763	2.72214914559694
254359	5.02201666877099	4.81981901398201	5.1656671714706	4.73418184993475	4.81932822850557	4.79862189512134	4.74279873890588	4.75772779520726
254394	3.01380987350716	2.99587176767147	2.93042527411433	3.04881152321484	3.11806345004919	3.00492687179885	3.02970914533306	3.04529060831978
254427	5.2914126704955	5.27534397859013	4.68779979330749	5.29214806384773	5.29651259553064	5.26309447017208	5.65906994278492	5.47312480048584
254428	4.60633450059955	5.23976451485649	4.64732999204444	4.98970616510882	4.31625318127277	4.64277921850434	4.58858466521174	4.68919108598523
254439	4.75276397665195	4.93264728565607	4.66393188564355	4.59242640245598	4.52476584481277	4.55842107453166	4.52938970231357	4.58544098820533
254528	2.67715959118459	2.58137537021181	2.7102792479082	2.49533858707902	2.4723416534598	2.6612148324984	2.43253997981595	2.66406743380207
254531	4.29234301599542	3.97914602925137	3.99025229405628	3.99630595733672	3.78909704259419	3.72404642838162	3.94752042641361	3.76732073365419
254773	3.25278013595069	3.11732427526829	3.1239060163242	3.03456384134472	2.90950677224745	2.89135079539179	3.2699555639349	3.14679543504914
254778	2.58105510869075	2.78946335653737	2.5931712212068	2.63247695382317	2.76524538181613	2.87262814661373	2.59890231068297	2.76661092653033
