"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"375189",3,17,5,TRUE
"375307",1,9,5,TRUE
"375341",3,17,5,TRUE
"375387",3,17,5,TRUE
"375444",3,17,5,TRUE
"375484",3,17,5,TRUE
"375519",2,24,5,TRUE
"375593",1,9,5,TRUE
"375611",1,9,5,TRUE
"375775",3,17,5,TRUE
"375791",3,17,5,TRUE
"3761",3,17,5,TRUE
"3820",3,17,5,TRUE
"3856",2,24,5,TRUE
"386617",1,9,5,TRUE
"386678",3,17,5,TRUE
"387082",3,17,5,TRUE
"387496",3,17,5,TRUE
"3875",2,24,5,TRUE
"387521",3,17,5,TRUE
"387522",1,9,5,TRUE
"387597",3,17,5,TRUE
"387700",2,24,5,TRUE
"387748",1,9,5,TRUE
"387804",1,9,5,TRUE
"387856",3,17,5,TRUE
"388115",3,17,5,TRUE
"388121",1,9,5,TRUE
"388324",1,9,5,TRUE
"388325",3,17,5,TRUE
"388327",3,17,5,TRUE
"388372",1,9,5,TRUE
"388381",3,17,5,TRUE
"3885",3,17,5,TRUE
"388555",1,9,5,TRUE
"388561",2,24,5,TRUE
"388564",2,24,5,TRUE
"388566",3,17,5,TRUE
"388569",3,17,5,TRUE
"388585",3,17,5,TRUE
"388610",3,17,5,TRUE
"388677",2,24,5,TRUE
"388701",1,9,5,TRUE
"388789",3,17,5,TRUE
"388818",1,9,5,TRUE
"388939",3,17,5,TRUE
"388951",3,17,5,TRUE
"389015",1,9,5,TRUE
"389114",3,17,5,TRUE
"389125",1,9,5,TRUE
"389362",3,17,5,TRUE
"389432",3,17,5,TRUE
"389524",1,9,5,TRUE
"389541",3,17,5,TRUE
"3899",3,17,5,TRUE
"390075",1,9,5,TRUE
"390980",3,17,5,TRUE
"391195",1,9,5,TRUE
"391712",3,17,5,TRUE
"3921",2,24,5,TRUE
"392255",1,9,5,TRUE
"3934",3,17,5,TRUE
"3937",3,17,5,TRUE
"3939",2,24,5,TRUE
"3953",3,17,5,TRUE
"3960",3,17,5,TRUE
"3965",3,17,5,TRUE
"3981",3,17,5,TRUE
"399687",2,24,5,TRUE
"399967",3,17,5,TRUE
"400720",1,9,5,TRUE
"400746",1,9,5,TRUE
"400818",2,24,5,TRUE
"400966",2,24,5,TRUE
"401024",3,17,5,TRUE
"401466",3,17,5,TRUE
"401548",3,17,5,TRUE
"401647",3,17,5,TRUE
"401720",1,9,5,TRUE
"402317",1,9,5,TRUE
"402682",3,17,5,TRUE
"4033",3,17,5,TRUE
"4034",1,9,5,TRUE
"404093",3,17,5,TRUE
"404636",2,24,5,TRUE
"404734",2,24,5,TRUE
"4049",3,17,5,TRUE
"4051",3,17,5,TRUE
"4057",3,17,5,TRUE
"4064",3,17,5,TRUE
"4068",3,17,5,TRUE
"4069",3,17,5,TRUE
"4093",3,17,5,TRUE
"4103",3,17,5,TRUE
"4118",3,17,5,TRUE
"4137",3,17,5,TRUE
"414059",1,9,5,TRUE
"414060",1,9,5,TRUE
"414062",1,9,5,TRUE
"414189",1,9,5,TRUE
"4145",3,17,5,TRUE
"4147",3,17,5,TRUE
"4148",3,17,5,TRUE
"414899",3,17,5,TRUE
"414919",3,17,5,TRUE
"4155",3,17,5,TRUE
"4161",3,17,5,TRUE
"417",3,17,5,TRUE
"4199",3,17,5,TRUE
"420",3,17,5,TRUE
"4223",3,17,5,TRUE
"4254",3,17,5,TRUE
"4300",3,17,5,TRUE
"4306",3,17,5,TRUE
"4314",3,17,5,TRUE
"4325",3,17,5,TRUE
"4330",3,17,5,TRUE
"4332",3,17,5,TRUE
"4353",3,17,5,TRUE
"4355",3,17,5,TRUE
"440",2,24,5,TRUE
"440093",2,24,5,TRUE
"440138",2,24,5,TRUE
"440270",1,9,5,TRUE
"440400",2,24,5,TRUE
"440503",3,17,5,TRUE
"440533",2,24,5,TRUE
"440563",1,9,5,TRUE
"440567",1,9,5,TRUE
"440585",2,24,5,TRUE
"440689",2,24,5,TRUE
"440738",3,17,5,TRUE
"440836",3,17,5,TRUE
"440854",3,17,5,TRUE
"441234",2,24,5,TRUE
"441250",1,9,5,TRUE
"441282",1,9,5,TRUE
"441294",2,24,5,TRUE
"441452",1,9,5,TRUE
"441518",1,9,5,TRUE
"441531",1,9,5,TRUE
"442213",3,17,5,TRUE
"443",3,17,5,TRUE
"4439",1,9,5,TRUE
"445328",2,24,5,TRUE
"445571",1,9,5,TRUE
"445582",2,24,5,TRUE
"4481",3,17,5,TRUE
"4487",3,17,5,TRUE
"4489",2,24,5,TRUE
"4493",2,24,5,TRUE
"4496",2,24,5,TRUE
"4580",2,24,5,TRUE
"4582",3,17,5,TRUE
"4602",3,17,5,TRUE
"4629",3,17,5,TRUE
"4675",3,17,5,TRUE
"468",2,24,5,TRUE
"4681",1,9,5,TRUE
"4689",3,17,5,TRUE
"4692",3,17,5,TRUE
"4703",3,17,5,TRUE
"4725",2,24,5,TRUE
"4729",2,24,5,TRUE
"4736",2,24,5,TRUE
"4756",3,17,5,TRUE
"4772",3,17,5,TRUE
"4781",3,17,5,TRUE
"479",3,17,5,TRUE
"4804",3,17,5,TRUE
"4815",3,17,5,TRUE
"4818",3,17,5,TRUE
"4831",2,24,5,TRUE
"4838",3,17,5,TRUE
"4851",3,17,5,TRUE
"4854",3,17,5,TRUE
"4855",3,17,5,TRUE
"4882",3,17,5,TRUE
"4884",3,17,5,TRUE
"4889",3,17,5,TRUE
"4900",3,17,5,TRUE
"4904",2,24,5,TRUE
"4908",3,17,5,TRUE
"4919",3,17,5,TRUE
"4920",3,17,5,TRUE
"4922",3,17,5,TRUE
"4929",3,17,5,TRUE
"4939",3,17,5,TRUE
"493901",1,9,5,TRUE
"494470",3,17,5,TRUE
"494513",3,17,5,TRUE
"4948",3,17,5,TRUE
"497661",2,24,5,TRUE
"4983",2,24,5,TRUE
"4986",3,17,5,TRUE
"49861",3,17,5,TRUE
"4987",3,17,5,TRUE
"5021",3,17,5,TRUE
"5032",1,9,5,TRUE
"503542",3,17,5,TRUE
"503834",1,9,5,TRUE
"503835",1,9,5,TRUE
"50509",3,17,5,TRUE
"50613",3,17,5,TRUE
"50615",3,17,5,TRUE
"50801",1,9,5,TRUE
"50810",3,17,5,TRUE
"50856",3,17,5,TRUE
"51025",2,24,5,TRUE
"51030",2,24,5,TRUE
"51050",3,17,5,TRUE
"51062",3,17,5,TRUE
"51072",2,24,5,TRUE
"51074",2,24,5,TRUE
"51090",3,17,5,TRUE
"51091",3,17,5,TRUE
"51104",3,17,5,TRUE
"51119",2,24,5,TRUE
"51121",2,24,5,TRUE
"51131",2,24,5,TRUE
"51175",3,17,5,TRUE
"51176",3,17,5,TRUE
"51194",2,24,5,TRUE
"51195",3,17,5,TRUE
"51200",3,17,5,TRUE
"51206",3,17,5,TRUE
"51237",3,17,5,TRUE
"51241",2,24,5,TRUE
"51279",3,17,5,TRUE
"5128",3,17,5,TRUE
"51281",3,17,5,TRUE
"51285",3,17,5,TRUE
"5129",3,17,5,TRUE
"51311",3,17,5,TRUE
"51326",2,24,5,TRUE
"51334",3,17,5,TRUE
"51348",3,17,5,TRUE
"51351",2,24,5,TRUE
"51372",2,24,5,TRUE
"5140",3,17,5,TRUE
"51460",3,17,5,TRUE
"51463",2,24,5,TRUE
"51478",2,24,5,TRUE
"5148",3,17,5,TRUE
"51480",2,24,5,TRUE
"51481",2,24,5,TRUE
"51491",3,17,5,TRUE
"5152",3,17,5,TRUE
"5158",3,17,5,TRUE
"51622",2,24,5,TRUE
"51631",2,24,5,TRUE
"51652",2,24,5,TRUE
"51655",3,17,5,TRUE
"51703",3,17,5,TRUE
"5208",3,17,5,TRUE
"5218",3,17,5,TRUE
"5222",1,9,5,TRUE
"5223",2,24,5,TRUE
"5239",3,17,5,TRUE
"5251",3,17,5,TRUE
"5255",3,17,5,TRUE
"5274",3,17,5,TRUE
"5284",3,17,5,TRUE
"5293",3,17,5,TRUE
"5294",3,17,5,TRUE
"5303",3,17,5,TRUE
"5304",3,17,5,TRUE
"5317",3,17,5,TRUE
"5321",3,17,5,TRUE
"5327",3,17,5,TRUE
"5330",3,17,5,TRUE
"53335",3,17,5,TRUE
"5334",3,17,5,TRUE
"53354",3,17,5,TRUE
"5341",3,17,5,TRUE
"5343",1,9,5,TRUE
"5354",3,17,5,TRUE
"53831",3,17,5,TRUE
"53916",2,24,5,TRUE
"5395",2,24,5,TRUE
"5396",3,17,5,TRUE
"54065",2,24,5,TRUE
"5413",1,9,5,TRUE
"5414",3,17,5,TRUE
"541578",2,24,5,TRUE
"54360",3,17,5,TRUE
"54363",3,17,5,TRUE
"5442",2,24,5,TRUE
"54458",2,24,5,TRUE
"54469",2,24,5,TRUE
"54470",2,24,5,TRUE
"54471",2,24,5,TRUE
"54491",3,17,5,TRUE
"54498",3,17,5,TRUE
"54510",3,17,5,TRUE
"54511",3,17,5,TRUE
"54521",3,17,5,TRUE
"5453",3,17,5,TRUE
"54537",2,24,5,TRUE
"54551",3,17,5,TRUE
"54627",1,9,5,TRUE
"5463",3,17,5,TRUE
"54659",1,9,5,TRUE
"54665",3,17,5,TRUE
"54793",2,24,5,TRUE
"54796",3,17,5,TRUE
"54810",3,17,5,TRUE
"54813",3,17,5,TRUE
"54830",3,17,5,TRUE
"54842",3,17,5,TRUE
"54843",3,17,5,TRUE
"54855",3,17,5,TRUE
"548593",2,24,5,TRUE
"548596",2,24,5,TRUE
"548644",2,24,5,TRUE
"54873",3,17,5,TRUE
"54887",3,17,5,TRUE
"54896",3,17,5,TRUE
"54898",3,17,5,TRUE
"5493",3,17,5,TRUE
"54932",3,17,5,TRUE
"54933",3,17,5,TRUE
"54943",3,17,5,TRUE
"54967",1,9,5,TRUE
"54988",3,17,5,TRUE
"54993",3,17,5,TRUE
"55006",3,17,5,TRUE
"55016",3,17,5,TRUE
"55084",3,17,5,TRUE
"55089",3,17,5,TRUE
"55106",3,17,5,TRUE
"55113",2,24,5,TRUE
"55117",3,17,5,TRUE
"55154",2,24,5,TRUE
"55188",3,17,5,TRUE
"55203",3,17,5,TRUE
"55205",2,24,5,TRUE
"55212",3,17,5,TRUE
"55217",2,24,5,TRUE
"55218",3,17,5,TRUE
"55222",3,17,5,TRUE
"55225",3,17,5,TRUE
"55247",3,17,5,TRUE
"55273",3,17,5,TRUE
"55275",3,17,5,TRUE
"55283",3,17,5,TRUE
"552891",1,9,5,TRUE
"552900",1,9,5,TRUE
"55295",3,17,5,TRUE
"55299",2,24,5,TRUE
"55303",3,17,5,TRUE
"553158",2,24,5,TRUE
"55328",3,17,5,TRUE
"55329",3,17,5,TRUE
"55340",1,9,5,TRUE
"55351",3,17,5,TRUE
"554",3,17,5,TRUE
"554313",2,24,5,TRUE
"55437",2,24,5,TRUE
"55502",3,17,5,TRUE
"55504",3,17,5,TRUE
"55506",3,17,5,TRUE
"55521",3,17,5,TRUE
"55540",3,17,5,TRUE
"55568",3,17,5,TRUE
"55582",2,24,5,TRUE
"55619",3,17,5,TRUE
"55627",2,24,5,TRUE
"55668",3,17,5,TRUE
"55672",2,24,5,TRUE
"55683",3,17,5,TRUE
"55698",3,17,5,TRUE
"55721",3,17,5,TRUE
"55741",2,24,5,TRUE
"55765",2,24,5,TRUE
"5579",3,17,5,TRUE
"55798",2,24,5,TRUE
"55812",3,17,5,TRUE
"55816",3,17,5,TRUE
"55843",3,17,5,TRUE
"55861",2,24,5,TRUE
"5587",3,17,5,TRUE
"55871",1,9,5,TRUE
"55889",1,9,5,TRUE
"55901",2,24,5,TRUE
"55964",2,24,5,TRUE
"55966",3,17,5,TRUE
"55969",2,24,5,TRUE
"55973",2,24,5,TRUE
"56005",3,17,5,TRUE
"5602",3,17,5,TRUE
"56034",3,17,5,TRUE
"5609",3,17,5,TRUE
"56100",3,17,5,TRUE
"5612",2,24,5,TRUE
"56127",3,17,5,TRUE
"56134",3,17,5,TRUE
"56147",1,9,5,TRUE
"56164",3,17,5,TRUE
"56165",3,17,5,TRUE
"56203",3,17,5,TRUE
"5627",3,17,5,TRUE
"5634",3,17,5,TRUE
"56474",3,17,5,TRUE
"5648",3,17,5,TRUE
"5651",3,17,5,TRUE
"56670",3,17,5,TRUE
"56675",3,17,5,TRUE
"5673",3,17,5,TRUE
"5675",2,24,5,TRUE
"5676",2,24,5,TRUE
"56833",3,17,5,TRUE
"56884",3,17,5,TRUE
"56892",3,17,5,TRUE
"56893",2,24,5,TRUE
"56899",3,17,5,TRUE
"56906",3,17,5,TRUE
"56907",3,17,5,TRUE
"56911",3,17,5,TRUE
"56924",2,24,5,TRUE
"56952",3,17,5,TRUE
"56963",3,17,5,TRUE
"56978",3,17,5,TRUE
"56981",3,17,5,TRUE
"5700",2,24,5,TRUE
"57048",2,24,5,TRUE
"5706",2,24,5,TRUE
"57088",3,17,5,TRUE
"57097",3,17,5,TRUE
"57118",3,17,5,TRUE
"57121",3,17,5,TRUE
"57161",3,17,5,TRUE
"57184",3,17,5,TRUE
"57188",3,17,5,TRUE
"57189",3,17,5,TRUE
"57191",3,17,5,TRUE
"57194",3,17,5,TRUE
"57209",3,17,5,TRUE
"5721",2,24,5,TRUE
"57216",3,17,5,TRUE
"5732",3,17,5,TRUE
"5734",3,17,5,TRUE
"5737",3,17,5,TRUE
"5738",1,9,5,TRUE
"57381",3,17,5,TRUE
"57393",3,17,5,TRUE
"57412",1,9,5,TRUE
"57413",3,17,5,TRUE
"5742",3,17,5,TRUE
"5743",3,17,5,TRUE
"57452",3,17,5,TRUE
"57455",3,17,5,TRUE
"57456",2,24,5,TRUE
"57459",3,17,5,TRUE
"5746",3,17,5,TRUE
"57464",3,17,5,TRUE
"57467",3,17,5,TRUE
"57474",3,17,5,TRUE
"57484",3,17,5,TRUE
"57489",3,17,5,TRUE
"57507",3,17,5,TRUE
"57508",3,17,5,TRUE
"57514",3,17,5,TRUE
"57520",3,17,5,TRUE
"57523",3,17,5,TRUE
"57529",3,17,5,TRUE
"57539",3,17,5,TRUE
"57545",3,17,5,TRUE
"57559",3,17,5,TRUE
"5756",2,24,5,TRUE
"57567",3,17,5,TRUE
"57569",3,17,5,TRUE
"5757",2,24,5,TRUE
"57573",3,17,5,TRUE
"57574",3,17,5,TRUE
"57616",3,17,5,TRUE
"57619",3,17,5,TRUE
"57620",3,17,5,TRUE
"57631",3,17,5,TRUE
"57643",3,17,5,TRUE
"57649",3,17,5,TRUE
"57650",3,17,5,TRUE
"57657",3,17,5,TRUE
"57665",2,24,5,TRUE
"57677",3,17,5,TRUE
"57687",3,17,5,TRUE
"57688",3,17,5,TRUE
"57692",3,17,5,TRUE
"57718",3,17,5,TRUE
"57719",3,17,5,TRUE
"57730",2,24,5,TRUE
"57731",3,17,5,TRUE
"57758",3,17,5,TRUE
"5778",3,17,5,TRUE
"578",2,24,5,TRUE
"5780",3,17,5,TRUE
"57820",3,17,5,TRUE
"57823",3,17,5,TRUE
"57835",3,17,5,TRUE
"5787",3,17,5,TRUE
"5789",3,17,5,TRUE
"5790",2,24,5,TRUE
"58",3,17,5,TRUE
"5800",3,17,5,TRUE
"5801",3,17,5,TRUE
"5816",3,17,5,TRUE
"58475",3,17,5,TRUE
"58497",3,17,5,TRUE
"58516",2,24,5,TRUE
"58529",3,17,5,TRUE
"5866",3,17,5,TRUE
"5869",2,24,5,TRUE
"5872",2,24,5,TRUE
"5874",3,17,5,TRUE
"5908",2,24,5,TRUE
"5913",3,17,5,TRUE
"5915",3,17,5,TRUE
"5926",3,17,5,TRUE
"59277",3,17,5,TRUE
"59286",2,24,5,TRUE
"5929",3,17,5,TRUE
"5954",2,24,5,TRUE
"5959",1,9,5,TRUE
"5961",3,17,5,TRUE
"5991",3,17,5,TRUE
"5995",3,17,5,TRUE
"60",2,24,5,TRUE
"6036",3,17,5,TRUE
"6039",3,17,5,TRUE
"60401",3,17,5,TRUE
"60436",3,17,5,TRUE
"60437",3,17,5,TRUE
"60468",3,17,5,TRUE
"6048",2,24,5,TRUE
"60484",3,17,5,TRUE
"60677",3,17,5,TRUE
"6128",2,24,5,TRUE
"6129",2,24,5,TRUE
"6130",2,24,5,TRUE
"6133",2,24,5,TRUE
"6136",2,24,5,TRUE
"6139",2,24,5,TRUE
"6141",2,24,5,TRUE
"6142",2,24,5,TRUE
"6143",2,24,5,TRUE
"6144",2,24,5,TRUE
"6147",2,24,5,TRUE
"6152",2,24,5,TRUE
"6154",2,24,5,TRUE
"6155",2,24,5,TRUE
"6159",2,24,5,TRUE
"6161",2,24,5,TRUE
"6164",2,24,5,TRUE
"6166",2,24,5,TRUE
"6170",2,24,5,TRUE
"6171",2,24,5,TRUE
"6173",2,24,5,TRUE
"6175",2,24,5,TRUE
"6176",2,24,5,TRUE
"6187",2,24,5,TRUE
"6189",2,24,5,TRUE
"6191",2,24,5,TRUE
"6192",3,17,5,TRUE
"6193",2,24,5,TRUE
"6201",2,24,5,TRUE
"6202",2,24,5,TRUE
"6203",2,24,5,TRUE
"6204",2,24,5,TRUE
"6206",2,24,5,TRUE
"6207",2,24,5,TRUE
"6209",2,24,5,TRUE
"6210",2,24,5,TRUE
"6222",2,24,5,TRUE
"6230",2,24,5,TRUE
"6231",2,24,5,TRUE
"6232",2,24,5,TRUE
"6248",2,24,5,TRUE
"6252",3,17,5,TRUE
"6261",3,17,5,TRUE
"627",3,17,5,TRUE
"6271",3,17,5,TRUE
"6278",2,24,5,TRUE
"6310",3,17,5,TRUE
"632",2,24,5,TRUE
"6335",3,17,5,TRUE
"6348",2,24,5,TRUE
"6349",1,9,5,TRUE
"6355",3,17,5,TRUE
"6357",3,17,5,TRUE
"636",3,17,5,TRUE
"6387",3,17,5,TRUE
"63876",3,17,5,TRUE
"6389",2,24,5,TRUE
"639",3,17,5,TRUE
"63908",3,17,5,TRUE
"63915",2,24,5,TRUE
"63928",3,17,5,TRUE
"6401",3,17,5,TRUE
"6403",3,17,5,TRUE
"64092",3,17,5,TRUE
"64098",3,17,5,TRUE
"64102",3,17,5,TRUE
"64123",3,17,5,TRUE
"641339",3,17,5,TRUE
"64137",3,17,5,TRUE
"641371",2,24,5,TRUE
"641649",3,17,5,TRUE
"64231",3,17,5,TRUE
"64288",3,17,5,TRUE
"643161",2,24,5,TRUE
"64332",3,17,5,TRUE
"64333",3,17,5,TRUE
"643664",1,9,5,TRUE
"643834",2,24,5,TRUE
"643853",1,9,5,TRUE
"64386",3,17,5,TRUE
"643866",3,17,5,TRUE
"643905",1,9,5,TRUE
"64393",3,17,5,TRUE
"64407",3,17,5,TRUE
"6441",3,17,5,TRUE
"644353",3,17,5,TRUE
"644591",1,9,5,TRUE
"64577",3,17,5,TRUE
"64598",3,17,5,TRUE
"64682",2,24,5,TRUE
"6474",3,17,5,TRUE
"64753",3,17,5,TRUE
"648",2,24,5,TRUE
"64805",3,17,5,TRUE
"64806",3,17,5,TRUE
"64838",3,17,5,TRUE
"64853",2,24,5,TRUE
"64863",3,17,5,TRUE
"6491",3,17,5,TRUE
"6493",3,17,5,TRUE
"649330",1,9,5,TRUE
"64951",2,24,5,TRUE
"650",3,17,5,TRUE
"65009",3,17,5,TRUE
"65244",3,17,5,TRUE
"65249",1,9,5,TRUE
"652968",3,17,5,TRUE
"653145",1,9,5,TRUE
"653308",3,17,5,TRUE
"653361",2,24,5,TRUE
"653437",1,9,5,TRUE
"653489",1,9,5,TRUE
"653505",2,24,5,TRUE
"653567",1,9,5,TRUE
"6536",3,17,5,TRUE
"653604",2,24,5,TRUE
"653784",3,17,5,TRUE
"653820",1,9,5,TRUE
"6539",3,17,5,TRUE
"654",3,17,5,TRUE
"654364",1,9,5,TRUE
"6546",3,17,5,TRUE
"6558",3,17,5,TRUE
"6570",3,17,5,TRUE
"6572",3,17,5,TRUE
"6580",3,17,5,TRUE
"65987",2,24,5,TRUE
"65989",3,17,5,TRUE
"660",3,17,5,TRUE
"6606",2,24,5,TRUE
"6611",2,24,5,TRUE
"6627",2,24,5,TRUE
"6637",2,24,5,TRUE
"6638",1,9,5,TRUE
"6641",3,17,5,TRUE
"6652",2,24,5,TRUE
"6671",3,17,5,TRUE
"6674",3,17,5,TRUE
"6688",3,17,5,TRUE
"6695",3,17,5,TRUE
"6718",3,17,5,TRUE
"6751",3,17,5,TRUE
"6752",3,17,5,TRUE
"6759",1,9,5,TRUE
"6781",3,17,5,TRUE
"6785",3,17,5,TRUE
"6795",3,17,5,TRUE
"6818",1,9,5,TRUE
"6820",3,17,5,TRUE
"6843",3,17,5,TRUE
"6850",3,17,5,TRUE
"6854",3,17,5,TRUE
"6917",2,24,5,TRUE
"6948",3,17,5,TRUE
"695",3,17,5,TRUE
"6996",2,24,5,TRUE
"6999",3,17,5,TRUE
"7023",3,17,5,TRUE
"7044",3,17,5,TRUE
"7047",3,17,5,TRUE
"7053",3,17,5,TRUE
"7079",3,17,5,TRUE
"7092",3,17,5,TRUE
"7096",3,17,5,TRUE
"7099",3,17,5,TRUE
"7101",3,17,5,TRUE
"7102",3,17,5,TRUE
"7103",3,17,5,TRUE
"7109",2,24,5,TRUE
"7114",2,24,5,TRUE
"7130",3,17,5,TRUE
"7137",3,17,5,TRUE
"714",3,17,5,TRUE
"715",3,17,5,TRUE
"718",3,17,5,TRUE
"7220",3,17,5,TRUE
"7225",3,17,5,TRUE
"7227",3,17,5,TRUE
"723790",2,24,5,TRUE
"723961",2,24,5,TRUE
"725",3,17,5,TRUE
"726",3,17,5,TRUE
"7268",2,24,5,TRUE
"727",1,9,5,TRUE
"7275",3,17,5,TRUE
"727832",1,9,5,TRUE
"727851",1,9,5,TRUE
"727866",1,9,5,TRUE
"728",3,17,5,TRUE
"728113",2,24,5,TRUE
"728224",3,17,5,TRUE
"728229",2,24,5,TRUE
"728269",1,9,5,TRUE
"728358",1,9,5,TRUE
"728369",1,9,5,TRUE
"728378",2,24,5,TRUE
"728492",2,24,5,TRUE
"728524",2,24,5,TRUE
"728642",2,24,5,TRUE
"728661",1,9,5,TRUE
"728689",1,9,5,TRUE
"728695",3,17,5,TRUE
"728743",3,17,5,TRUE
"728833",2,24,5,TRUE
"729020",1,9,5,TRUE
"7292",3,17,5,TRUE
"7293",3,17,5,TRUE
"729533",1,9,5,TRUE
"729597",1,9,5,TRUE
"729857",2,24,5,TRUE
"729920",1,9,5,TRUE
"730",3,17,5,TRUE
"730291",1,9,5,TRUE
"7307",2,24,5,TRUE
"7316",2,24,5,TRUE
"7335",2,24,5,TRUE
"7348",3,17,5,TRUE
"7366",3,17,5,TRUE
"7386",2,24,5,TRUE
"7388",2,24,5,TRUE
"7391",3,17,5,TRUE
"7401",3,17,5,TRUE
"7412",3,17,5,TRUE
"7416",2,24,5,TRUE
"7433",3,17,5,TRUE
"7434",3,17,5,TRUE
"7439",3,17,5,TRUE
"7458",2,24,5,TRUE
"747",3,17,5,TRUE
"7482",3,17,5,TRUE
"7517",3,17,5,TRUE
"7535",3,17,5,TRUE
"7539",3,17,5,TRUE
"7552",3,17,5,TRUE
"7565",2,24,5,TRUE
"7568",2,24,5,TRUE
"7576",2,24,5,TRUE
"7582",3,17,5,TRUE
"7584",3,17,5,TRUE
"762",3,17,5,TRUE
"7621",3,17,5,TRUE
"7634",3,17,5,TRUE
"767",3,17,5,TRUE
"7681",2,24,5,TRUE
"7694",3,17,5,TRUE
"7704",3,17,5,TRUE
"7711",3,17,5,TRUE
"7730",2,24,5,TRUE
"7745",3,17,5,TRUE
"7768",3,17,5,TRUE
"7770",3,17,5,TRUE
"7773",3,17,5,TRUE
"7781",3,17,5,TRUE
"7784",2,24,5,TRUE
"7786",3,17,5,TRUE
"779",3,17,5,TRUE
"782",3,17,5,TRUE
"7851",1,9,5,TRUE
"7857",3,17,5,TRUE
"7881",3,17,5,TRUE
"79005",2,24,5,TRUE
"79007",3,17,5,TRUE
"79008",1,9,5,TRUE
"79031",2,24,5,TRUE
"79047",3,17,5,TRUE
"79057",3,17,5,TRUE
"79081",2,24,5,TRUE
"79168",3,17,5,TRUE
"79173",3,17,5,TRUE
"7919",2,24,5,TRUE
"79190",1,9,5,TRUE
"79192",3,17,5,TRUE
"79339",3,17,5,TRUE
"79363",3,17,5,TRUE
"79366",3,17,5,TRUE
"794",3,17,5,TRUE
"7957",3,17,5,TRUE
"79625",3,17,5,TRUE
"79642",3,17,5,TRUE
"79656",3,17,5,TRUE
"79659",3,17,5,TRUE
"79665",3,17,5,TRUE
"79671",3,17,5,TRUE
"79673",3,17,5,TRUE
"79690",3,17,5,TRUE
"79692",2,24,5,TRUE
"79695",3,17,5,TRUE
"79703",3,17,5,TRUE
"79706",2,24,5,TRUE
"79716",2,24,5,TRUE
"79725",3,17,5,TRUE
"79741",3,17,5,TRUE
"79797",3,17,5,TRUE
"79810",3,17,5,TRUE
"79823",3,17,5,TRUE
"79839",3,17,5,TRUE
"79844",3,17,5,TRUE
"79846",3,17,5,TRUE
"79861",3,17,5,TRUE
"79862",3,17,5,TRUE
"79864",3,17,5,TRUE
"79896",3,17,5,TRUE
"79897",2,24,5,TRUE
"79899",3,17,5,TRUE
"799",3,17,5,TRUE
"79966",3,17,5,TRUE
"79973",3,17,5,TRUE
"79974",3,17,5,TRUE
"79989",3,17,5,TRUE
"80007",3,17,5,TRUE
"80008",3,17,5,TRUE
"80018",3,17,5,TRUE
"80071",3,17,5,TRUE
"80095",3,17,5,TRUE
"80114",3,17,5,TRUE
"80125",3,17,5,TRUE
"80127",3,17,5,TRUE
"80177",3,17,5,TRUE
"80183",3,17,5,TRUE
"80231",3,17,5,TRUE
"8029",3,17,5,TRUE
"80310",3,17,5,TRUE
"80317",3,17,5,TRUE
"80320",3,17,5,TRUE
"80323",3,17,5,TRUE
"80333",3,17,5,TRUE
"80352",3,17,5,TRUE
"80705",3,17,5,TRUE
"80709",3,17,5,TRUE
"80736",3,17,5,TRUE
"8074",3,17,5,TRUE
"80778",3,17,5,TRUE
"80823",2,24,5,TRUE
"80863",3,17,5,TRUE
"8092",3,17,5,TRUE
"81027",3,17,5,TRUE
"81029",3,17,5,TRUE
"81033",3,17,5,TRUE
"8106",2,24,5,TRUE
"81061",1,9,5,TRUE
"8111",3,17,5,TRUE
"81285",3,17,5,TRUE
"81309",1,9,5,TRUE
"81543",3,17,5,TRUE
"81557",2,24,5,TRUE
"81567",2,24,5,TRUE
"81615",3,17,5,TRUE
"81697",3,17,5,TRUE
"81831",3,17,5,TRUE
"8190",2,24,5,TRUE
"8193",3,17,5,TRUE
"820",3,17,5,TRUE
"8209",2,24,5,TRUE
"8214",2,24,5,TRUE
"8263",2,24,5,TRUE
"829",2,24,5,TRUE
"8324",3,17,5,TRUE
"8325",3,17,5,TRUE
"8334",2,24,5,TRUE
"8337",1,9,5,TRUE
"8338",2,24,5,TRUE
"83444",2,24,5,TRUE
"83452",3,17,5,TRUE
"83483",3,17,5,TRUE
"83538",3,17,5,TRUE
"83593",3,17,5,TRUE
"83595",3,17,5,TRUE
"8362",2,24,5,TRUE
"8363",2,24,5,TRUE
"83640",2,24,5,TRUE
"83650",1,9,5,TRUE
"83657",3,17,5,TRUE
"83659",3,17,5,TRUE
"83690",3,17,5,TRUE
"83694",3,17,5,TRUE
"83698",3,17,5,TRUE
"8370",1,9,5,TRUE
"83706",3,17,5,TRUE
"83716",3,17,5,TRUE
"83849",2,24,5,TRUE
"83854",3,17,5,TRUE
"83938",3,17,5,TRUE
"83940",2,24,5,TRUE
"84056",3,17,5,TRUE
"84071",3,17,5,TRUE
"84108",2,24,5,TRUE
"84109",3,17,5,TRUE
"84126",2,24,5,TRUE
"84129",2,24,5,TRUE
"84152",3,17,5,TRUE
"84171",3,17,5,TRUE
"84182",2,24,5,TRUE
"84187",2,24,5,TRUE
"84210",1,9,5,TRUE
"84218",2,24,5,TRUE
"84220",2,24,5,TRUE
