"ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B","trim_termSecond.Trimester...trim_termFirst.Trimester","First.Trimester_Average","Second.Trimester_Average"
100129969,"SPATA31F3","SPATA31 subfamily F member 3",-0.00579822161673604,3.54935356242416,-0.0912924947166572,0.928106706120941,0.962007979368516,-6.5747974931107,0,3.55127548156305,3.54657745700133
10013,"HDAC6","histone deacetylase 6",0.00757472828639916,5.10857764053191,0.15940045159678,0.874843600215091,0.927901659602025,-6.56603871547356,0,5.10510707826339,5.11359067491977
100130519,"TMEM221","transmembrane protein 221",-0.13985015418392,4.27714377814545,-1.82199853914961,0.0824184982237504,0.206158171914989,-4.99662270939166,0,4.33316430886869,4.19622523376745
100130613,"PRR32","proline rich 32",-0.0595205805268089,3.07204614958352,-1.27097621292262,0.217337581859678,0.390334117790292,-5.78003065079234,0,3.09579366038086,3.0377441895429
100130705,"SPMIP1","sperm microtubule inner protein 1",0.0869762395270901,3.53368700468279,1.20310907448737,0.242035306668235,0.418991571121421,-5.86038608088246,0,3.49913615968805,3.5835937807863
100130733,"LRRC70","leucine rich repeat containing 70",0.491482278226889,3.88106308888501,4.00669458447287,0.000617096412297965,0.0075729802601872,-0.464348758208065,1,3.67975185645773,4.17184598016887
100130933,"ERLN","endoregulin",-0.404939802129387,4.71718659164561,-4.70194057410314,0.000115238700001463,0.00259871254392989,1.15724578070031,-1,4.88340006095885,4.47710046930425
100130958,"SYCE1L","synaptonemal complex central element protein 1 like",0.145798573816673,5.3681420468703,1.37358896802146,0.183745170545841,0.349386554717,-5.65141673593037,0,5.30901490259397,5.45354792193611
100131017,"ZNF316","zinc finger protein 316",0.108641908680484,5.05757176684132,1.15585697532043,0.260442344861628,0.439186213003866,-5.91406230381839,0,5.01242231825,5.12278763702877
100131187,"TSTD1","thiosulfate sulfurtransferase like domain containing 1",-0.227099037681255,7.28780241758506,-1.52895482844106,0.140878029762577,0.293202851671246,-5.44102254238879,0,7.38232430206444,7.15127080667041
100131211,"NEMP2","nuclear envelope integral membrane protein 2",-0.0756329097056634,3.77117883636137,-0.862703471379202,0.397836235078348,0.578025095655964,-6.20357465530237,0,3.8022823724365,3.72625150647507
100131303,"DPEP2NB","DPEP2 neighbor",-0.147060666383828,5.29393380769677,-1.5638887757532,0.132466447315816,0.282040276067281,-5.39121812994253,0,5.35450923015677,5.20643597525456
100131755,"ARMCX4","armadillo repeat containing X-linked 4",0.00645170169299014,3.34424180091691,0.216881243138689,0.830348802967209,0.901985156900596,-6.55495358104996,0,3.34128297543058,3.34851565995272
100131801,"PET100","PET100 cytochrome c oxidase chaperone",-0.28367801339598,6.18635463271546,-2.5571451182602,0.0181699686184019,0.0744924593641117,-3.65659862114677,0,6.30305275744561,6.0177906747719
100131827,"ZNF717","zinc finger protein 717",0.0900857860201825,4.39649035594237,0.99624769514293,0.330227647605943,0.514079321409452,-6.08117089996477,0,4.35922727248181,4.45031480982984
100131897,"INSYN2B","inhibitory synaptic factor family member 2B",-0.102851614039902,2.72737160081532,-2.05019504153518,0.0527547613353463,0.153044704956393,-4.61184813047322,0,2.76879235355571,2.66754162463475
100132074,"FOXO6","forkhead box O6",-0.109307418962224,6.33484717395546,-0.639385192143543,0.52933691490507,0.690369825097626,-6.37120367167788,0,6.38139782934021,6.2676073383997
100132386,"KRTAP4-9","keratin associated protein 4-9",0.00772246493761664,3.09670798607529,0.114460130322087,0.909936859825483,0.949880504761921,-6.57235148789579,0,3.09331260226859,3.10161242935165
100132476,"KRTAP4-7","keratin associated protein 4-7",-0.0590875665180883,2.45834165062666,-1.05883167526654,0.301445734628338,0.484527189985141,-6.01829713232091,0,2.48276722231592,2.42306026929773
100133941,"CD24","CD24 molecule",-0.592976601355023,10.2205569976165,-5.80676006048642,8.42417404472375e-06,0.000462079443419808,3.69857635358477,-1,10.4637800405042,9.86923482455655
100137047,"JMJD7","jumonji domain containing 7",-0.101969738605286,5.15779433769445,-1.58504087125208,0.127578782277115,0.275866991218424,-5.36062963661719,0,5.19953456260502,5.09750290171252
10014,"HDAC5","histone deacetylase 5",0.0871738104775979,5.4414666449483,0.962253769580788,0.346636731257748,0.530013343295844,-6.11386167656433,0,5.40667114807418,5.49172680709979
100141515,"C17orf99","chromosome 17 open reading frame 99",0.0570246012300162,3.97198116696769,0.262146306774526,0.795707737764584,0.881263500319681,-6.54385203882453,0,3.95303268381608,3.99935119818669
100144748,"KLLN","killin, p53 regulated DNA replication inhibitor",-0.0832139867250925,3.87123744776681,-1.90645386774634,0.0700661148689218,0.184941317529862,-4.85791905136185,0,3.90476635146767,3.8228068090878
10015,"PDCD6IP","programmed cell death 6 interacting protein",0.129418798499842,8.35282636886429,2.30569088530392,0.0311898756265247,0.107747326524981,-4.14606019653854,0,8.29984316747303,8.42935765976278
10016,"PDCD6","programmed cell death 6",0.0111920114384549,8.16884533289231,0.13893879480008,0.890793684063985,0.937821295547956,-6.56916941753338,0,8.16499323605032,8.17440947277518
10017,"BCL2L10","BCL2 like 10",-0.0665677396889635,3.50297421619923,-1.4855537360432,0.151935670995135,0.309116359417745,-5.50164100524918,0,3.52991881406598,3.46405424150282
100170229,"SRRM5","serine/arginine repetitive matrix 5",-0.0243784450339262,3.51653705066824,-0.471778141658016,0.641845112492807,0.778708013426153,-6.46540631165726,0,3.52697293022857,3.50146300241444
100170765,"ERICH4","glutamate rich 4",-0.0597320883719381,3.45755205055213,-1.02197373062406,0.318172928438912,0.501646126817137,-6.05574519212195,0,3.4814422806761,3.42304394037305
100170841,"EPOP","elongin BC and polycomb repressive complex 2 associated protein",-0.0390228310147336,5.23347287683283,-0.515474949427617,0.611489185583353,0.754621902125978,-6.44351232841187,0,5.24972810947231,5.20999309635359
10018,"BCL2L11","BCL2 like 11",0.0709630217532107,4.89143781051538,1.58721488976448,0.127085045610831,0.27500481780637,-5.35746741120227,0,4.86237680459976,4.93341481906016
100188893,"TOMM6","translocase of outer mitochondrial membrane 6",-0.158627875568879,9.76570809721894,-2.83792318535535,0.00971861813020499,0.0487867115506378,-3.07974788366555,-1,9.83123161230933,9.67106301986616
10019,"SH2B3","SH2B adaptor protein 3",0.709910442613573,7.26947928501672,4.61545572438917,0.000141919376014357,0.00295218529509948,0.955390635828831,1,6.97873348930224,7.68944543438207
1002,"CDH4","cadherin 4",-0.0768409057417903,3.55711140938616,-1.55877595439551,0.133670914284119,0.283592292597962,-5.3985631437991,0,3.58844944098606,3.51184536374184
10020,"GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase",0.357809045506855,7.82642622041497,2.59047091286341,0.0168887306504434,0.0707094141450641,-3.58968648354986,0,7.68123374341944,8.03614868718631
10021,"HCN4","hyperpolarization activated cyclic nucleotide gated potassium channel 4",0.000829817009832645,3.98323773267593,0.0199701436029481,0.984251644732023,0.99198739361864,-6.57887069710829,0,3.98232857350274,3.98455096259276
10022,"INSL5","insulin like 5",-0.0934141044775858,3.21508461236423,-1.75798406181289,0.093001755242419,0.222757839338769,-5.09870599713027,0,3.25275660775766,3.16066950790707
10023,"FRAT1","FRAT regulator of WNT signaling pathway 1",0.325601722518039,4.50857754078099,3.81182902407566,0.000986657368917934,0.0104663167286106,-0.915138997540626,1,4.37632572029278,4.69960794815284
10024,"TROAP","trophinin associated protein",-0.320880930483502,5.16475182009001,-3.23331618053016,0.00390444177254733,0.0264420831956369,-2.22508613586371,-1,5.29516907499284,4.97637134078593
10025,"MED16","mediator complex subunit 16",-0.136223548436529,5.98996953986168,-2.37897008675122,0.0267042546846104,0.0967551688420765,-4.00637306569187,0,6.04613416496728,5.90884285915358
10026,"PIGK","phosphatidylinositol glycan anchor biosynthesis class K",-0.56022005412932,5.70421654992757,-2.81674790362709,0.0101955296727991,0.0504079128112697,-3.12422801652582,0,5.93222977522598,5.37486411338542
100272147,"CMC4","C-X9-C motif containing 4",-0.196365285782693,6.98449600440817,-3.39313239649189,0.00268014759309503,0.0204992338179307,-1.86883471982023,-1,7.06463666119016,6.86873727794531
100287482,"SMKR1","small lysine rich protein 1",-0.136875789266468,3.09287815176821,-1.64836794213689,0.113836699941796,0.255796236627266,-5.26713461730337,0,3.14884378542079,3.01203890315893
100287932,"TIMM23","translocase of inner mitochondrial membrane 23",-0.221167279556543,8.13875566195311,-3.29564404466893,0.00337303991659796,0.0240282509740295,-2.08677519362826,-1,8.22971657550836,8.00736767570665
100288413,"ERVMER34-1","endogenous retrovirus group MER34 member 1, envelope",0.300773582992676,7.29005537777903,1.10666259270048,0.280687275727341,0.461607540057764,-5.96792783468391,0,7.17004378115361,7.46340546179353
100288797,"TMEM239","transmembrane protein 239",-0.109717712349027,3.55950981036085,-1.72691520362204,0.0985464150844992,0.231852014991684,-5.14727431755653,0,3.60389833719602,3.4953930493767
100289187,"TMEM225B","transmembrane protein 225B",0.246707709766871,4.28388714861278,2.64121766502519,0.0150996820262603,0.0655667932991986,-3.48695064884997,0,4.18307156130439,4.42950966361379
100289255,"TMEM238L","transmembrane protein 238 like",-0.135044546821012,4.40505089153677,-1.730564590399,0.0978808021335828,0.230761337215327,-5.14160301064465,0,4.45953691070254,4.32634886385289
100289635,"ZNF605","zinc finger protein 605",-0.0844591833317585,5.01075485115331,-0.743160915515557,0.465440204706196,0.638043571552926,-6.29918756169368,0,5.04474472246709,4.96165837036674
100289678,"ZNF783","zinc finger protein 783",-0.163722641196656,5.66080028738786,-2.96907740077477,0.0072068292305381,0.0397651326361472,-2.80108974830626,-1,5.72714030752423,5.56497581385756
100293516,"ZNF587B","zinc finger protein 587B",-0.410918864632597,5.11108103187487,-2.7343256075309,0.0122725168778054,0.0569522364776031,-3.2959181190073,0,5.27880022524813,4.86881997478017
1003,"CDH5","cadherin 5",0.787991705365809,7.79493292857282,4.76503155366278,9.90164545594221e-05,0.00235190197635223,1.30437998867575,1,7.47261499860595,8.2605032718583
100303755,"PET117","PET117 cytochrome c oxidase chaperone",-0.00325007498518293,5.90020684673793,-0.0394673179118499,0.968882560394701,0.983690597121519,-6.57827577115563,0,5.9022028184706,5.89732377645741
100316904,"SAP25","Sin3A associated protein 25",0.00644117002741318,5.9466574959418,0.0575897789064892,0.954608089525907,0.975488080874283,-6.57737285923355,0,5.94299079302236,5.95195384460322
100329135,"TRPC5OS","TRPC5 opposite strand",0.00432322642762584,2.71872859325128,0.0882719120582992,0.930478861843274,0.96298882463128,-6.57507584614158,0,2.71674823145739,2.72158911584245
10036,"CHAF1A","chromatin assembly factor 1 subunit A",-0.139657973476098,5.11997497599708,-1.35025879658944,0.190997905881873,0.358733755387115,-5.68139795963101,0,5.17736481136129,5.03707854713767
10038,"PARP2","poly(ADP-ribose) polymerase 2",-0.0455970656575868,6.84444500412944,-0.530292368796207,0.601352147926826,0.748048991492316,-6.43565894476567,0,6.86360868142037,6.81676413693142
100381270,"ZBED6","zinc finger BED-type containing 6",-0.00830118263959179,4.76112225276078,-0.0976492646313648,0.923116802910688,0.958797844044366,-6.57418113734914,0,4.76441465834448,4.75636655580654
10039,"PARP3","poly(ADP-ribose) polymerase family member 3",-0.00943070998706208,4.25717221694137,-0.137270401915571,0.892096400450956,0.938753774256613,-6.56940578876493,0,4.26091533988155,4.25176548380555
1004,"CDH6","cadherin 6",-0.11907399659541,3.11641087267623,-2.95265114668931,0.0074833929556442,0.0408461812161388,-2.83627631681614,-1,3.1649933406702,3.04623619668494
10040,"TOM1L1","target of myb1 like 1 membrane trafficking protein",-0.0811703192573434,4.2165141410278,-0.876445163486087,0.390490513939736,0.571326422799898,-6.19173051322366,0,4.24981793684088,4.16840865818669
10042,"HMGXB4","HMG-box containing 4",-0.0123421884617247,7.33558622681161,-0.127662275919275,0.899604585728847,0.943371901633051,-6.57071154868113,0,7.34083169021673,7.32800944633754
10043,"TOM1","target of myb1 membrane trafficking protein",0.157912151508268,5.70268472853784,2.44913662293148,0.0229751954605616,0.0874179221082513,-3.87028685622834,0,5.63897629536484,5.79470802089885
10044,"SH2D3C","SH2 domain containing 3C",0.383562559104893,4.81043346910622,3.91326139330651,0.000772979956344083,0.00887831456660287,-0.680888190644185,1,4.65418158792064,5.03613063081872
10045,"SH2D3A","SH2 domain containing 3A",-0.139819019446553,4.43154334084256,-1.78566561597311,0.0882895558203299,0.215603749816338,-5.05489185008311,0,4.48999501847456,4.34711313981856
10046,"MAMLD1","mastermind like domain containing 1",-0.387479579883614,4.25423004085912,-2.54037860405256,0.0188484963367947,0.0762828144111003,-3.69009203337509,0,4.41402843521534,4.02341013790014
10047,"CST8","cystatin 8",7.45879538941452e-05,4.59257898147392,0.000918899338152705,0.999275310280086,0.999670027234721,-6.57907500677736,0,4.59283473740578,4.59220955623901
10048,"RANBP9","RAN binding protein 9",0.219623047746961,7.41294729442051,2.67453785098567,0.0140237939181302,0.0623105457401832,-3.41895572357294,0,7.32395874415107,7.54148631147637
10049,"DNAJB6","DnaJ heat shock protein family (Hsp40) member B6",-0.229491718906899,6.62721719506877,-2.47965987302728,0.0215091493855502,0.0834691646688402,-3.81040342473738,0,6.72159940468158,6.49088733673917
1005,"CDH7","cadherin 7",-0.126759539957237,2.94023420787827,-3.98527318330088,0.000649817433189424,0.0078649647633518,-0.514051614882263,-1,2.99239415061654,2.86489206836744
10050,"SLC17A4","solute carrier family 17 member 4",-0.0165091877895698,3.47278718827386,-0.268810312593866,0.790642172902992,0.878025198070241,-6.54204155407384,0,3.47919750428907,3.46352784291857
100505478,"TEX48","testis expressed 48",-0.034119447632702,5.72262566945455,-0.342845438369265,0.735049210758542,0.84164069280468,-6.51889724554718,0,5.73588183618993,5.703477873059
100505573,"INAFM2","InaF motif containing 2",0.490025367759151,5.58085787915108,5.69101069514758,1.10238768397582e-05,0.000552859751680692,3.43714528721565,1,5.38189252654253,5.86825227736344
100505576,"LASP1NB","LASP1 neighbor",0.254114440770005,3.89729755883301,2.64743121897219,0.0148933218043807,0.0650190892218397,-3.47430287010799,0,3.79273478787637,4.04833267243704
100505591,"LRRC3C","leucine rich repeat containing 3C",0.0244809227664078,2.61212884909465,0.471381141391043,0.642123977930853,0.778926091298221,-6.46559653596704,0,2.60269988870317,2.625748458549
100505741,"SPATA1","spermatogenesis associated 1",0.0204431643773977,2.56611819216407,0.444135217826709,0.661389681275207,0.792595749235048,-6.47827644862777,0,2.55780652801208,2.5781239292725
100505841,"ZNF475","zinc finger protein 475",-0.0545374106183996,3.53220458270965,-0.951655306007552,0.351864608993905,0.535417945355674,-6.123841489664,0,3.55484664630096,3.49949937974441
100505876,"CEBPZOS","CEBPZ opposite strand",0.144607873020735,5.57865827884624,1.72583554929719,0.0987440739255667,0.232033455546001,-5.14895042491159,0,5.5190890023966,5.66470278927349
100505989,"SMIM31","small integral membrane protein 31",-0.718114277303762,3.03787979921628,-3.50864477694603,0.00203779422672222,0.0170469648338641,-1.60832284726957,-1,3.33099388061316,2.61449279275411
100506013,"APELA","apelin receptor early endogenous ligand",-0.511572464368246,4.43126000473482,-1.57442242228519,0.130013322917755,0.278898881486145,-5.37602570864826,0,4.64550000341185,4.121802228868
100506049,"LRRC72","leucine rich repeat containing 72",0.0307722132519115,3.49400663346205,0.328686574902312,0.745577433334272,0.849288909088271,-6.52375267112283,0,3.48192800181112,3.51145354584673
100506084,"ARL17B","ARF like GTPase 17B",-0.246496993997418,2.84717589780406,-2.92592761960185,0.00795520684998331,0.0426177805360951,-2.89334997471132,-1,2.94637557706846,2.70388747219992
100506127,"GVQW3","GVQW motif containing 3",-0.0930342578795482,2.82090823753226,-3.04965748258054,0.00598643952023445,0.0350829871945698,-2.6273659389423,-1,2.85877914605637,2.76620581410854
100506144,"TMEM35B","transmembrane protein 35B",0.590612933291743,7.37780274715798,3.30695830813807,0.00328443652022677,0.0236497226151405,-2.06157921852233,1,7.13571441831477,7.72748588882038
100506243,"KRBOX1","KRAB box domain containing 1",-0.414763794225816,4.5901965996192,-5.64531234158991,1.22635921106745e-05,0.000593013460034309,3.33354771082072,-1,4.76029668219303,4.3444964803459
100506540,"MISFA","mitochondrial sheath formation associated",-0.139653644039777,3.68308052966073,-2.60096412843035,0.0165032005708935,0.0696752129124555,-3.56852596018338,0,3.73978137574789,3.60117930753484
100506581,"C16orf95","chromosome 16 open reading frame 95",-0.152590406344313,4.44309307932021,-3.42112306258634,0.00250833953680752,0.0195843804837215,-1.80592349354867,-1,4.50639655869727,4.35165472022002
100506742,"CASP12","caspase 12 (gene/pseudogene)",-0.0255415630901528,3.05978132972652,-0.633229166689486,0.533272647770027,0.693449529328575,-6.37514986600672,0,3.06985357407654,3.04523253233204
100507027,"MRLN","myoregulin",-0.0976962316364212,3.24155744812259,-1.06797213587933,0.297396257975298,0.480216233797842,-6.00882563307308,0,3.2819100403242,3.18327037049805
100507043,"TUNAR","transmembrane neural differentiation associated intracellular calcium regulator",0.114634278957005,3.28300071686038,1.57709715288294,0.129396464394125,0.278194160132573,-5.37215520034006,0,3.23590202198179,3.35103216501835
100507050,"TPBGL","trophoblast glycoprotein like",-0.0187955266436295,3.81080409910621,-0.270477535065988,0.789376323965428,0.877272431565111,-6.54158154217328,0,3.81808462477668,3.80028778424886
100507203,"SMLR1","small leucine rich protein 1",-0.0204247131250428,2.86786398581491,-0.468803720874855,0.643935752265472,0.780263278311748,-6.46682770378819,0,2.87610985064202,2.85595329217576
100507290,"ZNF865","zinc finger protein 865",-0.0384141186966529,4.09961267802768,-0.768844249905891,0.450362315173576,0.624814493818941,-6.27977769149245,0,4.11513284805095,4.07719465466073
100507421,"TMEM178B","transmembrane protein 178B",-0.129407127029149,3.76989499180792,-3.68085746162918,0.00135093828036096,0.0129354255663485,-1.21603871387182,-1,3.82238047582594,3.69408262600412
100507436,"MICA","MHC class I polypeptide-related sequence A",-0.132943523188285,4.48934356648291,-0.551565528181149,0.586942223583357,0.736029980319514,-6.42400535906787,0,4.54283062609375,4.41208448037837
100507537,"STRIT1","small transmembrane regulator of ion transport 1",-0.0614878827057863,2.38035135724626,-1.10397675368349,0.281824703261872,0.462764430893004,-5.97080883365968,0,2.40547124299163,2.34406707783629
100507650,"RNF212B","ring finger protein 212B",-0.0888611861521902,3.31579959897797,-1.84378811073477,0.0790625021779259,0.200411029228945,-4.96126874480091,0,3.35218567553397,3.26324193284153
10051,"SMC4","structural maintenance of chromosomes 4",-0.186733860062819,7.39866787433888,-1.57590947328588,0.129670071429948,0.278605017735119,-5.37387448883949,0,7.47551751511928,7.28766283765608
10052,"GJC1","gap junction protein gamma 1",0.632279772621331,5.73256521661595,3.96974019654498,0.000674617326022138,0.00805921087413593,-0.550071644890146,1,5.47281597925937,6.10775855946433
100528062,"ARMCX5-GPRASP2","ARMCX5-GPRASP2 readthrough",0.0991288500991878,4.52339383597177,1.14885534346585,0.263255945402722,0.44260133678886,-5.92185508571436,0,4.48318436836462,4.58147417807099
10053,"AP1M2","adaptor related protein complex 1 subunit mu 2",-0.424379478432614,6.02657958708968,-5.31423656233382,2.67038084459384e-05,0.000985511590023967,2.57708631991979,-1,6.20134311435308,5.77414338104255
100533106,"ZHX1-C8orf76","ZHX1-C8orf76 readthrough",0.0136714840079675,4.19215130569427,0.240454468587708,0.812259389685554,0.891311351272448,-6.54943247780042,0,4.18623384167449,4.20069875372282
10054,"UBA2","ubiquitin like modifier activating enzyme 2",0.145468495241511,10.1239990325498,2.7529047049358,0.0117719323244324,0.0554683638061907,-3.25742215626372,0,10.0644363784179,10.2100339774069
10055,"SAE1","SUMO1 activating enzyme subunit 1",-0.0439948301919486,7.74471909990896,-0.687963809217226,0.498842571726359,0.666675614449192,-6.33877862224522,0,7.76382429565093,7.71712270605946
10056,"FARSB","phenylalanyl-tRNA synthetase subunit beta",-0.488781427474059,7.43356403828391,-8.11924556493867,5.52425279998643e-08,2.38142310596862e-05,8.55698619688787,-1,7.63315759084885,7.14526224013454
10057,"ABCC5","ATP binding cassette subfamily C member 5",0.26605680036806,5.74812487149788,2.06218680545859,0.0514995758075328,0.150654027984719,-4.59077460947032,0,5.63850071081981,5.90647088136621
10058,"ABCB6","ATP binding cassette subfamily B member 6 (LAN blood group)",-0.152146031867447,5.5452455408867,-1.93566996045231,0.0661881723650476,0.177581463695441,-4.80890319633828,0,5.60794440797415,5.45468051064927
10059,"DNM1L","dynamin 1 like",-0.0608019545519243,8.02568637627934,-0.946299461062712,0.354526716164113,0.538137982933855,-6.12884613553676,0,8.0504909764126,7.9898575094202
1006,"CDH8","cadherin 8",-0.0523641664057388,2.93607564032268,-1.35238494624777,0.190327728116105,0.357720788437884,-5.67868351800954,0,2.95752001372637,2.90510043429514
10060,"ABCC9","ATP binding cassette subfamily C member 9",-0.068897085879926,3.13548894099119,-1.70617290542388,0.102403522437147,0.238345521895352,-5.17933750483656,0,3.1633212513459,3.09528671492326
10061,"ABCF2","ATP binding cassette subfamily F member 2",-0.0893249101210172,4.8546385598448,-2.02226635146115,0.0557847389117522,0.15876592149052,-4.66060995590701,0,4.89116182918648,4.80188272635126
10062,"NR1H3","nuclear receptor subfamily 1 group H member 3",0.273785246829505,5.04522720629881,2.96157237611645,0.00733194947666401,0.0402531882764792,-2.81717601186351,1,4.9333942080584,5.20676375931274
100652824,"KIAA2012","KIAA2012",-0.0850262768258783,3.2581116890524,-1.54516155229173,0.136922460558993,0.287596789602263,-5.41802833234604,0,3.29271980396424,3.20812218973529
10066,"SCAMP2","secretory carrier membrane protein 2",0.0561890275480934,7.75790241950713,1.07874091552018,0.292675545745438,0.475228340467088,-5.99757318973795,0,7.73502017294869,7.79095455342488
